game,team,difficulty,formation,lineup
Rizespor vs. Konyaspor - Saturday February 3 - 2024,Rizespor,hard,4-2-3-1,AKKAN;SAHIN;MOCSI;TOPCU;NIELSEN;SHELVEY;OLAWOYIN;KESER;VARESANOVIC;ZEQIRI;GAICH
Rizespor vs. Konyaspor - Saturday February 3 - 2024,Konyaspor,hard,4-2-3-1,SLOWIK;KARAYEL;YAZGILI;DAMJANOVIC;SITYA;NZONZI;CICALDAU;PRIP;ULGUN;NDAO;ETHEMI
Kayserispor vs. Gaziantep FK - Saturday September 16 - 2023,Kayserispor,hard,4-1-4-1,BAYAZIT;UZODIMMA;ATTAMAH;KOCAMAN;CAROLE;ACKAH;SAZDAGI;CIVELEK;KARIMI;MANE;THIAM
Kayserispor vs. Gaziantep FK - Saturday September 16 - 2023,Gaziantep FK,hard,5-3-2,NITA;ESKIHELLAC;ERSOY;NKOULOU;DJILOBODJI;MORAIS;SOYALP;JEVTOVIC;MAXIM;MARKOVIC;DRAGUS
Ankaragucu vs. Fatih Karagumruk - Saturday February 4 - 2023,Ankaragucu,hard,4-2-3-1,AKKAN;UZUM;RADAKOVIC;MUJAKIC;MARLON;DIACK;ANTALYALI;KILINC;MOREIRA;BERIDZE;SOWE
Ankaragucu vs. Fatih Karagumruk - Saturday February 4 - 2023,Fatih Karagumruk,hard,4-3-3,SEN;DURSUN;BANIYA;DRESEVIC;MERCAN;SHUKUROV;RICCI;OZDOYEV;COLLEY;DIAGNE;BORINI
Konyaspor vs. Antalyaspor - Saturday December 18 - 2021,Konyaspor,hard,4-4-1-1,SEHIC;SKUBIC;CALIK;BARDAKCI;SITYA;GURLER;HADZIAHMETOVIC;DIKMEN;BYTYQI;RAHMANOVIC;CIKALLESHI
Konyaspor vs. Antalyaspor - Saturday December 18 - 2021,Antalyaspor,hard,3-4-3,BOFFIN;SARI;NALDO;KUDRYASHOV;BALCI;POLI;MILOSEVIC;VURAL;AMILTON;SINIK;MUKAIRU
Antalyaspor vs. Kasimpasa - Wednesday December 20 - 2023,Antalyaspor,hard,4-3-3,DADAKDENIZ;YESILYURT;SARI;TOPRAK;VURAL;SAFOURI;KALUZINSKI;SARIC;YEHEZKEL;ASSOMBALONGA;BYTYQI
Antalyaspor vs. Kasimpasa - Wednesday December 20 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;WINCK;OMERUO;CIFTPINAR;OZCAN;GUL;KARA;FALL;HAJRADINOVIC;OUANNES;COSTA
Antalyaspor vs. Konyaspor - Monday May 9 - 2022,Antalyaspor,hard,4-2-3-1,BOFFIN;BALCI;SARI;KUDRYASHOV;VURAL;FREDY;FERNANDO;NDAO;ADRIANO;SINIK;WRIGHT
Antalyaspor vs. Konyaspor - Monday May 9 - 2022,Konyaspor,hard,4-2-3-1,SEHIC;SKUBIC;DEMIRBAG;BARDAKCI;SITYA;DIKMEN;HADZIAHMETOVIC;MICHALAK;CEKICI;BYTYQI;KOKA
Gaziantep FK vs. Fatih Karagumruk - Saturday May 18 - 2024,Gaziantep FK,hard,4-3-3,NITA;M'BAKATA;ERSOY;DJILOBODJI;ESKIHELLAC;OZCICEK;NKOULOU;MAXIM;MARKOVIC;BADJI;GRADEL
Gaziantep FK vs. Fatih Karagumruk - Saturday May 18 - 2024,Fatih Karagumruk,hard,4-1-4-1,SIRIGU;BIRASCHI;GUNTER;CECCHERINI;MERCAN;KOURMPELIS;KELES;ROHDEN;EYSSERIC;MENDES;ALVES
Istanbulspor vs. Ankaragucu - Sunday October 22 - 2023,Istanbulspor,hard,4-2-3-1,JENSEN;DUHANEY;ERDOGAN;COLY;YASAR;VOROBJOVAS;SARIKAYA;NDAO;LOSHAJ;JACKSON;TRAORE
Istanbulspor vs. Ankaragucu - Sunday October 22 - 2023,Ankaragucu,hard,4-2-3-1,GUNGORDU;BILAZER;RADAKOVIC;CETIN;HANOUSEK;CIGERCI;BEKIROGLU;CEPHAS;MORUTAN;RODRIGUES;BAJIC
Antalyaspor vs. Kayserispor - Saturday September 2 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;BALCI;SARI;TOPRAK;VURAL;AKYOL;SARIC;HOLTMANN;STREEK;LARSSON;BUKSA
Antalyaspor vs. Kayserispor - Saturday September 2 - 2023,Kayserispor,hard,4-4-1-1,BAYAZIT;UZODIMMA;ATTAMAH;KOCAMAN;CAROLE;KEMEN;KARIMI;ACKAH;SAZDAGI;CIVELEK;THIAM
Giresunspor vs. Konyaspor - Sunday September 19 - 2021,Giresunspor,hard,4-2-3-1,PIRI;YAVRU;DIARRA;PEREZ;BEHICH;TRAORE;FLAVIO;SULEYMANOV;DIABATE;JUNIOR;DOUKARA
Giresunspor vs. Konyaspor - Sunday September 19 - 2021,Konyaspor,hard,4-3-3,SEHIC;SKUBIC;CALIK;BARDAKCI;SITYA;DIKMEN;HADZIAHMETOVIC;CEKICI;MICHALAK;CIKALLESHI;GURLER
Ankaragucu vs. Umraniyespor - Tuesday December 27 - 2022,Ankaragucu,hard,4-1-4-1,GUNGORDU;MALCUIT;RADAKOVIC;MUJAKIC;GURELER;CIGERCI;KILINC;ZAHID;MOREIRA;JESE;SOWE
Ankaragucu vs. Umraniyespor - Tuesday December 27 - 2022,Umraniyespor,hard,4-3-3,KIRINTILI;POPOV;SANTOS;GLUMAC;ATASAYAR;GOKSU;SACKEY;AVOUNOU;GERALDO;NAYIR;VALLE
Sivasspor vs. Kasimpasa - Tuesday May 16 - 2023,Sivasspor,hard,4-3-3,YILDIRIM;OKUMUS;GOUTAS;CAMARA;CIFTCI;CHARISIS;ULVESTAD;SAIZ;N'JIE;CAICEDO;GRADEL
Sivasspor vs. Kasimpasa - Tuesday May 16 - 2023,Kasimpasa,hard,4-2-3-1,GUVENC;HADERGJONAJ;DONK;DJILOBODJI;OUANNES;MALSA;KARA;FALL;EYSSERIC;CHOUIAR;KOITA
Istanbul Basaksehir vs. Fatih Karagumruk - Saturday February 26 - 2022,Basaksehir,easy,4-1-4-1,BABACAN;CAICARA;DUARTE;EPUREANU;KALDIRIM;CIGERCI;GURLER;PIZZI;OZCAN;TREZEGUET;OKAKA
Istanbul Basaksehir vs. Fatih Karagumruk - Saturday February 26 - 2022,Fatih Karagumruk,hard,4-4-1-1,VIVIANO;DURSUN;BEKAROGLU;BALKOVEC;ERKIN;MOR;BIGLIA;TOURE;BORINI;BISTROVIC;MUSA
Konyaspor vs. Alanyaspor - Saturday April 20 - 2024,Konyaspor,hard,4-2-3-1,ERTAS;YAZGILI;DEMIRBAG;HADEBE;SITYA;NZONZI;DIKMEN;NDAO;ULGUN;ETHEMI;SAMBOU
Konyaspor vs. Alanyaspor - Saturday April 20 - 2024,Alanyaspor,hard,4-2-3-1,TASKIRAN;HADERGJONAJ;BAYIR;ALITI;BALKOVEC;RICHARD;JANVIER;AYDIN;KARACA;OZDEMIR;KOKA
Samsunspor vs. Trabzonspor - Saturday May 4 - 2024,Samsunspor,hard,4-2-3-1,KOCUK;YAVRU;OZTURK;DRONGELEN;BOLA;ANTALYALI;BENNASSER;RAMAN;HOLSE;KILINC;MOUANDILMADJI
Samsunspor vs. Trabzonspor - Saturday May 4 - 2024,Trabzonspor,easy,4-2-3-1,CAKIR;MEUNIER;FERNANDEZ;BANIYA;ELMALI;MENDY;GUNES;PEPE;BARDHI;TREZEGUET;ONUACHU
Trabzonspor vs. Fatih Karagumruk - Saturday March 9 - 2024,Trabzonspor,easy,4-2-3-1,TEPE;MEUNIER;MENDY;DENSWIL;ELMALI;OZDEMIR;GUNES;VISCA;BARDHI;TREZEGUET;PEPE
Trabzonspor vs. Fatih Karagumruk - Saturday March 9 - 2024,Fatih Karagumruk,hard,4-2-3-1,SIRIGU;VESELI;BIRASCHI;GUNTER;MERCAN;FEGHOULI;KOURMPELIS;MOR;ROHDEN;KELES;ALVES
Besiktas vs. Galatasaray - Sunday March 3 - 2024,Besiktas,easy,4-2-3-1,GUNOK;BULUT;UYSAL;COLLEY;MASUAKU;AMARTEY;MUSRATI;RASHICA;MUCI;TOSUN;KILICSOY
Besiktas vs. Galatasaray - Sunday March 3 - 2024,Galatasaray,easy,4-2-3-1,MUSLERA;AYHAN;SANCHEZ;NELSSON;KOHN;TORREIRA;DEMIRBAY;YILMAZ;MERTENS;AKTURKOGLU;ICARDI
Besiktas vs. Samsunspor - Saturday April 13 - 2024,Besiktas,easy,4-1-4-1,GUNOK;SVENSSON;UYSAL;COLLEY;ZAINUTDINOV;FERNANDES;GHEZZAL;RASHICA;MUCI;MULEKA;KILICSOY
Besiktas vs. Samsunspor - Saturday April 13 - 2024,Samsunspor,hard,4-2-3-1,KOCUK;YAVRU;OZTURK;DRONGELEN;GONUL;ANTALYALI;BENNASSER;HOLSE;NTCHAM;KILINC;MOUANDILMADJI
Giresunspor vs. Adana Demirspor - Sunday August 7 - 2022,Giresunspor,hard,4-2-3-1,PIRI;BILAZER;PICINCIOL;PEREZ;ULUDAG;AKPINAR;TRAORE;JUNIOR;DAVAS;SAINZ;BAJIC
Giresunspor vs. Adana Demirspor - Sunday August 7 - 2022,Adana Demirspor,hard,4-2-3-1,OZBIR;SVENSSON;AKAYDIN;RAKITSKIY;RODRIGUES;INLER;NDIAYE;SARI;BELHANDA;ONYEKURU;ASSOMBALONGA
Besiktas vs. Trabzonspor - Sunday October 16 - 2022,Besiktas,easy,4-2-3-1,DESTANOGLU;ROSIER;SANUC;MONTERO;MASUAKU;UCAN;SOUZA;GHEZZAL;ALLI;N'KOUDOU;WEGHORST
Besiktas vs. Trabzonspor - Sunday October 16 - 2022,Trabzonspor,easy,4-3-3,CAKIR;LARSEN;BARTRA;HUGO;ELMALI;BAKASETAS;GBAMIN;HAMSIK;OMUR;GOMEZ;TREZEGUET
Besiktas vs. Adana Demirspor - Thursday December 29 - 2022,Besiktas,easy,4-2-3-1,GUNOK;ROSIER;WELINTON;SANUC;MASUAKU;UCAN;SOUZA;TOSUN;FERNANDES;N'KOUDOU;WEGHORST
Besiktas vs. Adana Demirspor - Thursday December 29 - 2022,Adana Demirspor,hard,4-4-2,OZBIR;SVENSSON;AKAYDIN;GULER;RODRIGUES;GULBRANDSEN;STAMBOULI;NDIAYE;ONYEKURU;AKBABA;BELHANDA
Fatih Karagumruk vs. Antalyaspor - Monday April 29 - 2024,Fatih Karagumruk,hard,4-2-3-1,SIRIGU;VESELI;BIRASCHI;CECCHERINI;MERCAN;ROHDEN;FEGHOULI;KELES;EYSSERIC;YALCIN;ALVES
Fatih Karagumruk vs. Antalyaspor - Monday April 29 - 2024,Antalyaspor,hard,4-2-3-1,LEITE;GERXHALIU;OZTURK;TOPRAK;VURAL;KALUZINSKI;RAKIP;UZUN;SAFOURI;LARSSON;STREEK
Konyaspor vs. Kasimpasa - Saturday November 25 - 2023,Konyaspor,hard,4-2-3-1,BERNARDONI;OGUZ;DEMIRBAG;YAZGILI;SITYA;DIKMEN;ULGUN;MURIC;CICALDAU;MORENO;OLIVEIRA
Konyaspor vs. Kasimpasa - Saturday November 25 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;WINCK;OMERUO;CIFTPINAR;AKSU;GUL;KARA;FALL;HAJRADINOVIC;NGOY;COSTA
Istanbul Basaksehir vs. Trabzonspor - Saturday May 18 - 2024,Basaksehir,easy,4-1-4-1,SENGEZER;DUARTE;BA;OPOKU;SAHINER;ERGUN;TURUC;KEMEN;OZCAN;PEREIRA;PIATEK
Istanbul Basaksehir vs. Trabzonspor - Saturday May 18 - 2024,Trabzonspor,easy,4-2-3-1,CAKIR;MEUNIER;MENDY;DENSWIL;ELMALI;OZDEMIR;GUNES;VISCA;BARDHI;FOUNTAS;ONUACHU
Sivasspor vs. Kayserispor - Saturday May 21 - 2022,Sivasspor,hard,4-2-3-1,SATILMIS;ALBAYRAK;GOUTAS;CAMARA;ERDAL;YIGITER;COFIE;YILMAZ;KESGIN;FELIX;KONATE
Sivasspor vs. Kayserispor - Saturday May 21 - 2022,Kayserispor,hard,4-4-2,BAYAZIT;CARDOSO;DEMIROK;KOLOVETSIOS;SUBASI;MANE;AKDAG;PARMAK;SAZDAGI;PARLAK;GAVRANOVIC
Antalyaspor vs. Adana Demirspor - Friday October 1 - 2021,Antalyaspor,hard,4-2-3-1,BOFFIN;BALCI;SARI;KUDRYASHOV;VURAL;POLI;SAHIN;FREDY;MILOSEVIC;WRIGHT;CRIVELLI
Antalyaspor vs. Adana Demirspor - Friday October 1 - 2021,Adana Demirspor,hard,4-2-3-1,KAPLAN;SVENSSON;AKAYDIN;DELI;RASSOUL;KURT;STAMBOULI;AKGUN;BJARNASON;VARGAS;BALOTELLI
Sivasspor vs. Giresunspor - Saturday November 6 - 2021,Sivasspor,hard,4-2-3-1,VURAL;YESILYURT;GOUTAS;OSMANPASA;CIFTCI;ARSLAN;FAJR;KAYODE;GRADEL;HENRIQUE;YATABARE
Sivasspor vs. Giresunspor - Saturday November 6 - 2021,Giresunspor,hard,4-2-3-1,KOCUK;YAVRU;DOUGLAS;DIARRA;BEHICH;TRAORE;FLAVIO;SULEYMANOV;DIABATE;JUNIOR;DOUKARA
Rizespor vs. Fenerbahce - Saturday February 17 - 2024,Rizespor,hard,4-2-3-1,CETIN;SAHIN;MOCSI;TOPCU;NIELSEN;SARIKAYA;SHELVEY;AKINTOLA;OLAWOYIN;KESER;MINCHEV
Rizespor vs. Fenerbahce - Saturday February 17 - 2024,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;KADIOGLU;SOYUNCU;DJIKU;OOSTERWOLDE;KRUNIC;YUKSEK;UNDER;SZYMANSKI;TADIC;DZEKO
Besiktas vs. Pendikspor - Sunday August 20 - 2023,Besiktas,easy,4-2-3-1,GUNOK;ROSIER;AMARTEY;COLLEY;MASUAKU;UCAN;HADZIAHMETOVIC;BULUT;FERNANDES;MULEKA;ABOUBAKAR
Besiktas vs. Pendikspor - Sunday August 20 - 2023,Pendikspor,hard,4-5-1,CANPOLAT;ASAN;WELINTON;RASSOUL;SEQUEIRA;DIABY;VUKOVIC;KAYA;AKDAG;AKBUNAR;EZE
Gaziantep FK vs. Adana Demirspor - Tuesday December 19 - 2023,Gaziantep FK,hard,3-4-3,NITA;KIZILDAG;NKOULOU;DJILOBODJI;ESKIHELLAC;JEVTOVIC;OZCICEK;M'BAKATA;MARKOVIC;GRADEL;DRAGUS
Gaziantep FK vs. Adana Demirspor - Tuesday December 19 - 2023,Adana Demirspor,hard,4-2-3-1,MAQOMEDOVIC;SVENSSON;GULER;CISSE;ERDOGAN;STAMBOULI;NDIAYE;SARI;AKBABA;NIANG;BELHANDA
Istanbul Basaksehir vs. Fatih Karagumruk - Sunday August 20 - 2023,Basaksehir,easy,4-4-2,SENGEZER;OZBAYRAKLI;IE;DUARTE;LIMA;GURLER;KARZEV;OZCAN;PELKAS;ALEKSIC;PIATEK
Istanbul Basaksehir vs. Fatih Karagumruk - Sunday August 20 - 2023,Fatih Karagumruk,hard,4-3-3,DITURO;VESELI;CECCHERINI;DRESEVIC;MERCAN;ROHDEN;FEGHOULI;UGUR;KELES;LASAGNA;MENDES
Trabzonspor vs. Rizespor - Friday October 29 - 2021,Trabzonspor,easy,4-2-3-1,CAKIR;TOKOZ;IE;HUGO;TRONDSEN;SIOPIS;OZDEMIR;OMUR;HAMSIK;GERVINHO;DJANINY
Trabzonspor vs. Rizespor - Friday October 29 - 2021,Rizespor,hard,4-2-3-1,AKKAN;BAIANO;AY;HOLMEN;SERTEL;SABO;DOKOVIC;BOLASIE;BOLDRIN;UMAR;POHJANPALO
Galatasaray vs. Antalyaspor - Saturday December 25 - 2021,Galatasaray,easy,4-4-2,CIPE;CAGLAYAN;NELSSON;MARCAO;AANHOLT;FEGHOULI;KARA;KUTLU;AKTURKOGLU;DERVISOGLU;MOHAMED
Galatasaray vs. Antalyaspor - Saturday December 25 - 2021,Antalyaspor,hard,3-4-3,BOFFIN;SARI;NALDO;KUDRYASHOV;FLORANUS;BALCI;FREDY;VURAL;AMILTON;SINIK;MUKAIRU
Istanbul Basaksehir vs. Antalyaspor - Saturday March 9 - 2024,Basaksehir,easy,4-2-3-1,SENGEZER;SAHINER;GURELER;OPOKU;LIMA;OZCAN;KEMEN;TURUC;ALEKSIC;PEREIRA;PIATEK
Istanbul Basaksehir vs. Antalyaspor - Saturday March 9 - 2024,Antalyaspor,hard,4-1-4-1,LEITE;BALCI;SARI;OZTURK;YESILYURT;KALUZINSKI;STREEK;SARIC;AKYOL;LARSSON;BUKSA
Umraniyespor vs. Galatasaray - Friday August 19 - 2022,Umraniyespor,hard,4-1-4-1,KIRINTILI;GOKSU;SANTOS;GLUMAC;LENJANI;GURBULAK;AYIK;MRSIC;AVOUNOU;VALLE;BETTAIEB
Umraniyespor vs. Galatasaray - Friday August 19 - 2022,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;BARDAKCI;AANHOLT;OLIVEIRA;TORREIRA;AKGUN;AKBABA;AKTURKOGLU;SEFEROVIC
Kayserispor vs. Fenerbahce - Wednesday December 20 - 2023,Kayserispor,hard,4-2-3-1,BAYAZIT;SAZDAGI;HOSSEINI;ATTAMAH;KALDIRIM;YILMAZ;KARIMI;MORTE;KEMEN;CARDOSO;THIAM
Kayserispor vs. Fenerbahce - Wednesday December 20 - 2023,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;OSAYI-SAMUEL;AZIZ;DJIKU;KADIOGLU;YUKSEK;FRED;UNDER;SZYMANSKI;TADIC;BATSHUAYI
Besiktas vs. Sivasspor - Saturday October 2 - 2021,Besiktas,easy,4-1-4-1,DESTANOGLU;ROSIER;SAATCI;VIDA;YILMAZ;SOUZA;KARAMAN;BOZDOGAN;OZYAKUP;YALCIN;BATSHUAYI
Besiktas vs. Sivasspor - Saturday October 2 - 2021,Sivasspor,hard,4-4-2,YILDIRIM;OGUZ;GOUTAS;OSMANPASA;CIFTCI;HENRIQUE;ARSLAN;AZUBUIKE;GRADEL;KAYODE;FELIX
Kasimpasa vs. Konyaspor - Saturday April 13 - 2024,Kasimpasa,hard,4-1-4-1,GIANNIOTIS;WINCK;OMERUO;POROZO;OZCAN;GUL;FALL;HAJRADINOVIC;KARA;OUANNES;COSTA
Kasimpasa vs. Konyaspor - Saturday April 13 - 2024,Konyaspor,hard,4-2-3-1,SLOWIK;YAZGILI;DEMIRBAG;HADEBE;SITYA;DIKMEN;NZONZI;NDAO;ULGUN;ETHEMI;SAMBOU
Trabzonspor vs. Hatayspor - Friday August 12 - 2022,Trabzonspor,easy,4-1-4-1,CAKIR;LARSEN;DENSWIL;HUGO;ELMALI;SIOPIS;VISCA;HASPOLAT;BAKASETAS;TREZEGUET;CORNELIUS
Trabzonspor vs. Hatayspor - Friday August 12 - 2022,Hatayspor,hard,4-3-3,KARDESLER;COREKCI;VRANJES;FALETTE;ADEKUGBE;CAGIRAN;RIBEIRO;AABID;LOBZHANIDZE;KAABI;SAINT-LOUIS
Istanbul Basaksehir vs. Pendikspor - Monday November 27 - 2023,Basaksehir,easy,4-4-2,BABACAN;DUBOIS;DUARTE;OPOKU;SERTEL;OZCAN;TURUC;FIGUEIREDO;ILKHAN;ABEID;PIATEK
Istanbul Basaksehir vs. Pendikspor - Monday November 27 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;OZGENC;SULUNGOZ;WELINTON;SEQUEIRA;LUSAMBA;AKDAG;DIABY;CEKICI;AKBUNAR;YARDIMCI
Giresunspor vs. Sivasspor - Sunday April 16 - 2023,Giresunspor,hard,4-2-3-1,KAPLAN;BILAZER;ARIAS;PEREZ;GENC;CAMPUZANO;MEJIA;JUNIOR;SAGLAM;SAINZ;BAJIC
Giresunspor vs. Sivasspor - Sunday April 16 - 2023,Sivasspor,hard,4-1-4-1,VURAL;PALULI;APPINDANGOYE;GOUTAS;ERDAL;COFIE;N'JIE;SAIZ;ULVESTAD;YESILYURT;CAICEDO
Galatasaray vs. Sivasspor - Sunday May 1 - 2022,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;KAYA;AANHOLT;PULGAR;ANTALYALI;BABEL;KILINC;AKTURKOGLU;GOMIS
Galatasaray vs. Sivasspor - Sunday May 1 - 2022,Sivasspor,hard,4-2-3-1,VURAL;OGUZ;APPINDANGOYE;OSMANPASA;CIFTCI;ULVESTAD;ARSLAN;YESILYURT;FAJR;GRADEL;YATABARE
Adana Demirspor vs. Besiktas - Sunday May 21 - 2023,Adana Demirspor,hard,4-4-2,OZBIR;COKCALIS;MOREL;GULER;RODRIGUES;SARI;STAMBOULI;NDIAYE;AKINTOLA;NDIAYE;BELHANDA
Adana Demirspor vs. Besiktas - Sunday May 21 - 2023,Besiktas,easy,4-3-3,GUNOK;ROSIER;SAISS;COLLEY;MASUAKU;UCAN;HADZIAHMETOVIC;FERNANDES;REDMOND;ABOUBAKAR;TOSUN
Fatih Karagumruk vs. Sivasspor - Sunday February 20 - 2022,Fatih Karagumruk,hard,4-4-1-1,VIVIANO;DURSUN;LUCKASSEN;BEKAROGLU;ERKIN;MOR;BISTROVIC;BIGLIA;DURMAZ;BORINI;MUSA
Fatih Karagumruk vs. Sivasspor - Sunday February 20 - 2022,Sivasspor,hard,4-1-4-1,YILDIRIM;YESILYURT;GOUTAS;OSMANPASA;CIFTCI;COFIE;HENRIQUE;FELIX;FAJR;GRADEL;KAYODE
Galatasaray vs. Adana Demirspor - Monday May 16 - 2022,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;MARCAO;AANHOLT;PULGAR;KUTLU;BABEL;DERVISOGLU;AKTURKOGLU;GOMIS
Galatasaray vs. Adana Demirspor - Monday May 16 - 2022,Adana Demirspor,hard,4-2-3-1,MURIC;GULER;AKAYDIN;DELI;ULUDAG;INLER;BJARNASON;AKGUN;BELHANDA;VARGAS;BALOTELLI
Hatayspor vs. Sivasspor - Saturday April 16 - 2022,Hatayspor,hard,4-2-3-1,MUNIR;COREKCI;SACKEY;FALETTE;ADEKUGBE;ERGUN;BOUDJEMAA;KAABI;BENZIA;BAS;DIOUF
Hatayspor vs. Sivasspor - Saturday April 16 - 2022,Sivasspor,hard,4-3-3,VURAL;OGUZ;APPINDANGOYE;OSMANPASA;ERDAL;COFIE;ULVESTAD;KESGIN;YESILYURT;YATABARE;GRADEL
Goztepe vs. Besiktas - Sunday May 15 - 2022,Goztepe,hard,5-3-2,OZCIMEN;PALULI;ARSLANAGIC;MIHOJEVIC;DEMIRTAPA;EMIR;TIJANIC;CANKAYA;KAYAN;BAKU;SANTO
Goztepe vs. Besiktas - Sunday May 15 - 2022,Besiktas,easy,3-4-3,BILGIN;SAATCI;WELINTON;MONTERO;ROSIER;ILKHAN;SOUZA;MERAS;LARIN;N'KOUDOU;GHEZZAL
Kasimpasa vs. Alanyaspor - Wednesday January 4 - 2023,Kasimpasa,hard,3-4-3,TASKIRAN;SERBEST;DONK;OZCAN;HADERGJONAJ;KARA;EYSSERIC;ENGIN;OUANNES;FALL;HAJRADINOVIC
Kasimpasa vs. Alanyaspor - Wednesday January 4 - 2023,Alanyaspor,hard,3-4-3,RUNARSSON;BAYIR;FER;AKSOY;CANDEIAS;GUNES;LUSAMBA;OZDEMIR;KARACA;CAVALEIRO;KOKA
Besiktas vs. Istanbul Basaksehir - Sunday November 12 - 2023,Besiktas,easy,4-3-3,GUNOK;ROSIER;UYSAL;AMARTEY;BINGOL;UCAN;HADZIAHMETOVIC;FERNANDES;ZAINUTDINOV;MULEKA;REBIC
Besiktas vs. Istanbul Basaksehir - Sunday November 12 - 2023,Basaksehir,easy,4-2-3-1,BABACAN;DUBOIS;BA;DUARTE;OPOKU;ILKHAN;TEKDEMIR;DENNIS;OZCAN;GURLER;PIATEK
Istanbulspor vs. Adana Demirspor - Tuesday May 30 - 2023,Istanbulspor,hard,4-1-4-1,JENSEN;DUHANEY;YESIL;DELI;YASAR;BA;LOKILO;ERGUN;RROCA;TOPALLI;GURI
Istanbulspor vs. Adana Demirspor - Tuesday May 30 - 2023,Adana Demirspor,hard,4-4-2,KARACIC;COKCALIS;MOREL;GULER;RODRIGUES;ERDOGAN;SOYALP;NDIAYE;AKINTOLA;AKBABA;GULBRANDSEN
Kasimpasa vs. Hatayspor - Sunday August 28 - 2022,Kasimpasa,hard,4-1-4-1,TASKIRAN;HADERGJONAJ;GRAOVAC;CIFTPINAR;OUANNES;GEMICIBASI;FALL;HAJRADINOVIC;EYSSERIC;CELINA;BAHOKEN
Kasimpasa vs. Hatayspor - Sunday August 28 - 2022,Hatayspor,hard,4-3-3,KARDESLER;COREKCI;VRANJES;FALETTE;ADEKUGBE;BOUDJEMAA;RIBEIRO;AABID;BAS;KAABI;LOBZHANIDZE
Istanbul Basaksehir vs. Istanbulspor - Saturday February 3 - 2024,Basaksehir,easy,4-1-4-1,BABACAN;DUARTE;BA;OPOKU;DUBOIS;SOUZA;TURUC;ILKHAN;OZCAN;FIGUEIREDO;PIATEK
Istanbul Basaksehir vs. Istanbulspor - Saturday February 3 - 2024,Istanbulspor,hard,3-5-1-1,ARDA;ERDOGAN;YESIL;DELI;SAMBISSA;LOSHAJ;VOROBJOVAS;SARIKAYA;YASAR;RROCA;TRAORE
Rizespor vs. Goztepe - Saturday December 11 - 2021,Rizespor,hard,4-2-3-1,AKKAN;GONUL;AY;HOLMEN;SERTEL;BAIANO;DOKOVIC;UMAR;BOLDRIN;BOYD;POHJANPALO
Rizespor vs. Goztepe - Saturday December 11 - 2021,Goztepe,hard,3-4-3,EGRIBAYAT;ARSLANAGIC;NUKAN;CANKAYA;PALULI;KAYAN;AYDOGDU;DEMIRTAPA;AKBUNAR;LOURENCY;JAHOVIC
Antalyaspor vs. Galatasaray - Friday May 20 - 2022,Antalyaspor,hard,4-2-3-1,BOFFIN;BALCI;SARI;KUDRYASHOV;VURAL;FREDY;FERNANDO;NDAO;ADRIANO;SINIK;WRIGHT
Antalyaspor vs. Galatasaray - Friday May 20 - 2022,Galatasaray,easy,4-3-1-2,MUSLERA;BOEY;NELSSON;MARCAO;AANHOLT;ANTALYALI;PULGAR;KUTLU;DERVISOGLU;GOMIS;BABEL
Umraniyespor vs. Alanyaspor - Friday November 4 - 2022,Umraniyespor,hard,4-3-3,OZDEMIR;POPOV;SANTOS;GLUMAC;ATASAYAR;GOKSU;SACKEY;AVOUNOU;GERALDO;NAYIR;VALLE
Umraniyespor vs. Alanyaspor - Friday November 4 - 2022,Alanyaspor,hard,4-3-3,RUNARSSON;PEREIRA;BAYIR;AKSOY;BALKOVEC;KARACA;DOUMBIA;FER;AYDIN;KOKA;EDUARDO
Alanyaspor vs. Fatih Karagumruk - Friday October 6 - 2023,Alanyaspor,hard,4-4-2,TASKIRAN;AUGUSTO;BAYIR;AKSOY;OZDEMIR;EDUARDO;RICHARD;NOVAIS;AYDIN;KARACA;CORDOVA
Alanyaspor vs. Fatih Karagumruk - Friday October 6 - 2023,Fatih Karagumruk,hard,4-1-4-1,DITURO;SANGARE;BIRASCHI;CECCHERINI;MERCAN;FEGHOULI;ROHDEN;EYSSERIC;SHUKUROV;MENDES;DURSUN
Kasimpasa vs. Besiktas - Sunday May 26 - 2024,Kasimpasa,hard,4-1-4-1,GIANNIOTIS;GUL;POROZO;CIFTPINAR;OZCAN;SADIKU;FALL;HAJRADINOVIC;KARA;CAGLAYAN;COSTA
Kasimpasa vs. Besiktas - Sunday May 26 - 2024,Besiktas,easy,4-3-3,DESTANOGLU;BULUT;SANUC;ZAINUTDINOV;MASUAKU;AY;TIKNAZ;OXLADE-CHAMBERLAIN;HEKIMOGLU;TOSUN;KILICSOY
