game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Konyaspor vs. Pendikspor - Saturday October 21 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;SEQUEIRA;SULUNGOZ;WELINTON;OZGENC;AKDAG;VUKOVIC;CEKICI;ROMERO;AKBUNAR;AHMED HASSAN,1;6;20;23;22;24;4;8;10;11;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;1;1;1;1,4129502
Fenerbahce vs. Hatayspor - Sunday October 22 - 2023,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;KADIOGLU;DJIKU;RODRIGO BECAO;OSAYI-SAMUEL;YUKSEK;FRED;TADIC;SZYMANSKI;KAHVECI;DZEKO,40;7;6;50;21;5;35;10;53;17;9,0;0;0;0;1;0;0;0;1;1;1,0;0;0;0;0;0;1;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;1;1;1,4129500
Fenerbahce vs. Hatayspor - Sunday October 22 - 2023,Hatayspor,hard,3-4-3,KARDESLER;YILMAZ;BEKAROGLU;KILAMA;GHOULAM;MASSANGA;ABURJANIA;RIVAS;FERNANDES;DADASHOV;DELE-BASHIRU,1;15;86;3;13;4;29;99;77;9;17,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;1,0;1;0;0;0;1;1;0;1;0;0,4129500
Istanbulspor vs. Ankaragucu - Sunday October 22 - 2023,Ankaragucu,hard,4-3-3,GUNGORDU;HANOUSEK;RADAKOVIC;CETIN;BILAZER;BEKIROGLU;CIGERCI;MORUTAN;RODRIGUES;BAJIC;CEPHAS,99;5;26;45;77;10;30;80;11;9;29,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;1;0;0;1;0;0;0,0;0;0;1;0;1;0;0;1;1;1,4129494
Istanbulspor vs. Ankaragucu - Sunday October 22 - 2023,Istanbulspor,hard,4-3-3,JENSEN;YASAR;COLY;ERDOGAN;DUHANEY;VOROBJOVAS;SARIKAYA;LOSHAJ;JACKSON KENIO;TRAORE;NDAO,1;66;13;23;21;6;24;34;99;88;18,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;1;1,4129494
Samsunspor vs. Basaksehir - Sunday October 22 - 2023,Basaksehir,hard,4-4-2,BABACAN;OPOKU;BA;DUARTE;DUBOIS;FIGUEIREDO;OZCAN;ALEKSIC;TURUC;KENY;PELKAS,1;3;27;5;15;25;10;8;23;17;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;1;0;1;1;1;0;1,4129496
Samsunspor vs. Basaksehir - Sunday October 22 - 2023,Samsunspor,hard,4-4-2,KOCUK;GONUL;RICK VAN DRONGELEN;SATKA;TIRPAN;KILINC;YOUSSEF AIT BENNASSER;TAIT;HOLSE;MOUANDILMADJI;KARA,1;28;4;37;24;11;6;13;21;9;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;1;0;1;1;1;0;1,4129496
Sivasspor vs. Kasimpasa - Sunday October 22 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;AKSU;OMERUO;CIFTPINAR;WINCK;GUL;KARA;FALL;HAJRADINOVIC;GOMIS;NGOY,1;3;4;5;2;6;35;7;10;97;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;1;1;1;0,4129501
Sivasspor vs. Kasimpasa - Sunday October 22 - 2023,Sivasspor,hard,4-3-3,VURAL;CIFTCI;APPINDANGOYE;OSMANPASA;KAPACAK;SAIZ;KONAK;KVET;BARROW;RODRIGUES;BASSAN,35;3;4;88;16;24;72;19;77;11;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;1,4129501
Fatih Karagumruk vs. Adana Demirspor - Monday October 23 - 2023,Adana Demirspor,hard,4-2-3-1,OZBIR;RODRIGUES;GULER;GRAVILLON;SVENSSON;STAMBOULI;AKBABA;NANI;BELHANDA;SARI;NIANG,25;77;4;5;22;90;8;30;10;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;1;0;0;1,4129498
Fatih Karagumruk vs. Adana Demirspor - Monday October 23 - 2023,Fatih Karagumruk,hard,4-3-3,BILGIN;MERCAN;CECCHERINI;DRESEVIC;BIRASCHI;EYSSERIC;FEGHOULI;ROHDEN;KELES;YALCIN;SANGARE,23;18;26;5;4;9;8;6;7;10;30,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;1;1,4129498
Trabzonspor vs. Alanyaspor - Monday October 23 - 2023,Alanyaspor,hard,4-2-3-1,TASKIRAN;BALKOVEC;ALITI;AKSOY;AUGUSTO;RICHARD;NOVAIS;AYDIN;JANVIER;KARACA;CARLOS EDUARDO,1;29;5;20;27;25;10;11;17;7;28,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,4129499
Trabzonspor vs. Alanyaspor - Monday October 23 - 2023,Trabzonspor,easy,4-2-3-1,CAKIR;ELMALI;DENSWIL;BANIYA;AYDIN;MENDY;OZDEMIR;BARDHI;OMUR;VISCA;ONUACHU,1;18;24;2;50;6;5;8;10;7;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;1;0;1;1,4129499
Hatayspor vs. Kayserispor - Friday October 27 - 2023,Hatayspor,hard,4-2-3-1,KARDESLER;GHOULAM;BEKAROGLU;KILAMA;RIVAS;MASSANGA;ABURJANIA;LAMKEL ZE;DELE-BASHIRU;STRANDBERG;DADASHOV,1;13;86;3;99;4;29;11;17;10;9,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;1;0;1,0;0;1;0;1;1;1;0;0;1;0,4129503
Hatayspor vs. Kayserispor - Friday October 27 - 2023,Kayserispor,hard,4-2-3-1,BAYAZIT;CAROLE;ATTAMAH;HOSSEINI;SAZDAGI;YILMAZ;KARIMI;MANE;CARDOSO;BOA MORTE;THIAM,25;23;3;5;11;8;6;20;7;70;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;1;1,4129503
Kasimpasa vs. Istanbulspor - Friday October 27 - 2023,Istanbulspor,hard,4-2-3-1,JENSEN;COLY;YESIL;ERDOGAN;DUHANEY;SARIKAYA;LOSHAJ;JACKSON KENIO;RROCA;NDAO;TRAORE,1;13;4;23;21;24;34;99;10;18;88,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,0;1;0;0;1;0;1;0;0;1;1,4129505
Kasimpasa vs. Istanbulspor - Friday October 27 - 2023,Kasimpasa,hard,4-3-3,GIANNIOTIS;AKSU;CIFTPINAR;OMERUO;WINCK;KARA;GUL;HAJRADINOVIC;FALL;NGOY;GOMIS,1;3;5;4;2;35;6;10;7;9;97,0;0;0;0;0;1;0;0;1;1;0,0;0;0;0;0;0;0;0;1;0;2,0;0;1;0;0;0;0;0;0;0;1,0;1;0;0;0;1;0;1;1;0;1,4129505
Adana Demirspor vs. Konyaspor - Saturday October 28 - 2023,Adana Demirspor,hard,4-2-3-1,OZBIR;RODRIGUES;GRAVILLON;GULER;SVENSSON;NDIAYE;AKBABA;ZENELI;BELHANDA;ERDOGAN;NIANG,25;77;5;4;22;17;8;23;10;32;9,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;1;1;0;1;1;0;0,4129507
Adana Demirspor vs. Konyaspor - Saturday October 28 - 2023,Konyaspor,hard,4-2-3-1,BERNARDONI;GUILHERME;CALVO;DEMIRBAG;YAZGILI;NZONZI;DIKMEN;MORENO;CICALDAU;PRIP;CIKALLESHI,61;12;15;4;5;37;6;70;8;11;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;1;1;1,4129507
Alanyaspor vs. Sivasspor - Saturday October 28 - 2023,Alanyaspor,hard,4-2-3-1,TASKIRAN;OZDEMIR;ALITI;AKSOY;HADERGJONAJ;RICHARD;NOVAIS;AYDIN;KARACA;CARLOS EDUARDO;CORDOVA,1;88;5;20;94;25;10;11;7;28;9,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;1;1;1;0;1,4129506
Alanyaspor vs. Sivasspor - Saturday October 28 - 2023,Sivasspor,hard,4-3-3,VURAL;CIFTCI;OSMANPASA;APPINDANGOYE;KAPACAK;SAIZ;KONAK;CHARISIS;RODRIGUES;KOITA;N'JIE,35;3;88;4;16;24;72;8;11;55;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;1;1;1,4129506
Rizespor vs. Galatasaray - Saturday October 28 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;ANGELINO;BARDAKCI;SANCHEZ;BOEY;TORREIRA;DEMIRBAY;AKTURKOGLU;MERTENS;ZAHA;ICARDI,1;3;42;6;93;34;8;7;10;14;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;1;1;1;1;0,4129512
Rizespor vs. Galatasaray - Saturday October 28 - 2023,Rizespor,hard,4-2-3-1,AKKAN;PEHLIVAN;TOPCU;MOCSI;KORKMAZ;SHELVEY;PALA;ZEQIRI;OLAWOYIN;SAUER;MINCHEV,23;3;53;4;27;6;54;77;10;11;89,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;1;0;0;1;0;1;1;0;0;1,4129512
Ankaragucu vs. Samsunspor - Sunday October 29 - 2023,Ankaragucu,hard,4-3-3,GUNGORDU;HANOUSEK;MUJAKIC;RADAKOVIC;BILAZER;BEKIROGLU;CIGERCI;PEDRINHO;CHATZIGIOVANNIS;SOWE;RODRIGUES,99;5;18;26;77;10;30;8;7;22;11,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;1;1,4129511
Ankaragucu vs. Samsunspor - Sunday October 29 - 2023,Samsunspor,hard,4-4-2,KOCUK;GONUL;RICK VAN DRONGELEN;SATKA;YAVRU;KILINC;YOUSSEF AIT BENNASSER;TAIT;HOLSE;MOUANDILMADJI;KARA,1;28;4;37;18;11;6;13;21;9;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;1;1,4129511
Antalyaspor vs. Basaksehir - Sunday October 29 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;VURAL;TOPRAK;SARI;BALCI;RAKIP;SARIC;BYTYQI;SAFURI;JEHEZKEL;BUKSA,1;11;21;89;7;6;8;77;16;29;9,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;0;0;0;0;1,0;0;0;1;0;0;1;1;1;1;0,4129509
Antalyaspor vs. Basaksehir - Sunday October 29 - 2023,Basaksehir,hard,4-2-3-1,BABACAN;LIMA;OPOKU;BA;DUARTE;TEKDEMIR;ALEKSIC;DENNIS;PELKAS;TURUC;FIGUEIREDO,1;6;3;27;5;21;8;99;14;23;25,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;1;1;0,0;0;0;0;0;1;1;1;1;0;1,4129509
Fatih Karagumruk vs. Trabzonspor - Sunday October 29 - 2023,Fatih Karagumruk,hard,4-3-3,BILGIN;MERCAN;CECCHERINI;DRESEVIC;BIRASCHI;EYSSERIC;FEGHOULI;ROHDEN;KELES;YALCIN;SANGARE,23;18;26;5;4;9;8;6;7;10;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;1;0;1;1;1,4129508
Fatih Karagumruk vs. Trabzonspor - Sunday October 29 - 2023,Trabzonspor,easy,4-2-3-1,CAKIR;ELMALI;DENSWIL;BANIYA;AYDIN;MENDY;OZDEMIR;FOUNTAS;OMUR;VISCA;ONUACHU,1;18;24;2;50;6;5;14;10;7;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,4129508
Pendikspor vs. Fenerbahce - Sunday October 29 - 2023,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;KADIOGLU;AKAYDIN;RODRIGO BECAO;OSAYI-SAMUEL;YUKSEK;FRED;TADIC;SZYMANSKI;KAHVECI;DZEKO,40;7;3;50;21;5;35;10;53;17;9,0;0;0;0;0;0;0;0;0;1;3,0;2;0;0;0;0;0;0;2;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;1;1;1;0;1;0;0;1;0,4129504
Pendikspor vs. Fenerbahce - Sunday October 29 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;SEQUEIRA;WELINTON;SULUNGOZ;OZGENC;AKDAG;VUKOVIC;CEKICI;KAYA;AKBUNAR;YARDIMCI,1;6;23;20;22;24;4;8;58;11;99,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;1;0;1;1;1;0,4129504
Besiktas vs. Gaziantep FK - Monday October 30 - 2023,Besiktas,easy,4-2-3-1,DESTANOGLU;ZAYNUTDINOV;BAILLY;UYSAL;BULUT;FERNANDES;UCAN;RASHICA;OXLADE-CHAMBERLAIN;GHEZZAL;TOSUN,1;22;30;20;4;83;8;11;15;18;9,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;1;1;0,4129510
Besiktas vs. Gaziantep FK - Monday October 30 - 2023,Gaziantep FK,hard,3-5-2,NITA;KIZILDAG;DJILOBODJI;N'KOULOU;JUNIOR MORAIS;GRADEL;SOYALP;MAXIM;ESKIHELLAC;RIASCOS;DRAGUS,33;4;3;63;13;10;5;44;11;94;70,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;2;0;0;0;1,0;0;0;0;0;1;0;0;0;1;1,4129510
Galatasaray vs. Kasimpasa - Friday November 3 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BARDAKCI;SANCHEZ;NELSSON;BOEY;AYHAN;TORREIRA;ZAHA;AKTURKOGLU;ZIYECH;ICARDI,1;42;6;25;93;23;34;14;7;22;9,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;0;0,1;0;0;0;0;1;0;1;1;1;0,4129515
Galatasaray vs. Kasimpasa - Friday November 3 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;BEN OUANES;CIFTPINAR;OMERUO;WINCK;GUL;KARA;FALL;HAJRADINOVIC;GOMIS;NGOY,1;12;5;4;2;6;35;7;10;97;9,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;1;1;0;0;1;0,4129515
Fenerbahce vs. Trabzonspor - Saturday November 4 - 2023,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;KADIOGLU;OOSTERWOLDE;AKAYDIN;OSAYI-SAMUEL;YUKSEK;ZAJC;TADIC;SZYMANSKI;KAHVECI;DZEKO,40;7;24;3;21;5;26;10;53;17;9,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;1;0;1;1;2;0;0;0;0;0,0;0;0;1;0;0;1;0;0;1;1,4129520
Fenerbahce vs. Trabzonspor - Saturday November 4 - 2023,Trabzonspor,easy,4-2-3-1,CAKIR;ELMALI;DENSWIL;BANIYA;AYDIN;OZDEMIR;MENDY;VISCA;OMUR;PEPE;ONUACHU,1;18;24;2;50;5;6;7;10;29;30,0;0;0;0;0;1;0;0;0;1;1,0;0;0;0;0;0;0;1;2;0;0,1;1;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;1;1;1;1,4129520
Istanbulspor vs. Pendikspor - Saturday November 4 - 2023,Istanbulspor,hard,4-2-3-1,JENSEN;YASAR;YESIL;ERDOGAN;DUHANEY;SARIKAYA;LOSHAJ;JACKSON KENIO;RROCA;NDAO;TRAORE,1;66;4;23;21;24;34;99;10;18;88,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;1;0;0,0;1;1;0;0;1;0;1;0;0;1,4129514
Istanbulspor vs. Pendikspor - Saturday November 4 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;SEQUEIRA;SULUNGOZ;WELINTON;OZGENC;AKDAG;LUSAMBA;AKBUNAR;CEKICI;DIABY;YARDIMCI,1;6;20;23;22;24;66;11;8;21;99,0;0;0;2;0;0;0;0;0;0;1,0;0;0;1;0;0;1;0;1;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;0;0;1;1;1;1,4129514
Samsunspor vs. Hatayspor - Saturday November 4 - 2023,Hatayspor,hard,4-3-3,BEKAJ;GHOULAM;DEMIR;KILAMA;ALICI;AABID;MASSANGA;SAGLAM;LAMKEL ZE;DADASHOV;RIVAS,12;13;27;3;22;20;4;5;11;9;99,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;1;0;1;1;0;0;0,0;1;0;0;0;1;0;1;0;1;1,4129516
Samsunspor vs. Hatayspor - Saturday November 4 - 2023,Samsunspor,hard,4-2-3-1,KOCUK;GONUL;RICK VAN DRONGELEN;SATKA;TIRPAN;YOUSSEF AIT BENNASSER;TAIT;KILINC;HOLSE;GUMUSKAYA;MOUANDILMADJI,1;28;4;37;24;6;13;11;21;23;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;1;0;0;1;0;1;0;0;1;1,4129516
Antalyaspor vs. Besiktas - Sunday November 5 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;YESILYURT;SARI;TOPRAK;BALCI;RAKIP;SARIC;BYTYQI;SAFURI;JEHEZKEL;BUKSA,1;17;89;21;7;6;8;77;16;29;9,0;0;0;0;0;0;1;0;0;2;0,0;0;0;0;1;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;1;1;1;1;0,4129519
Antalyaspor vs. Besiktas - Sunday November 5 - 2023,Besiktas,easy,4-3-3,DESTANOGLU;ZAYNUTDINOV;BAILLY;UYSAL;BULUT;BINGOL;UCAN;FERNANDES;OXLADE-CHAMBERLAIN;TOSUN;RASHICA,1;22;30;20;4;75;8;83;15;9;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;1;0;0;1;1;0;1;0;1,4129519
Basaksehir vs. Ankaragucu - Sunday November 5 - 2023,Ankaragucu,hard,4-2-3-1,GUNGORDU;HANOUSEK;MUJAKIC;RADAKOVIC;BILAZER;CIGERCI;BEKIROGLU;CHATZIGIOVANNIS;PEDRINHO;RODRIGUES;SOWE,99;5;18;26;77;30;10;7;8;11;22,0;0;0;0;0;1;0;0;1;0;1,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;1;1;1;0,4129518
Basaksehir vs. Ankaragucu - Sunday November 5 - 2023,Basaksehir,hard,4-2-3-1,BABACAN;LIMA;OPOKU;DUARTE;DUBOIS;OZCAN;TEKDEMIR;GURLER;ALEKSIC;TURUC;PIATEK,1;6;3;5;15;10;21;7;8;23;9,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;1;1;1;1,4129518
Konyaspor vs. Fatih Karagumruk - Sunday November 5 - 2023,Fatih Karagumruk,hard,4-3-3,BILGIN;MERCAN;CECCHERINI;DRESEVIC;BIRASCHI;EYSSERIC;FEGHOULI;ROHDEN;KELES;YALCIN;SANGARE,23;18;26;5;4;9;8;6;7;10;30,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;1;0;1;0;0;1;0,0;0;0;0;0;1;1;0;1;1;1,4129522
Konyaspor vs. Fatih Karagumruk - Sunday November 5 - 2023,Konyaspor,hard,4-2-3-1,BERNARDONI;GUILHERME;CALVO;DEMIRBAG;OGUZ;NZONZI;DIKMEN;MORENO;CICALDAU;PRIP;CIKALLESHI,61;12;15;4;22;37;6;70;8;11;17,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;1;1;0;0;0;0;0;0;0,0;1;0;0;1;1;1;0;0;1;0,4129522
Sivasspor vs. Adana Demirspor - Sunday November 5 - 2023,Adana Demirspor,hard,4-2-3-1,OZBIR;RODRIGUES;BURAK;GULER;COKCALIS;STAMBOULI;NDIAYE;ZENELI;BELHANDA;ERDOGAN;NIANG,25;77;21;4;2;90;17;23;10;32;9,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;0;1;0;1;0;0;1;0;1;1,4129521
Sivasspor vs. Adana Demirspor - Sunday November 5 - 2023,Sivasspor,hard,4-3-3,VURAL;CIFTCI;OSMANPASA;APPINDANGOYE;KAPACAK;SAIZ;KONAK;CHARISIS;BARROW;KOITA;BASSAN,35;3;88;4;16;24;72;8;77;55;17,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;1;0,4129521
Gaziantep FK vs. Rizespor - Monday November 6 - 2023,Gaziantep FK,hard,3-5-2,NITA;N'KOULOU;DJILOBODJI;KIZILDAG;JUNIOR MORAIS;MAXIM;OZCICEK;ESKIHELLAC;M'BAKATA;DRAGUS;GRADEL,33;63;3;4;13;44;61;11;22;70;10,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,1;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;1;1;1,4129517
Gaziantep FK vs. Rizespor - Monday November 6 - 2023,Rizespor,hard,4-2-3-1,AKKAN;PEHLIVAN;TOPCU;MOCSI;KORKMAZ;SHELVEY;PALA;ZEQIRI;OLAWOYIN;SAUER;MINCHEV,23;3;53;4;27;6;54;77;10;11;89,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;1;1,4129517
Kayserispor vs. Alanyaspor - Monday November 6 - 2023,Alanyaspor,hard,3-4-3,TASKIRAN;AKSOY;ALITI;BAYIR;OZDEMIR;NOVAIS;JANVIER;HADERGJONAJ;AYDIN;CARLOS EDUARDO;KARACA,1;20;5;4;88;10;17;94;11;28;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;1;0;0;0;0,0;1;0;0;0;0;0;1;1;1;0,4129513
Kayserispor vs. Alanyaspor - Monday November 6 - 2023,Kayserispor,hard,4-3-3,BAYAZIT;CAROLE;HOSSEINI;ATTAMAH;SAZDAGI;CARDOSO;YILMAZ;KARIMI;MANE;THIAM;BOA MORTE,25;23;5;3;11;7;8;6;20;9;70,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;1;0;1,4129513
Samsunspor vs. Istanbulspor - Wednesday November 8 - 2023,Istanbulspor,hard,4-3-3,JENSEN;YASAR;YESIL;ERDOGAN;DUHANEY;VOROBJOVAS;SARIKAYA;LOSHAJ;MAMADOU;GULTEKIN;NDAO,1;66;4;23;21;6;24;34;12;19;18,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;1;1;0;0;0;1;1;0;1;0,0;0;0;0;1;1;0;0;1;0;1,4126824
Samsunspor vs. Istanbulspor - Wednesday November 8 - 2023,Samsunspor,hard,4-4-2,KOCUK;GONUL;RICK VAN DRONGELEN;SATKA;SCHINDLER;BOLA;YOUSSEF AIT BENNASSER;CELIK;KILINC;MOUANDILMADJI;LAURA,1;28;4;37;17;16;6;88;11;9;27,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;1;1;0;1;1;0;1,4126824
Ankaragucu vs. Antalyaspor - Friday November 10 - 2023,Ankaragucu,hard,4-2-3-1,GIKIEWICZ;HANOUSEK;MUJAKIC;RADAKOVIC;BILAZER;CIGERCI;BEKIROGLU;CHATZIGIOVANNIS;PEDRINHO;RODRIGUES;SOWE,1;5;18;26;77;30;10;7;8;11;22,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;1,0;0;0;0;1;1;0;1;1;1;0,4129531
Ankaragucu vs. Antalyaspor - Friday November 10 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;YESILYURT;TOPRAK;SARI;BALCI;RAKIP;SARIC;LARSSON;SAFURI;JEHEZKEL;BUKSA,1;17;21;89;7;6;8;10;16;29;9,0;0;0;0;0;0;0;1;0;1;1,0;1;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;1;1;1,4129531
Trabzonspor vs. Konyaspor - Friday November 10 - 2023,Konyaspor,hard,4-2-3-1,BERNARDONI;SUBASI;CALVO;DEMIRBAG;OGUZ;YAZGILI;DIKMEN;MORENO;CICALDAU;MURIC;CIKALLESHI,61;3;15;4;22;5;6;70;8;7;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;1;0;0;0;0,0;0;0;0;1;1;0;0;1;1;1,4129529
