game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Galatasaray vs. Fenerbahce - Sunday November 27 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;AK;SONG;TOMAS;HASPOLATLI;PENBE;SAIDOU;ILIC;SAS;SUKUR;ATES,1;5;4;2;19;67;7;22;11;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,37435
Gaziantepspor vs. Kayserispor - Sunday November 27 - 2005,Gaziantepspor,hard,3-4-1-2,HASAGIC;IRTEGUN;KIRITA;GURACAR;BAYAR;AGCAY;YILDIRIM;OZBAY;EL TAIB;IVANOV;LAZAROV,1;4;3;99;26;7;36;66;14;69;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;1;1;0;0;0;0,37436
Gaziantepspor vs. Kayserispor - Sunday November 27 - 2005,Kayserispor,hard,4-4-2,IVANKOV;TEBER;TOSCALI;JOHNSON;YOLDAS;CEYLAN;BASDAG;BOLUKBASI;TOPUZ;UNAL;ALEKSANDROV,27;41;25;15;4;81;8;3;66;9;10,0;0;0;0;0;0;0;1;0;2;1,0;0;0;0;1;0;0;0;1;0;0,0;0;2;0;0;1;0;1;0;1;0,0;0;0;0;0;1;0;0;0;0;1,37436
Kayseri Erciyesspor vs. Diyarbakirspor - Sunday November 27 - 2005,Diyarbakirspor,hard,5-4-1,YIGITER;STAVREVSKI;BOZACI;TOPRAK;SEDLOSKI;AKINCI;SAMATYALI;JUPI;KAHRAMAN;ESER;MAZNOV,21;2;53;3;4;77;11;8;10;27;17,0;0;0;0;0;0;0;0;1;0;1,0;0;1;0;0;0;0;0;0;1;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;1;0;0,37443
Kayseri Erciyesspor vs. Diyarbakirspor - Sunday November 27 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;ATES;SECK;BOUAZIZI;KOK;KOZEN;DIE;JULIO CESAR;AYHAN;AGALI;ISLER,1;3;12;13;19;7;6;11;72;22;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;1;0;1;0;1;0,37443
Fenerbahce vs. Trabzonspor - Friday December 2 - 2005,Fenerbahce,easy,4-5-1,DEMIREL;OZAT;TURACI;BARIS;BALCI;SANLI;MEHMET AURELIO;ALEX;APPIAH;ANELKA;NOBRE,1;5;19;24;30;10;15;20;4;39;11,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,37447
Fenerbahce vs. Trabzonspor - Friday December 2 - 2005,Trabzonspor,easy,4-2-3-1,JEFFERSON;CORA;DUYMUS;YAVUZ;BAYRAKTAR;CIMSIR;KOCAK;LEE;SZYMKOWIAK;YATTARA;TEKKE,1;18;49;38;20;5;66;19;7;11;9,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;1;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,37447
Ankaraspor vs. Galatasaray - Saturday December 3 - 2005,Ankaraspor,hard,3-5-2,JEVRIC;BAHADIR;BATAK;TUNC;ERDOGAN;SARP;YILDIRIM;GUCER;BUYUK;MARTIN;JABA,1;15;3;5;10;8;4;50;6;9;20,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;2;0;0;0;1;0;0;0,0;1;0;0;1;1;0;0;0;0;0,37444
Ankaraspor vs. Galatasaray - Saturday December 3 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;PENBE;SONG;TOMAS;UCAR;AKMAN;SAIDOU;ILIC;SARIOGLU;KARAN;ATES,1;67;4;2;33;18;7;22;55;99;10,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;1;1,1;0;0;1;1;1;0;0;1;1;0,0;0;0;0;0;1;0;0;0;1;1,37444
Konyaspor vs. Gaziantepspor - Saturday December 3 - 2005,Gaziantepspor,hard,3-4-1-2,TARAKCI;GURACAR;FAHMI;IRTEGUN;SOLAKEL;KIRITA;KORKMAZ;OZBAY;AGCAY;IVANOV;LAZAROV,22;99;2;4;47;3;27;66;7;69;11,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;1,0;0;0;1;1;0;1;1;0;0;0,0;0;0;1;1;0;1;0;0;0;0,37449
Konyaspor vs. Gaziantepspor - Saturday December 3 - 2005,Konyaspor,hard,4-2-3-1,ONGUN;ALBAYRAK;EL SAKA;GUNDOSTU;CELIK;DEMIR;BOZKURT;HACIOGLU;ERGIN;ERIS;TURKMEN,1;77;5;4;42;25;14;53;21;10;33,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,37449
Rizespor vs. Kayseri Erciyesspor - Saturday December 3 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;ATES;SECK;BOUAZIZI;AKYUZ;BAYAZIT;TORAMAN;DIE;AYHAN;AGALI;ISLER,1;3;12;13;38;10;5;6;72;22;21,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,37452
Rizespor vs. Kayseri Erciyesspor - Saturday December 3 - 2005,Rizespor,hard,3-4-1-2,ZDRAVKOV;EL TABEI;KURKCU;CAKMAK;OZDEMIR;TATAN;ALPUGAN;BAKI;DOUGLAS;OZTURK;AKYUZ,1;15;53;5;11;3;74;7;8;9;10,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;1;0;0;0;1;0,0;0;0;0;0;1;0;0;1;0;1,37452
Besiktas vs. Manisaspor - Sunday December 4 - 2005,Besiktas,easy,4-2-3-1,CORDOBA;DURSUN;ATAN;TORAMAN;DOGAN;BURUK;KLEBERSON;UZULMEZ;AHMED HASSAN;TANDOGAN;AKIN,35;2;6;58;4;7;15;19;17;22;55,0;0;0;0;0;0;1;0;1;0;1,0;0;0;0;1;0;0;0;1;0;1,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,37445
Besiktas vs. Manisaspor - Sunday December 4 - 2005,Manisaspor,hard,4-4-2,ATAMAN;BALTA;D'HAENE;JOHANA;CEYLAN;ERKIN;OZLEM;DOKME;AZER;DEMIRAY;KALOGLU,61;16;24;19;2;88;5;6;81;11;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;0;1;1;0;0;1;0,0;0;0;1;0;1;0;0;1;0;0,37445
Diyarbakirspor vs. Denizlispor - Sunday December 4 - 2005,Denizlispor,hard,4-2-3-1,HAMIDOU;KECELI;CELIK;KRATOCHVIL;OZSARAC;EGEDIK;GULPINAR;ABRAHAM;SIMSEK;ERTUGRUL;RIZA,16;11;21;7;3;8;6;4;5;25;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;1;0;0;1;0;0;0;1;0,37446
Diyarbakirspor vs. Denizlispor - Sunday December 4 - 2005,Diyarbakirspor,hard,4-4-2,YIGITER;STAVREVSKI;SEDLOSKI;BOZACI;AKINCI;DEMIRCIOGLU;JUPI;KAHRAMAN;ESER;MAZNOV;YANIK,21;2;4;53;77;61;8;10;27;17;13,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,37446
Genclerbirligi vs. Samsunspor - Sunday December 4 - 2005,Genclerbirligi,hard,4-2-3-1,CATKIC;GULDUREN;MERCIMEK;UZUMCU;GUVEN;SERAS;ABDELAZIZ;PROMISE;YESILKAYA;OZBEY;CAKIR,1;2;23;35;44;61;12;14;5;6;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;1;0;1;0,37448
Genclerbirligi vs. Samsunspor - Sunday December 4 - 2005,Samsunspor,hard,4-5-1,INAN;AYARI;PETKOV;YELEK;SUME;SAGIR;GUNGOR;MARCIEL;GHODHBANE;AYDIN;MARQUES,16;5;30;28;3;55;13;32;6;7;19,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;0;0;0,1;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,37448
Kayserispor vs. Sivasspor - Sunday December 4 - 2005,Kayserispor,hard,4-4-2,IVANKOV;TEBER;BASDAG;JOHNSON;YOLDAS;CEYLAN;ARSLAN;ALEKSANDROV;TOPUZ;RODIC;UNAL,27;41;8;15;4;81;38;10;66;32;9,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;1;0,37451
Kayserispor vs. Sivasspor - Sunday December 4 - 2005,Sivasspor,hard,4-4-2,PETKOVIC;KARACA;HOCAOGLU;KALLA;DUMAN;UMMAK;ELMACI;FRANSERGIO;KUS;BOZKAYA;BALILI,1;20;4;5;51;33;42;30;36;11;17,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;2;0;0;0;0;0,1;1;1;0;1;0;1;0;1;0;1,0;0;0;0;0;1;0;0;0;1;1,37451
Malatyaspor vs. Ankaragucu - Monday December 5 - 2005,Ankaragucu,hard,4-5-1,USAK;YAVUZ;KUTLU;BAYRAK;GUNGOR;AKSANCAK;TASDEMIR;ACAR;KOLGU;DERELI;BULUT,34;17;4;3;2;9;76;21;11;61;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;0,37450
Malatyaspor vs. Ankaragucu - Monday December 5 - 2005,Malatyaspor,hard,3-5-2,TUNCAY;KORKMAZ;HOMOLA;ERDOGAN;BENSOL;TOTH;AKIN;JOHANSSON;ASLANTAS;EFFA-OWONA;YILMAZ,48;44;33;3;99;26;6;24;61;5;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;0;1;0;0;0;1,0;0;0;0;1;0;1;0;0;0;1,37450
Manisaspor vs. Kayserispor - Friday December 9 - 2005,Kayserispor,hard,3-4-1-2,IVANKOV;YOLDAS;TOSCALI;JOHNSON;CEYLAN;BASDAG;ARSLAN;TOPUZ;BOLUKBASI;UNAL;RODIC,27;4;25;15;81;8;38;66;3;9;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,37461
Manisaspor vs. Kayserispor - Friday December 9 - 2005,Manisaspor,hard,3-4-1-2,ATAMAN;ESIN;D'HAENE;JOHANA;BALTA;OZLEM;ERKIN;CEYLAN;DOKME;KALOGLU;MEDUNA,61;33;24;19;16;5;88;2;6;21;26,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,37461
Denizlispor vs. Rizespor - Saturday December 10 - 2005,Denizlispor,hard,4-4-2,HAMIDOU;KECELI;KRATOCHVIL;GULPINAR;OZSARAC;ABRAHAM;ERTUGRUL;SIMSEK;MULTAHARJU;UZUNOGLU;RIZA,16;11;7;6;3;4;25;5;22;15;10,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,37453
Denizlispor vs. Rizespor - Saturday December 10 - 2005,Rizespor,hard,4-2-3-1,ZDRAVKOV;EL TABEI;ALLYSON;CAKMAK;GULTEKIN;ASKAROGLU;ALPUGAN;OZDEMIR;DOUGLAS;BAKI;OZTURK,1;15;21;5;87;43;74;11;8;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;1;0;0;0;0;1;0;0,37453
Galatasaray vs. Besiktas - Saturday December 10 - 2005,Besiktas,easy,4-2-3-1,CORDOBA;UZULMEZ;DURSUN;ATAN;DOGAN;TORAMAN;KLEBERSON;METIN;AHMED HASSAN;TANDOGAN;AKIN,35;19;2;6;4;58;15;11;17;22;55,0;0;0;0;0;2;0;0;0;0;0,0;0;0;0;0;0;0;2;0;0;0,0;1;1;1;0;1;0;1;0;0;0,0;0;0;0;0;0;0;1;1;0;1,37455
Galatasaray vs. Besiktas - Saturday December 10 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;AK;AYHAN;SONG;HASPOLATLI;ILIC;AKMAN;SAIDOU;SARIOGLU;KARAN;ATES,1;5;6;4;19;22;18;7;55;99;10,0;0;0;0;0;2;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;1;1;0,37455
Gaziantepspor vs. Ankaragucu - Saturday December 10 - 2005,Ankaragucu,hard,4-2-3-1,USAK;YAVUZ;KUTLU;BAYRAK;GUNGOR;TASDEMIR;KOLGU;ACAR;TURHAN;GUNEY;BULUT,34;17;4;3;2;76;11;21;7;12;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;1;0,37456
Gaziantepspor vs. Ankaragucu - Saturday December 10 - 2005,Gaziantepspor,hard,3-4-1-2,HASAGIC;GURACAR;FAHMI;KORKMAZ;SOLAKEL;KIRITA;AGCAY;OZBAY;EL TAIB;IVANOV;LAZAROV,1;99;2;27;47;3;7;66;14;69;11,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;1;0;0;0;0;1;0,37456
Genclerbirligi vs. Diyarbakirspor - Sunday December 11 - 2005,Diyarbakirspor,hard,4-2-3-1,YIGITER;STAVREVSKI;SEDLOSKI;TOPRAK;AKINCI;BOZACI;JUPI;SAMATYALI;KAHRAMAN;ESER;MAZNOV,21;2;4;3;77;53;8;11;10;27;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;1;0;0;0;0,0;0;0;1;0;0;0;1;1;0;0,37457
Genclerbirligi vs. Diyarbakirspor - Sunday December 11 - 2005,Genclerbirligi,hard,4-4-2,CATKIC;MERCIMEK;GULDUREN;UZUMCU;OZBEY;BORAL;SERAS;NAS;GUVEN;CAKIR;PROMISE,1;23;2;35;6;20;61;9;44;8;14,0;0;0;1;0;2;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;1;0;0;1;0;0;1,37457
Kayseri Erciyesspor vs. Fenerbahce - Sunday December 11 - 2005,Fenerbahce,easy,4-2-3-1,DEMIREL;OZAT;LUCIANO;TURACI;BALCI;MEHMET AURELIO;APPIAH;SANLI;ALEX;YOZGATLI;SENTURK,1;5;2;19;30;15;4;10;20;7;23,0;0;0;1;0;0;0;1;1;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,37454
Kayseri Erciyesspor vs. Fenerbahce - Sunday December 11 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;ATES;SECK;BOUAZIZI;AKYUZ;BAYAZIT;TORAMAN;DIE;AYHAN;AGALI;ISLER,1;3;12;13;38;10;5;6;72;22;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;1;0;1,37454
Samsunspor vs. Malatyaspor - Sunday December 11 - 2005,Malatyaspor,hard,4-5-1,TUNCAY;ASLANTAS;HOMOLA;KORKMAZ;SOYLER;KISA;TOTH;AKIN;JOHANSSON;BENSOL;YILMAZ,48;61;33;44;68;19;26;6;24;99;10,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;1;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;1;0;0;0;1,37458
Samsunspor vs. Malatyaspor - Sunday December 11 - 2005,Samsunspor,hard,4-4-2,INAN;AYARI;YELEK;PETKOV;SUME;SEKER;GHODHBANE;SAGIR;AYDIN;CICEK;AYKUT,16;5;28;30;3;22;6;55;7;23;10,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;1;0;0;1;0;0;1,0;0;0;0;1;1;0;0;1;0;0,37458
Sivasspor vs. Konyaspor - Sunday December 11 - 2005,Konyaspor,hard,3-4-1-2,VASILJ;EL SAKA;BOZKURT;GUNDOSTU;HACIOGLU;DEMIR;ER;CELIK;ERGIN;TURKMEN;BELAL,40;5;14;4;53;25;13;42;21;33;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;1;0;0,0;0;0;0;1;0;1;0;0;0;1,37459
Sivasspor vs. Konyaspor - Sunday December 11 - 2005,Sivasspor,hard,4-4-2,KAPURTU;YERLIKAYA;HOCAOGLU;KALLA;DUMAN;KARACA;ELMACI;FRANSERGIO;KUS;YILDIZ;BOZKAYA,15;58;4;5;51;20;42;30;36;9;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;1;0;0;0;1;1,37459
Trabzonspor vs. Ankaraspor - Sunday December 11 - 2005,Ankaraspor,hard,4-4-2,JEVRIC;YILDIRIM;BATAK;YAVAS;YIGIT;ERDOGAN;GUCER;OZGUR;BUYUK;TITA;JABA,1;4;3;35;22;10;50;7;6;11;20,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;1,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;1;0;1;0,37460
Trabzonspor vs. Ankaraspor - Sunday December 11 - 2005,Trabzonspor,easy,4-2-3-1,JEFFERSON;KOCAK;CORA;YAVUZ;BAYRAKTAR;CIMSIR;KOCAK;LEE;SZYMKOWIAK;YATTARA;TEKKE,1;99;18;38;20;5;66;19;7;11;9,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;1;1;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;1;1;0,37460
Kayserispor vs. Galatasaray - Friday December 16 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;AK;AYHAN;SONG;HASPOLATLI;AKMAN;SAIDOU;ILIC;SARIOGLU;KARAN;ATES,1;5;6;4;19;18;7;22;55;99;10,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;1;0;0;1;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,37468
Kayserispor vs. Galatasaray - Friday December 16 - 2005,Kayserispor,hard,4-4-2,IVANKOV;CEYLAN;TOSCALI;YOLDAS;TOPUZ;BOLUKBASI;JOHNSON;ARSLAN;ALEKSANDROV;UNAL;RODIC,27;81;25;4;66;3;15;38;10;9;32,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;1;0;0;1;1;0;0,37468
Ankaragucu vs. Sivasspor - Saturday December 17 - 2005,Ankaragucu,hard,4-3-1-2,USAK;YAVUZ;KUTLU;GUNGOR;DERELI;KOLGU;TASDEMIR;ACAR;CORIDON;BULUT;AKSANCAK,34;17;4;2;61;11;76;21;32;10;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;2;1;0;1;0,0;1;0;0;0;0;0;0;1;0;1,37463
Ankaragucu vs. Sivasspor - Saturday December 17 - 2005,Sivasspor,hard,4-4-2,VARDAR;YERLIKAYA;HOCAOGLU;ELMACI;DUMAN;KARACA;BAYRAKTAR;FRANSERGIO;KUS;AYDEMIR;BALILI,35;58;4;42;51;20;6;30;36;22;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,37463
Fenerbahce vs. Denizlispor - Saturday December 17 - 2005,Denizlispor,hard,4-4-2,HAMIDOU;CELIK;KRATOCHVIL;GULPINAR;OZSARAC;ABRAHAM;ERTUGRUL;SIMSEK;MULTAHARJU;UZUNOGLU;RIZA,16;21;7;6;3;4;25;5;22;15;10,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,37467
Fenerbahce vs. Denizlispor - Saturday December 17 - 2005,Fenerbahce,easy,4-2-3-1,DEMIREL;OZAT;LUCIANO;TURACI;BALCI;MEHMET AURELIO;APPIAH;SANLI;ALEX;YOZGATLI;SENTURK,1;5;2;19;30;15;4;10;20;7;23,0;0;0;0;0;1;1;0;0;0;4,0;0;1;0;0;1;0;1;3;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;1;0;0;1;0;0;1,37467
Malatyaspor vs. Gaziantepspor - Saturday December 17 - 2005,Gaziantepspor,hard,4-2-3-1,TARAKCI;BAYAR;COGUM;IRTEGUN;GURACAR;AGCAY;KIRITA;EL TAIB;YILDIRIM;OZBAY;GULEC,22;26;6;4;99;7;3;14;36;66;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,37470
Malatyaspor vs. Gaziantepspor - Saturday December 17 - 2005,Malatyaspor,hard,4-5-1,TUNCAY;ASLANTAS;ERDOGAN;SOYLER;KORKMAZ;KISA;TOTH;JOHANSSON;AKIN;BENSOL;YILMAZ,48;61;3;68;44;19;26;24;6;99;10,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;1,37470
Ankaraspor vs. Kayseri Erciyesspor - Sunday December 18 - 2005,Ankaraspor,hard,4-4-2,JEVRIC;TUNC;BATAK;YAVAS;YIGIT;ERDOGAN;GUCER;OZGUR;TITA;MARTIN;JABA,1;5;3;35;22;10;50;7;11;9;20,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;1;0;0,37464
Ankaraspor vs. Kayseri Erciyesspor - Sunday December 18 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;ATES;KARGIN;BOUAZIZI;AKYUZ;BAYAZIT;TORAMAN;DIE;AYHAN;AKDIS;ISLER,1;3;45;13;38;10;5;6;72;54;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,37464
Besiktas vs. Trabzonspor - Sunday December 18 - 2005,Besiktas,easy,4-2-3-1,CORDOBA;ATAN;DURSUN;TORAMAN;TANDOGAN;AVCI;KLEBERSON;UZULMEZ;YALCIN;AKIN;YOULA,35;6;2;58;22;41;15;19;10;55;25,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,37465
Besiktas vs. Trabzonspor - Sunday December 18 - 2005,Trabzonspor,easy,4-2-3-1,JEFFERSON;KOCAK;YAVUZ;CORA;BAYRAKTAR;CIMSIR;KOCAK;LEE;SZYMKOWIAK;YATTARA;TEKKE,1;99;38;18;20;5;66;19;7;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;1,0;1;0;0;1;0;0;0;1;0;0,37465
Diyarbakirspor vs. Samsunspor - Sunday December 18 - 2005,Diyarbakirspor,hard,4-4-2,YIGITER;STAVREVSKI;SEDLOSKI;TOPRAK;AKINCI;KAHRAMAN;BOZACI;JUPI;ESER;BIRLIK;MAZNOV,21;2;4;3;77;10;53;8;27;7;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;1;0;0;1;0;1;0;0,37466
Diyarbakirspor vs. Samsunspor - Sunday December 18 - 2005,Samsunspor,hard,4-4-2,INAN;SEKER;AKICI;PETKOV;GUNGOR;SAGIR;GHODHBANE;MARCIEL;AYDIN;MARQUES;CICEK,16;22;2;30;13;55;6;32;7;19;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;2;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,37466
Konyaspor vs. Manisaspor - Sunday December 18 - 2005,Konyaspor,hard,4-4-2,VASILJ;ALBAYRAK;EL SAKA;GUNDOSTU;CELIK;HACIOGLU;BOZKURT;ER;DEMIR;TURKMEN;BEBBE,40;77;5;4;42;53;14;13;25;33;20,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,37469
Konyaspor vs. Manisaspor - Sunday December 18 - 2005,Manisaspor,hard,4-4-2,ATAMAN;BALTA;FABIO DUARTE;ESIN;OZSOY;ERKIN;VURUR;OZLEM;CEYLAN;KALOGLU;MEDUNA,61;16;45;33;34;88;4;5;2;21;26,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;0;0;0;1;0;1;0,0;0;0;0;0;1;0;0;0;1;1,37469
Rizespor vs. Genclerbirligi - Sunday December 18 - 2005,Genclerbirligi,hard,4-4-2,CATKIC;JARDLER;MERCIMEK;UZUMCU;GUVEN;BORAL;SERAS;ABDELAZIZ;GULDUREN;CAKIR;PROMISE,1;16;23;35;44;20;61;12;2;10;14,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;2;0;0;0;0,0;1;0;1;1;0;1;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,37462
Rizespor vs. Genclerbirligi - Sunday December 18 - 2005,Rizespor,hard,4-4-2,ZDRAVKOV;ASKAROGLU;ALLYSON;EL TABEI;TATAN;OZDEMIR;YUCETAS;DOUGLAS;BAKI;OZTURK;AKYUZ,1;43;21;15;3;11;6;8;7;9;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;1;0;0;0,0;1;0;0;0;0;0;1;1;0;0,37462
