game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Fenerbahce vs. Elazigspor - Sunday January 20 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;BAYRAK;FABIO BILICA;ALKASI;SARP;SANE;ZEEGELAAR;YEDEK;GURLER;JERVIS,1;4;61;58;22;16;14;90;11;67;19,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;1;0;0;0;0;1;0,1;1;1;0;0;0;0;1;0;1;0,1;1;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2243899
Fenerbahce vs. Elazigspor - Sunday January 20 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;KESIMAL;GONUL;TOPAL;UCAN;KUYT;CRISTIAN;KRASIC;SOW,1;88;2;53;77;5;48;11;16;27;7,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,2243899
Trabzonspor vs. Kardemir Dc Karabukspor - Sunday January 20 - 2013,Kardemir Dc Karabukspor,hard,4-2-3-1,KORK;DOGAN;KARAER;DEUMI;SOYLER;INCEDEMIR;HIKMET;OZEK;OZMERT;VAROL;PARLAK,35;86;17;12;68;4;5;9;70;14;23,0;0;0;0;0;0;0;1;1;0;1,0;0;0;0;0;0;0;0;0;0;2,0;1;0;0;1;1;0;0;0;0;0,0;1;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2243894
Trabzonspor vs. Kardemir Dc Karabukspor - Sunday January 20 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;EMERSON CONCEICAO;YUMLU;CELUSTKA;BALCI;SAPARA;ALANZINHO;ADIN;MIERZEJEWSKI;OZTEKIN;VITTEK,1;86;22;28;30;27;25;92;10;11;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;1;0;0;0;0,0;0;1;0;2;0;0;0;0;0;1,0;0;1;0;1;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,2243894
Akhisar Belediyespor vs. Eskisehirspor - Monday January 21 - 2013,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;VURAL;DEMIROK;SONKO;EREN;YUCE;ASAN;CEBE;OZER;VARDAR;BRUNO MEZENGA,18;22;15;19;34;6;21;20;7;11;80,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2243920
Akhisar Belediyespor vs. Eskisehirspor - Monday January 21 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;DEDE;CETIN;SARI;CAMDAL;GUCER;POTUK;ZENGIN;TELLO;KAMARA;ATES,25;4;76;88;77;50;6;10;14;15;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,1;0;1;0;0;0;0;0;0;1;0,1;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;0,2243920
Orduspor vs. Mersin Idmanyurdu - Monday January 21 - 2013,Mersin Idmanyurdu,hard,4-2-3-1,BICIK;IVAN;MITROVIC;STEPANOV;YANIK;BAYRAKTAR;CEYLAN;OZOKWO;CULIO;ESER;NOBRE,35;6;30;5;87;55;4;7;10;21;11,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;1;0;1,0;0;0;0;0;0;1;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,2243912
Orduspor vs. Mersin Idmanyurdu - Monday January 21 - 2013,Orduspor,hard,4-4-2,FORNEZZI;TURAN;GARCIA;CAMDALI;ROVERSIO;GOKOGLAN;CINAZ;CALISKAN;UMBIDES;BARRAL;STANCU,32;89;14;8;84;39;6;11;22;23;9,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;1;0;0;0;1;0;1;0,0;1;0;1;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,2243912
Kardemir Dc Karabukspor vs. Kasimpasa - Friday January 25 - 2013,Kardemir Dc Karabukspor,hard,4-1-4-1,KORK;DOGAN;KARAER;DEUMI;SOYLER;INCEDEMIR;OZEK;OZMERT;HIKMET;VAROL;PARLAK,35;86;17;12;68;4;9;70;5;14;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2243916
Kardemir Dc Karabukspor vs. Kasimpasa - Friday January 25 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;AYHAN;BASDAS;DERELI;ERNST;SARMOV;COLAK;HURMACI;VIUDEZ;UCHE,15;5;2;22;61;24;8;7;18;19;9,0;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;0;0;1;1;0;1,0;0;0;0;1;1;0;1;0;0;0,0;0;0;0;1;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,2243916
Gaziantepspor vs. Fenerbahce - Saturday January 26 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;KALDIRIM;KORKMAZ;IRTEGUN;SAM;TOPAL;MEIRELES;KUYT;CRISTIAN;TOPUZ;SOW,1;3;2;4;67;5;14;11;16;38;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;1;0;0;0;0;1,2243881
Gaziantepspor vs. Fenerbahce - Saturday January 26 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;KECOJEVIC;TOKAK;KURTULUS;HAS;MEDUNJANIN;SAHIN;SERNAS;CALIS;TOSUN,1;3;50;13;16;8;4;7;9;81;23,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,2243881
Genclerbirligi vs. Akhisar Belediyespor - Saturday January 26 - 2013,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;YUCE;VARDAR;VURAL;OZER;CEBE;BRUNO MEZENGA,18;4;15;19;34;6;11;22;7;20;80,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2243914
Genclerbirligi vs. Akhisar Belediyespor - Saturday January 26 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;TOSIC;DEMIR;KULUSIC;CAN;ILERI;PETROVIC;ZEC;DURMAZ;MERIC;VLEMINCKX,1;3;4;6;40;24;11;10;21;17;18,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2243914
Istanbul Buyuksehir Belediyespor vs. Bursaspor - Saturday January 26 - 2013,Bursaspor,hard,4-2-3-1,TEKIN;ASLANTAS;OZTURK;AZIZ;OZBAYRAKLI;CAGIRAN;EDU;KIRAZ;BATALLA;SANLI;PINTO,12;42;38;23;22;35;21;39;10;4;11,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2243915
Istanbul Buyuksehir Belediyespor vs. Bursaspor - Saturday January 26 - 2013,Istanbul Buyuksehir Belediyespor,hard,4-2-3-1,EDUARDO;EKSIOGLU;DEPE;ZAYATTE;SAHIN;KORKMAZ;TEKDEMIR;DOKA MADUREIRA;HOLMEN;VISCA;KOSE,1;17;3;86;53;8;5;22;23;13;7,0;1;0;0;0;0;0;1;1;1;0,0;1;0;0;0;0;0;1;1;0;1,0;0;0;1;1;0;0;1;0;0;0,0;0;0;1;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2243915
Elazigspor vs. Trabzonspor - Sunday January 27 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;BAYRAK;FABIO BILICA;ALKASI;SARP;SANE;KALOGLU;YEDEK;GURLER;JERVIS,1;4;61;58;22;16;31;17;11;67;19,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;2;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,2243913
Elazigspor vs. Trabzonspor - Sunday January 27 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;EMERSON CONCEICAO;YUMLU;CELUSTKA;YAVRU;AKGUN;COLMAN;ADIN;MIERZEJEWSKI;ALTINTOP;VITTEK,1;86;22;28;91;18;20;92;10;21;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;2;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,2243913
Galatasaray vs. Besiktas - Sunday January 27 - 2013,Besiktas,easy,4-2-3-1,MCGREGOR;SUZEN;TORAMAN;SIVOK;AKGUN;UYSAL;KAVLAK;SAHAN;FERNANDES;HILBERT;HOLOSKO,23;19;5;6;28;20;8;10;4;13;37,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;1;1;0;0;1;0,0;0;0;1;0;1;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;1;0;0;0,2243883
Galatasaray vs. Besiktas - Sunday January 27 - 2013,Galatasaray,easy,4-4-2,MUSLERA;RIERA;NOUNKEU;KAYA;SARIOGLU;COLAK;INAN;FELIPE MELO;ALTINTOP;ELMANDER;BULUT,25;11;13;26;55;52;8;10;4;9;19,0;1;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;1;1,2243883
Kayserispor vs. Antalyaspor - Sunday January 27 - 2013,Antalyaspor,hard,4-2-3-1,NDJOCK;TEBER;NIZAM;SEDEF;TANDOGAN;INCEMAN;YILDIRIM;BASSAN;AISSATI;BOYRAZ;DIARRA,33;15;7;59;2;8;18;11;6;67;26,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;0,2243908
Kayserispor vs. Antalyaspor - Sunday January 27 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;DURAK;ZURAB KHIZANISHVILI;SIMIC;COREKCI;RIVEROS;GULSELAM;MOUCHE;CLEYTON;YILMAZ;BOBO,1;8;6;33;26;16;54;17;19;7;9,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;0;0;0;1;0;0,0;0;1;1;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,2243908
Mersin Idmanyurdu vs. Sivasspor - Sunday January 27 - 2013,Mersin Idmanyurdu,hard,4-2-3-1,BICIK;IVAN;MITROVIC;STEPANOV;YANIK;BAYRAKTAR;CEYLAN;CULIO;OZOKWO;ESER;YILDIZ,35;6;30;5;87;55;4;10;7;21;58,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;1;0;0;0;0;2;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2243882
Mersin Idmanyurdu vs. Sivasspor - Sunday January 27 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;NAVRATIL;KAVUK;BEKMEZCI;KOCAK;KILIC;ARSLAN;PEDRIEL;ENERAMO,18;5;80;21;67;8;66;11;37;7;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,2243882
Eskisehirspor vs. Orduspor - Monday January 28 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;DEDE;DIEGO ANGELO;CETIN;SARI;GUCER;GUVEN;ZENGIN;CAUSIC;POTUK;ATES,25;4;3;76;88;50;8;10;99;6;20,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;1,2243884
Eskisehirspor vs. Orduspor - Monday January 28 - 2013,Orduspor,hard,4-2-3-1,FORNEZZI;OZTORUN;GARCIA;KAS;GARCIA;CINAZ;CALISKAN;TURAN;YELKEN;UMBIDES;TORUN,32;18;14;78;15;6;11;89;7;22;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;2;1;2;0;1;0;0;0;0;0,0;1;1;1;0;1;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,2243884
Akhisar Belediyespor vs. Kayserispor - Friday February 1 - 2013,Akhisar Belediyespor,hard,4-4-2,DAGLAROGLU;VURAL;DEMIROK;SONKO;EREN;OZER;ALADAG;KISA;VARDAR;GEKAS;BRUNO MEZENGA,18;22;15;19;34;7;14;35;11;17;80,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,0;0;0;0;0;1;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,2244041
Akhisar Belediyespor vs. Kayserispor - Friday February 1 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;DURAK;GUNGOR;SIMIC;DURSUN;RIVEROS;GULSELAM;MOUCHE;CLEYTON;YILMAZ;BOBO,1;8;5;33;24;16;54;17;19;7;9,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;1;1;0,0;1;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,2244041
Besiktas vs. Kardemir Dc Karabukspor - Friday February 1 - 2013,Besiktas,easy,4-2-3-1,MCGREGOR;SUZEN;GULUM;TORAMAN;AKGUN;UYSAL;OZYAKUP;SAHAN;FERNANDES;HOLOSKO;ALMEIDA,23;19;22;5;28;20;15;10;4;37;9,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;1;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;1,2244044
Besiktas vs. Kardemir Dc Karabukspor - Friday February 1 - 2013,Kardemir Dc Karabukspor,hard,4-2-3-1,KORK;SERIC;DEUMI;MABIALA;OZGENC;INCEDEMIR;OZMERT;OZEK;HIKMET;HAMROUN;PARLAK,35;20;12;25;2;4;70;9;5;39;23,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;2;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,1;0;0;0;0;0;1;0;0;1;0,2244044
Antalyaspor vs. Istanbul Buyuksehir Belediyespor - Saturday February 2 - 2013,Antalyaspor,hard,4-2-3-1,NDJOCK;TEBER;SEDEF;BARIS;TANDOGAN;JANDA;INCEMAN;DURUER;AISSATI;BASSAN;DIARRA,33;15;59;24;2;22;8;21;6;11;26,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;1;0;1;0;1;0,0;0;1;0;0;1;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2244029
Antalyaspor vs. Istanbul Buyuksehir Belediyespor - Saturday February 2 - 2013,Istanbul Buyuksehir Belediyespor,hard,4-2-3-1,EDUARDO;EKSIOGLU;ARAT;DEPE;GERALDES;HASPOLATLI;KORKMAZ;DOKA MADUREIRA;HOLMEN;VISCA;ZENKE,1;17;2;3;18;20;8;22;23;13;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;1;1;0;1;0;0;0,0;1;0;1;1;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,2244029
Bursaspor vs. Galatasaray - Saturday February 2 - 2013,Bursaspor,hard,4-2-3-1,CARSON;CHRETIEN;AZIZ;OZTURK;OZBAYRAKLI;EDU;BELLUSCHI;DENIZ;BATALLA;YILDIRIM;PINTO,17;20;23;38;22;21;5;14;10;55;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,1;0;0;1;0;0;0;1;0;0;0,2244045
Bursaspor vs. Galatasaray - Saturday February 2 - 2013,Galatasaray,easy,4-4-2,MUSLERA;RIERA;NOUNKEU;KAYA;SARIOGLU;COLAK;INAN;BAYTAR;KURTULUS;BULUT;ELMANDER,25;11;13;26;55;52;8;50;35;19;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2244045
Kasimpasa vs. Elazigspor - Saturday February 2 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;FABIO BILICA;GORK;ALKASI;SARP;SANE;CAKIR;YEDEK;GURLER;KALOGLU,1;4;58;14;22;16;31;6;11;67;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;1;0;1;0;1;0,0;0;1;1;0;1;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;1,2244025
Kasimpasa vs. Elazigspor - Saturday February 2 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;AYHAN;SUME;DERELI;FRITZLER;SARMOV;HURMACI;IBRICIC;VIUDEZ;UCHE,15;5;2;49;61;33;8;18;28;19;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2244025
Eskisehirspor vs. Mersin Idmanyurdu - Sunday February 3 - 2013,Eskisehirspor,hard,4-3-3,BOFFIN;DEDE;DIEGO ANGELO;CETIN;SARI;POTUK;GUCER;CAUSIC;TELLO;NUHIU;ZENGIN,25;4;3;76;88;6;50;99;14;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;1;0,0;0;0;1;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,2244028
Eskisehirspor vs. Mersin Idmanyurdu - Sunday February 3 - 2013,Mersin Idmanyurdu,hard,4-2-3-1,BICIK;IVAN;MITROVIC;STEPANOV;YANIK;CEYLAN;BAYRAKTAR;ESER;CULIO;OZOKWO;NOBRE,35;6;30;5;87;4;55;21;10;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,2244028
Fenerbahce vs. Sivasspor - Sunday February 3 - 2013,Fenerbahce,easy,4-3-3,DEMIREL;ZIEGLER;KORKMAZ;IRTEGUN;GONUL;MEIRELES;CRISTIAN;BELOZOGLU;SOW;WEBO;KUYT,1;33;2;4;77;14;16;25;7;99;11,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;0;0;1;0;1;0,2244038
Fenerbahce vs. Sivasspor - Sunday February 3 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;NAVRATIL;GUVEN;BEKMEZCI;KOCAK;CHAHECHOUHE;KILIC;GROSICKI;ENERAMO,18;5;80;21;44;8;66;92;11;10;14,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;1;1;0;1,0;0;0;0;0;0;0;1;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,2244038
Orduspor vs. Genclerbirligi - Sunday February 3 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;TOSIC;CURRI;KULUSIC;CAN;PETROVIC;KAYA;DURMAZ;AZOFEIFA;MERIC;VLEMINCKX,1;3;20;6;40;11;5;21;8;17;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;2;0;1;0;0;0;0;1,0;0;0;1;0;1;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,2244040
Orduspor vs. Genclerbirligi - Sunday February 3 - 2013,Orduspor,hard,4-2-3-1,FORNEZZI;TURAN;ROVERSIO;GARCIA;COKMUS;CAMDALI;CALISKAN;MONJE;UMBIDES;YELKEN;STANCU,32;89;84;15;85;8;11;26;22;7;9,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2244040
Trabzonspor vs. Gaziantepspor - Sunday February 3 - 2013,Gaziantepspor,hard,4-3-3,KARCEMARSKAS;CAN;KECOJEVIC;TOKAK;KURTULUS;HAS;BINYA;MEDUNJANIN;SAHIN;SERNAS;TOSUN,1;3;50;13;16;8;28;4;7;9;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,2244030
Trabzonspor vs. Gaziantepspor - Sunday February 3 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;CECH;EMERSON CONCEICAO;YUMLU;CELUSTKA;BALCI;COLMAN;ADIN;MIERZEJEWSKI;ALANZINHO;ALTINTOP,1;5;86;22;28;30;20;92;10;25;21,0;0;0;0;0;0;1;0;1;1;1,0;0;0;0;0;0;1;2;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;1;0;0,2244030
Elazigspor vs. Besiktas - Saturday February 9 - 2013,Besiktas,easy,4-2-3-1,MCGREGOR;SUZEN;TORAMAN;SIVOK;HILBERT;OZYAKUP;KAVLAK;SAHAN;FERNANDES;HOLOSKO;KURUMUS,23;19;5;6;13;15;8;10;4;37;26,0;0;1;0;0;0;0;0;1;1;0,0;0;0;1;1;0;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2244076
Elazigspor vs. Besiktas - Saturday February 9 - 2013,Elazigspor,hard,4-2-3-1,IVESA;AK;BAYRAK;GORK;ALKASI;SARP;SANE;ZEEGELAAR;YEDEK;GURLER;KALOGLU,1;4;61;14;22;16;31;90;11;67;17,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;1;1;0;0;0;1;0;0;0,0;1;1;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2244076
Genclerbirligi vs. Eskisehirspor - Saturday February 9 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;DEDE;DIEGO ANGELO;CETIN;SARI;GUCER;POTUK;ZENGIN;TELLO;KAMARA;ATES,25;4;3;76;88;50;6;10;14;15;20,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2244039
Genclerbirligi vs. Eskisehirspor - Saturday February 9 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;TOSIC;CURRI;DEMIR;CAN;ILERI;AZOFEIFA;ZEC;DURMAZ;MERIC;VLEMINCKX,1;3;20;4;40;24;8;10;21;17;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;1;0;1;0,2244039
Istanbul Buyuksehir Belediyespor vs. Akhisar Belediyespor - Saturday February 9 - 2013,Akhisar Belediyespor,hard,4-4-2,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;VARDAR;ALADAG;KISA;OZER;GEKAS;BRUNO MEZENGA,18;4;15;19;34;11;14;35;7;17;80,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;1;0;0;1;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,2244077
