game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Galatasaray vs. Konyaspor - Sunday October 17 - 2021,Galatasaray,easy,4-4-2,MUSLERA;VAN AANHOLT;OZTURK;NELSSON;YEDLIN;AKTURKOGLU;ANTALYALI;CICALDAU;MORUTAN;MOSTAFA MOHAMED;DERVISOGLU,1;6;5;25;2;7;4;33;21;11;67,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;1;0;1;1;1,3612916
Galatasaray vs. Konyaspor - Sunday October 17 - 2021,Konyaspor,hard,4-1-4-1,SEHIC;GUILHERME;BARDAKCI;CALIK;SKUBIC;HADZIAHMETOVIC;BYTYQI;ULGUN;CEKICI;GURLER;RAHMANOVIC,13;12;42;6;89;18;7;35;23;10;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;1;1;1;0;0,3612916
Kasimpasa vs. Goztepe - Sunday October 17 - 2021,Goztepe,hard,5-4-1,EGRIBAYAT;BUREKOVIC;NUKAN;DEMIRTAS;CANKAYA;PALULI;NDIAYE;NWOBODO;KAYAN;AKBUNAR;JAHOVIC,1;68;33;4;23;77;9;5;30;7;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;1;0;1;0,3612915
Kasimpasa vs. Goztepe - Sunday October 17 - 2021,Kasimpasa,hard,4-2-3-1,TEKIN;ELMALI;BRECKA;DONK;HADERGJONAJ;SERBEST;TRAVNIK;ERDOGAN;EYSSERIC;DIRAR;JØRGENSEN,23;18;25;4;94;15;7;11;13;77;14,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;0;0;1;0;1,0;0;0;0;0;1;0;0;0;1;0,3612915
Trabzonspor vs. Fenerbahce - Sunday October 17 - 2021,Fenerbahce,easy,3-4-1-2,BAYINDIR;SZALAI;KIM;NOVAK;KADIOGLU;CRESPO;LUIZ GUSTAVO;OSAYI-SAMUEL;OZIL;VALENCIA;ROSSI,1;41;3;37;16;27;20;21;10;13;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;2;0;0;0;1;0;0;1;0,0;0;0;0;1;1;0;0;1;1;1,3612913
Trabzonspor vs. Fenerbahce - Sunday October 17 - 2021,Trabzonspor,easy,4-1-4-1,CAKIR;DENSWIL;VITOR HUGO;IE;BRUNO PERES;OZDEMIR;NWAKAEME;BAKASETAS;OMUR;GERVINHO;DJANINY,1;24;13;32;33;5;9;11;10;27;21,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;0;0;0;0;0;0;0,0;1;0;0;1;1;1;0;0;1;0,3612913
Alanyaspor vs. Kayserispor - Monday October 18 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;BORJA;MILUNOVIC;AWAZIEM;MORENO;AKSOY;GUNES;DAVIDSON;AKBABA;KARACA;DIEDHIOU,1;31;19;15;24;20;6;91;23;7;14,0;0;0;0;0;0;1;2;0;1;1,0;0;0;0;0;0;0;0;1;2;0,0;0;0;1;0;0;1;0;0;0;1,0;0;0;0;0;1;1;1;1;0;1,3612917
Alanyaspor vs. Kayserispor - Monday October 18 - 2021,Kayserispor,hard,5-4-1,SILVIU LUNG JR;CAROLE;KOLOVETSIOS;HOSSEINI;SUBASI;BULUT;THIAM;AKDAG;ATTAMAH;BASSAN;GAVRANOVIC,33;21;32;5;4;27;26;24;3;17;19,0;0;0;1;0;1;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;2,0;0;1;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;1;1;1;1,3612917
Hatayspor vs. Gaziantep FK - Monday October 18 - 2021,Gaziantep FK,hard,4-2-3-1,GUVENC;PEHLIVAN;TOSCA;CAULKER;KITSIOU;MERKEL;ERDOGAN;FIGUEIREDO;MAXIM;DICKO;DEMIR,1;11;6;45;70;52;21;25;44;94;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;0,0;0;0;1;0;0;1;0;1;0;1,0;1;0;0;0;1;1;1;0;1;0,3612922
Hatayspor vs. Gaziantep FK - Monday October 18 - 2021,Hatayspor,hard,4-1-4-1,EL KAJOUI;ADEKUGBE;OKSUZ;KURUCUK;COREKCI;RIBEIRO;EL KAABI;COLAK;TRAORE;LOBJANIDZE;DIOUF,1;23;53;22;12;7;25;10;17;11;92,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;0;0;1,0;1;0;0;0;0;1;1;0;1;0,3612922
Yeni Malatyaspor vs. Altay Sk - Friday October 22 - 2021,Altay Sk,hard,3-4-3,LIS;THIAM;BJORKANDER;GULSELAM;NADERI;POKO;YILDIRIM;KARAYEL;BAMBA;PINARES;KAPPEL,1;29;4;6;2;17;8;90;11;21;7,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;0;0;1;0;0,1;1;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,3612926
Yeni Malatyaspor vs. Altay Sk - Friday October 22 - 2021,Yeni Malatyaspor,hard,3-1-4-2,OZBIR;HADDADI;KAYA;WALLACE;NDONG;KARIM HAFEZ;CHOUIAR;AABID;ESKIHELLAC;BUYUK;TETTEH,25;5;26;13;11;45;44;8;7;10;30,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;1;1,3612926
Gaziantep FK vs. Giresunspor - Saturday October 23 - 2021,Gaziantep FK,hard,4-2-3-1,GUVENC;MENDYL;TOSCA;CAULKER;KITSIOU;ERDOGAN;DJILOBODJI;FIGUEIREDO;MAXIM;SAGAL;DEMIR,1;27;6;45;70;21;3;25;44;28;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;1;1;1;0,3612924
Gaziantep FK vs. Giresunspor - Saturday October 23 - 2021,Giresunspor,hard,4-2-3-1,KOCUK;BEHICH;PEREZ;DIARRA;YAVRU;FLAVIO;TRAORE;SERGINHO;SANKHARE;DIABATE;DOUKARA,34;16;25;2;5;24;8;7;13;18;10,0;0;1;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,3612924
Goztepe vs. Trabzonspor - Saturday October 23 - 2021,Goztepe,hard,3-4-3,EGRIBAYAT;NUKAN;DEMIRTAS;ARSLANAGIC;BUREKOVIC;NWOBODO;KAYAN;PALULI;NDIAYE;JAHOVIC;LOURENCY,1;33;4;15;68;5;30;77;9;18;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;1;1;1;0;1,3612931
Goztepe vs. Trabzonspor - Saturday October 23 - 2021,Trabzonspor,easy,4-1-4-1,CAKIR;DENSWIL;VITOR HUGO;IE;TOKOZ;OZDEMIR;GERVINHO;HAMSIK;OMUR;SARI;DJANINY,1;24;13;32;8;5;27;17;10;7;21,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;1;0;1;0;1;1;0,3612931
Konyaspor vs. Kayserispor - Saturday October 23 - 2021,Kayserispor,hard,4-2-3-1,SILVIU LUNG JR;SUBASI;KOLOVETSIOS;HOSSEINI;BULUT;UZODIMMA;ATTAMAH;THIAM;MENSAH;BASSAN;GAVRANOVIC,33;32;4;5;27;80;3;26;43;17;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;1;0;0,0;1;0;0;0;1;1;1;0;0;1,3612929
Konyaspor vs. Kayserispor - Saturday October 23 - 2021,Konyaspor,hard,4-1-4-1,SEHIC;GUILHERME;BARDAKCI;CALIK;SKUBIC;HADZIAHMETOVIC;BYTYQI;ULGUN;CEKICI;GURLER;AHMED HASSAN,13;12;42;6;89;18;7;35;23;10;9,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;1;1;1;1;1;0,3612929
Rizespor vs. Kasimpasa - Saturday October 23 - 2021,Kasimpasa,hard,3-5-2,TASKIRAN;DONK;BRECKA;BRUMA;BEN OUANES;SADIKU;TRAVNIK;SERBEST;HADERGJONAJ;JØRGENSEN;BOZOK,1;4;25;5;12;6;7;15;94;14;19,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;1;1;0;1;0,0;0;1;0;1;1;0;0;1;0;1,3612932
Rizespor vs. Kasimpasa - Saturday October 23 - 2021,Rizespor,hard,4-1-4-1,AKKAN;SERTEL;HOLMEN;AY;FABRICIO BAIANO;DABO;HUMMET;PHIRI;FERNANDO BOLDRIN;BOLASIE;POHJANPALO,23;88;3;5;27;14;19;21;10;53;20,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;1;1;1;0;1,3612932
Antalyaspor vs. Basaksehir - Sunday October 24 - 2021,Antalyaspor,hard,5-4-1,BOFFIN;VURAL;KUDRYASHOV;SARI;NALDO;BALCI;SINIK;OZMERT;FREDY;AMILTON;CRIVELLI,25;11;13;89;4;77;7;88;16;23;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;1;1;1,3612927
Antalyaspor vs. Basaksehir - Sunday October 24 - 2021,Basaksehir,hard,4-1-4-1,BABACAN;LIMA;EPUREANU;NDAYISHIMIYE;JUNIOR CAICARA;CIGERCI;TURUC;OZCAN;TEKDEMIR;VISCA;OKAKA,1;60;6;55;80;28;23;10;21;7;77,0;0;0;0;0;0;0;2;0;0;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;0;0,0;1;0;0;1;0;1;0;1;1;0,3612927
Fatih Karagumruk vs. Hatayspor - Sunday October 24 - 2021,Fatih Karagumruk,hard,4-1-4-1,VIVIANO;ERKIN;ZUKANOVIC;BEKAROGLU;HEDENSTAD;BIGLIA;KARAMOH;BERTOLACCI;DURMAZ;BORINI;PESIC,2;88;87;86;26;6;92;91;10;16;72,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;2;0;0;0;0;0;0,0;1;0;0;0;0;1;1;1;1;0,3612925
Fatih Karagumruk vs. Hatayspor - Sunday October 24 - 2021,Hatayspor,hard,4-1-4-1,EL KAJOUI;ADEKUGBE;OKSUZ;KURUCUK;COREKCI;RIBEIRO;EL KAABI;COLAK;TRAORE;LOBJANIDZE;DIOUF,1;23;53;22;12;7;25;10;17;11;92,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,3612925
Fenerbahce vs. Alanyaspor - Sunday October 24 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;BORJA;MILUNOVIC;AKSOY;MORENO;NOVAIS;GUNES;DAVIDSON;AKBABA;KARACA;DIEDHIOU,1;31;19;20;24;18;6;91;23;7;14,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;1;1;1;0,3612930
Fenerbahce vs. Alanyaspor - Sunday October 24 - 2021,Fenerbahce,easy,3-4-3,OZER;TISSERAND;SZALAI;NOVAK;KADIOGLU;ZAJC;LUIZ GUSTAVO;SANGARE;PELKAS;DURSUN;ROSSI,35;32;41;37;16;26;20;30;14;19;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;1,3612930
Sivasspor vs. Adana Demirspor - Sunday October 24 - 2021,Adana Demirspor,hard,4-2-3-1,KAPLAN;RASSOUL;DELI;AKAYDIN;SVENSSON;STAMBOULI;KURT;VARGAS;BJARNASON;AKGUN;BALOTELLI,35;95;91;5;22;90;8;77;67;23;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;1;1;0;1;1;0,3612928
Sivasspor vs. Adana Demirspor - Sunday October 24 - 2021,Sivasspor,hard,4-1-4-1,VURAL;CIFTCI;OSMANPASA;GOUTAS;YESILYURT;COFIE;PEDRO HENRIQUE;GRADEL;ARSLAN;KAYODE;YATABARE,35;3;88;6;17;5;16;7;37;8;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;2;1;0;0;1,0;0;0;0;1;1;0;1;0;1;1,3612928
Besiktas vs. Galatasaray - Monday October 25 - 2021,Besiktas,easy,4-2-3-1,DESTANOGLU;MERAS;VIDA;UYSAL;ROSIER;SOUZA;PJANIC;LARIN;ALEX TEIXEIRA;GHEZZAL;BATSHUAYI,30;77;24;20;2;5;15;17;90;18;9,0;0;0;0;0;0;0;2;0;0;0,0;1;0;1;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;1;1;0,0;0;0;1;0;0;0;0;1;1;1,3612923
Besiktas vs. Galatasaray - Monday October 25 - 2021,Galatasaray,easy,4-1-4-1,MUSLERA;VAN AANHOLT;MARCAO;NELSSON;YEDLIN;ANTALYALI;AKTURKOGLU;CICALDAU;KUTLU;MORUTAN;DIAGNE,1;6;45;25;2;4;7;33;22;21;90,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;1;1;0;1;0;1;1,3612923
Trabzonspor vs. Rizespor - Friday October 29 - 2021,Rizespor,hard,4-2-3-1,AKKAN;SERTEL;HOLMEN;AY;FABRICIO BAIANO;SABO;DJOKOVIC;UMAR;FERNANDO BOLDRIN;BOLASIE;POHJANPALO,23;88;3;5;27;52;8;50;10;53;20,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;1;0;0;0;1;1;0,0;0;0;0;0;0;1;1;1;1;1,3612936
Trabzonspor vs. Rizespor - Friday October 29 - 2021,Trabzonspor,easy,4-2-3-1,CAKIR;TRONDSEN;VITOR HUGO;IE;TOKOZ;SIOPIS;OZDEMIR;GERVINHO;HAMSIK;OMUR;DJANINY,1;15;13;32;8;6;5;27;17;10;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;1;0;0;0;0,0;1;0;0;0;1;1;1;0;0;1,3612936
Altay Sk vs. Sivasspor - Saturday October 30 - 2021,Altay Sk,hard,4-2-3-1,LIS;BJORKANDER;OZTURK;THIAM;KARAYEL;POKO;GULSELAM;BAMBA;PINARES;KAPPEL;RAYAN,1;4;38;29;90;17;6;11;21;7;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;1;1;0;0;0;0;0,0;1;0;0;0;0;1;1;1;0;1,3612941
Altay Sk vs. Sivasspor - Saturday October 30 - 2021,Sivasspor,hard,4-1-4-1,VURAL;CIFTCI;OSMANPASA;GOUTAS;YESILYURT;AZUBUIKE;GRADEL;FAJR;ARSLAN;KAYODE;YATABARE,35;3;88;6;17;24;7;76;37;8;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;1,3612941
Hatayspor vs. Besiktas - Saturday October 30 - 2021,Besiktas,easy,4-2-3-1,DESTANOGLU;MERAS;MONTERO;VIDA;ROSIER;UYSAL;HUTCHINSON;LARIN;ALEX TEIXEIRA;GHEZZAL;BATSHUAYI,30;77;4;24;2;20;13;17;90;18;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;1;0;1;1;1,3612942
Hatayspor vs. Besiktas - Saturday October 30 - 2021,Hatayspor,hard,4-2-3-1,EL KAJOUI;ADEKUGBE;OKSUZ;KURUCUK;COREKCI;RIBEIRO;BOUDJEMAA;EL KAABI;TRAORE;LOBJANIDZE;DIOUF,1;23;53;22;12;7;8;25;17;11;92,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;1;1;0;1;0,3612942
Kasimpasa vs. Yeni Malatyaspor - Saturday October 30 - 2021,Kasimpasa,hard,4-2-3-1,TASKIRAN;ELMALI;BRUMA;DONK;DIRAR;SADIKU;TRAVNIK;EYSSERIC;HAJRADINOVIC;ERDOGAN;JØRGENSEN,1;18;5;4;77;6;7;13;10;11;14,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;2;0;0;0,0;1;0;0;0;0;0;0;0;0;0,1;0;0;1;1;0;0;1;0;0;1,3612934
Kasimpasa vs. Yeni Malatyaspor - Saturday October 30 - 2021,Yeni Malatyaspor,hard,3-1-4-2,OZBIR;WALLACE;KAYA;HADDADI;NDONG;KARIM HAFEZ;CHOUIAR;AABID;ESKIHELLAC;BUYUK;TETTEH,25;13;26;5;11;45;44;8;7;10;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,3612934
Konyaspor vs. Fenerbahce - Saturday October 30 - 2021,Fenerbahce,easy,3-4-3,BAYINDIR;KIM;SZALAI;TISSERAND;KADIOGLU;ZAJC;LUIZ GUSTAVO;SANGARE;PELKAS;VALENCIA;ROSSI,1;3;41;32;16;26;20;30;14;13;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,1;0;0;0;0;0;1;1;1;1;1,3612939
Konyaspor vs. Fenerbahce - Saturday October 30 - 2021,Konyaspor,hard,4-4-2,SEHIC;GUILHERME;BARDAKCI;CALIK;SKUBIC;BYTYQI;ULGUN;DIKMEN;GURLER;CIKALLESHI;CEKICI,13;12;42;6;89;7;35;14;10;17;23,0;0;1;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;1;0;1;0;1,3612939
Alanyaspor vs. Goztepe - Sunday October 31 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;BINGOL;MILUNOVIC;MEVLJA;MORENO;AKSOY;GUNES;DAVIDSON;AKBABA;KARACA;DIEDHIOU,1;75;19;25;24;20;6;91;23;7;14,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;1;0;1;0;0;1,0;0;0;0;0;1;1;0;0;0;1,3612937
Alanyaspor vs. Goztepe - Sunday October 31 - 2021,Goztepe,hard,3-4-3,EGRIBAYAT;ARSLANAGIC;DEMIRTAS;CANKAYA;BUREKOVIC;NWOBODO;AYDOGDU;PALULI;NDIAYE;JAHOVIC;KAYAN,1;15;4;23;68;5;8;77;9;18;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;1;1;1;1;0;0;0,0;0;0;0;1;0;0;1;1;1;1,3612937
Galatasaray vs. Gaziantep FK - Sunday October 31 - 2021,Galatasaray,easy,4-1-4-1,MUSLERA;VAN AANHOLT;MARCAO;NELSSON;YEDLIN;KUTLU;YILMAZ;CICALDAU;MORUTAN;AKTURKOGLU;DERVISOGLU,1;6;45;25;2;22;53;33;21;7;67,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;1;1;1,3612935
Galatasaray vs. Gaziantep FK - Sunday October 31 - 2021,Gaziantep FK,hard,3-1-4-2,GUVENC;CAULKER;DJILOBODJI;ERSOY;ERDOGAN;TOSCA;MAXIM;MERKEL;CEYLAN;DICKO;DEMIR,1;45;3;15;21;6;44;52;17;94;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;1;1;1;1;0,3612935
Kayserispor vs. Fatih Karagumruk - Sunday October 31 - 2021,Fatih Karagumruk,hard,4-1-4-1,VIVIANO;ERKIN;ZUKANOVIC;BEKAROGLU;LUCKASSEN;BIGLIA;BORINI;DURMAZ;BERTOLACCI;MOR;PESIC,2;88;87;86;25;6;16;10;91;9;72,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;0;0,1;0;0;0;1;1;1;0;0;0;0,0;1;0;0;0;0;0;1;1;1;1,3612938
Kayserispor vs. Fatih Karagumruk - Sunday October 31 - 2021,Kayserispor,hard,4-2-3-1,SILVIU LUNG JR;CAROLE;KOLOVETSIOS;HOSSEINI;BULUT;CAMPANHARO;AKDAG;THIAM;KEMEN;BASSAN;GAVRANOVIC,33;21;4;5;27;88;24;26;10;17;19,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;2;0;0;0;1;0;0,0;1;0;0;0;1;1;0;0;1;0,3612938
Basaksehir vs. Adana Demirspor - Monday November 1 - 2021,Adana Demirspor,hard,4-2-3-1,MURIC;RASSOUL;DELI;AKAYDIN;SVENSSON;STAMBOULI;KURT;VARGAS;BJARNASON;AKGUN;ASSOMBALONGA,49;95;91;5;22;90;8;77;67;23;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,3612940
Basaksehir vs. Adana Demirspor - Monday November 1 - 2021,Basaksehir,hard,4-1-4-1,BABACAN;KALDIRIM;EPUREANU;NDAYISHIMIYE;SAHINER;CIGERCI;CHADLI;OZCAN;TEKDEMIR;VISCA;OKAKA,1;3;6;55;42;28;11;10;21;7;77,0;0;0;0;0;0;1;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;1;0;0;1;1;1;0;0;0,3612940
Giresunspor vs. Antalyaspor - Monday November 1 - 2021,Antalyaspor,hard,3-4-3,BOFFIN;SARI;NALDO;KUDRYASHOV;VURAL;AKYOL;FREDY;BALCI;SINIK;BAYRAKDAR;GHACHA,25;89;4;13;11;19;16;77;7;41;27,0;0;0;0;0;0;2;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,1;0;1;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;1;1;1,3612933
Giresunspor vs. Antalyaspor - Monday November 1 - 2021,Giresunspor,hard,4-2-3-1,KOCUK;BEHICH;DIARRA;DOUGLAS;YAVRU;TRAORE;FLAVIO;SERGINHO;DIABATE;SULEYMANOV;DOUKARA,34;16;2;23;5;8;24;7;18;93;10,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;1;1;0;1;1,3612933
Gaziantep FK vs. Kasimpasa - Friday November 5 - 2021,Gaziantep FK,hard,3-1-4-2,GUVENC;ERSOY;DJILOBODJI;CAULKER;ERDOGAN;TOSCA;NIYAZ;MAXIM;CEYLAN;FIGUEIREDO;DEMIR,1;15;3;45;21;6;20;44;17;25;10,0;0;0;1;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;1;1;0;1;0,3612944
Gaziantep FK vs. Kasimpasa - Friday November 5 - 2021,Kasimpasa,hard,4-2-3-1,TEKIN;ELMALI;BRUMA;DONK;YILDIRIM;SADIKU;TRAVNIK;EYSSERIC;HAJRADINOVIC;ERDOGAN;BOZOK,23;18;5;4;26;6;7;13;10;11;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;0;1;0;0;1;1;1,3612944
Rizespor vs. Alanyaspor - Friday November 5 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;BINGOL;MILUNOVIC;AWAZIEM;MORENO;BEKIROGLU;GUNES;KARACA;AKBABA;CANDEIAS;BABACAR,1;75;19;15;24;11;6;7;23;21;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,3612952
Rizespor vs. Alanyaspor - Friday November 5 - 2021,Rizespor,hard,4-2-3-1,AKKAN;SERTEL;HOLMEN;AY;GONUL;FABRICIO BAIANO;DJOKOVIC;BOYD;SABO;FERNANDO BOLDRIN;POHJANPALO,23;88;3;5;77;27;8;9;52;10;20,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;1;1,3612952
Antalyaspor vs. Altay Sk - Saturday November 6 - 2021,Altay Sk,hard,4-2-3-1,LIS;OZKAYA;OZTURK;THIAM;KARAYEL;POKO;AKA;CELENK;PINARES;KAPPEL;BAMBA,1;88;38;29;90;17;5;89;21;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;1;0;0;0;0;1;1;1;1;0,3612947
Antalyaspor vs. Altay Sk - Saturday November 6 - 2021,Antalyaspor,hard,3-4-3,BOFFIN;SARI;OZTURK;KUDRYASHOV;VURAL;AKYOL;FREDY;BALCI;SINIK;MUKAIRU;AMILTON,25;89;5;13;11;19;16;77;7;12;23,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;1;0;0;0;1;1;1,3612947
Besiktas vs. Trabzonspor - Saturday November 6 - 2021,Besiktas,easy,4-2-3-1,DESTANOGLU;MERAS;VIDA;WELINTON;ROSIER;SOUZA;PJANIC;LARIN;ALEX TEIXEIRA;GHEZZAL;YALCIN,30;77;24;23;2;5;15;17;90;18;50,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;1;0;1;0;0;0,0;0;0;0;0;0;1;1;1;0;1,3612943
Besiktas vs. Trabzonspor - Saturday November 6 - 2021,Trabzonspor,easy,4-1-4-1,CAKIR;TRONDSEN;VITOR HUGO;TURKMEN;TOKOZ;OZDEMIR;NWAKAEME;HAMSIK;BAKASETAS;OMUR;DJANINY,1;15;13;4;8;5;9;17;11;10;21,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;1;0;0;0,2;0;0;0;1;0;0;0;0;0;0,0;0;0;1;1;1;0;0;1;0;1,3612943
