game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Kayseri Erciyesspor vs. Akhisar Belediyespor - Saturday September 14 - 2013,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;YUCE;ALADAG;VURAL;KISA;NIASSE;BRUNO MEZENGA,18;4;15;5;34;6;8;22;10;19;80,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;1,2346037
Kayseri Erciyesspor vs. Akhisar Belediyespor - Saturday September 14 - 2013,Kayseri Erciyesspor,hard,4-2-3-1,JORGACEVIC;EKSIOGLU;KOCABAS;MANGANE;GUVEN;CAN;TRAORE;OZTEKIN;AZOFEIFA;IBRICIC;BILGI,70;34;4;5;44;40;6;9;10;8;12,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2346037
Trabzonspor vs. Kardemir Karabukspor - Saturday September 14 - 2013,Kardemir Karabukspor,hard,4-4-2,WATERMAN;UCAR;MABIALA;PUYGRENIER;OZGENC;OZEK;SOW;OZMERT;PARLAK;UNAL;LUALUA,99;33;6;15;22;7;17;8;23;9;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;1;1;0;0;1,2346034
Trabzonspor vs. Kardemir Karabukspor - Saturday September 14 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;ADIN;DEMIR;YUMLU;YAVRU;AKGUN;ZOKORA;MALOUDA;MIERZEJEWSKI;ERDOGAN;HENRIQUE,1;29;4;22;61;18;5;15;10;32;12,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2346034
Bursaspor vs. Besiktas - Sunday September 15 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;RAMON;ESCUDE;SIVOK;KURTULUS;HUTCHINSON;OZYAKUP;SAHAN;FERNANDES;TORE;ALMEIDA,29;31;14;6;27;13;15;10;4;17;9,0;0;1;1;0;0;0;0;0;0;1,0;0;0;1;0;0;0;1;1;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2346042
Bursaspor vs. Besiktas - Sunday September 15 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;CIVELLI;OZTURK;OZBAYRAKLI;PEHLIVAN;CINAZ;SANLI;BATALLA;YILDIRIM;PINTO,1;3;2;38;22;55;6;17;10;19;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;1;0;0;1;0,0;0;0;0;0;1;0;1;0;0;1,2346042
Elazigspor vs. Konyaspor - Sunday September 15 - 2013,Elazigspor,hard,4-2-3-1,OZER;OZKAYA;BIRINCI;GORK;ASLAN;KALEMCI;SANE;OZKAN;YEDEK;GURLER;YILMAZ,99;88;61;14;2;48;8;21;11;10;18,0;0;0;1;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2346035
Elazigspor vs. Konyaspor - Sunday September 15 - 2013,Konyaspor,hard,4-3-3,ITANDJE;TEBER;AY;KOKALOVIC;TURAN;GUVEN;BOREK;CAMDALI;KILICASLAN;GEKAS;SAHINER,28;15;5;44;38;6;32;8;11;22;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,2346035
Genclerbirligi vs. Kayserispor - Sunday September 15 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;CIFTCI;TOSIC;CALIK;YANIK;ILERI;GOSSO;ZEC;DELIBALTA;DURMAZ;STANCU,1;58;3;4;2;24;19;10;13;21;28,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,2346038
Genclerbirligi vs. Kayserispor - Sunday September 15 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;ZURAB KHIZANISHVILI;SERENO;DURSUN;MIJAILOVIC;DURAK;MOUCHE;CLEYTON;YILMAZ;BAKIS,1;38;6;5;24;16;8;17;19;7;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;1,2346038
Sivasspor vs. Eskisehirspor - Sunday September 15 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KARA;N'DIAYE;ZENGIN;KILIC;KAMARA;BIENVENU,25;38;3;30;88;35;11;10;8;15;9,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;2;0;0,1;0;1;0;0;1;0;1;0;0;0,0;0;0;0;0;1;1;0;1;0;0,2346040
Sivasspor vs. Eskisehirspor - Sunday September 15 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;CHAHECHOUHE;TAOUIL;ESER;UTAKA,18;58;80;22;12;8;66;92;91;21;99,0;0;0;1;0;0;0;1;0;0;1,0;1;0;0;1;0;0;0;0;1;0,0;1;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;1,2346040
Kasimpasa vs. Fenerbahce - Monday September 16 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;ALVES;GONUL;SAHIN;MEIRELES;EMENIKE;HOLMEN;KUYT;WEBO,1;88;2;22;77;21;14;29;8;11;9,0;1;0;0;0;0;0;0;0;0;2,0;1;0;0;0;0;0;1;0;0;0,0;0;1;0;0;1;0;1;0;0;1,0;0;0;0;0;1;1;0;1;0;0,2346039
Kasimpasa vs. Fenerbahce - Monday September 16 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;AYHAN;DONK;SAM;SERAS;CASTRO;BABEL;SCARIONE;VIUDEZ;MALKI,15;5;2;6;67;20;88;8;11;19;16,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;1;1;1;0;1;0;0;0,0;0;0;0;1;1;0;0;0;1;0,2346039
Akhisar Belediyespor vs. Gaziantepspor - Friday September 20 - 2013,Akhisar Belediyespor,hard,4-4-2,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;VURAL;YUCE;KISA;CEBE;NIASSE;BRUNO MEZENGA,18;4;15;5;34;22;6;10;20;19;80,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346049
Akhisar Belediyespor vs. Gaziantepspor - Friday September 20 - 2013,Gaziantepspor,hard,4-2-3-1,KULBILGE;CAN;KECOJEVIC;BINYA;STANKEVICIUS;HAS;MEDUNJANIN;CALIS;STILIC;OZBAYRAKTAR;TOSUN,59;3;5;18;17;8;4;20;27;15;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2346049
Kardemir Karabukspor vs. Kayseri Erciyesspor - Friday September 20 - 2013,Kardemir Karabukspor,hard,4-2-3-1,WATERMAN;UCAR;MABIALA;PUYGRENIER;OZGENC;INCEDEMIR;OZMERT;PEDERSEN;OZCAL;OZEK;PARLAK,99;33;6;15;22;4;8;14;20;7;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;1;1;0,2346048
Kardemir Karabukspor vs. Kayseri Erciyesspor - Friday September 20 - 2013,Kayseri Erciyesspor,hard,4-2-3-1,JORGACEVIC;EKSIOGLU;KOCABAS;MANGANE;GUVEN;CAN;TRAORE;OZTEKIN;AZOFEIFA;IBRICIC;VLEMINCKX,70;34;4;5;44;40;6;9;10;8;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;1;0;0;1;0,2346048
Eskisehirspor vs. Antalyaspor - Saturday September 21 - 2013,Antalyaspor,hard,4-2-3-1,ARIKAN;WEDERSON;BARIS;GUNGOR;ARSLAN;BALCI;INSA;TITA;BASSAN;PROMISE;DIARRA,1;4;24;3;51;6;90;10;11;20;26,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;1;0;0;1;0;0;1;0;0,2346046
Eskisehirspor vs. Antalyaspor - Saturday September 21 - 2013,Eskisehirspor,hard,4-4-2,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KILIC;N'DIAYE;GUCER;KAMARA;ATES;JORQUERA,25;38;3;30;88;8;11;50;15;77;80,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;1;1;1;0;0,0;1;0;0;0;1;0;0;0;1;0,2346046
Fenerbahce vs. Elazigspor - Saturday September 21 - 2013,Elazigspor,hard,4-2-3-1,OZER;OZKAYA;BIRINCI;GORK;ASLAN;SOW;SANE;OZKAN;YEDEK;GURLER;YILMAZ,99;88;61;14;2;27;8;21;11;10;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;1;0;0;0;1;1,2346045
Fenerbahce vs. Elazigspor - Saturday September 21 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;ALVES;GONUL;TOPAL;MEIRELES;SOW;CRISTIAN;KUYT;WEBO,1;88;2;22;77;5;14;7;16;11;9,0;0;0;0;0;0;0;3;0;1;0,0;2;0;0;1;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;1;0;1,2346045
Konyaspor vs. Genclerbirligi - Saturday September 21 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;CIFTCI;TOSIC;KULUSIC;KURTULUS;ILERI;GOSSO;CELIK;DELIBALTA;DURMAZ;STANCU,1;58;3;6;16;24;19;11;13;21;28,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2346043
Konyaspor vs. Genclerbirligi - Saturday September 21 - 2013,Konyaspor,hard,4-2-3-1,ITANDJE;TEBER;AY;KOKALOVIC;TURAN;CAMDALI;CAKMAK;NDOUASEL;MARC KIBONG MBAMBA;KILICASLAN;GEKAS,28;15;5;44;38;8;87;10;20;11;22,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;1;2;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346043
Sivasspor vs. Kasimpasa - Saturday September 21 - 2013,Kasimpasa,hard,4-2-3-1,AVCIBAY;KAPLAN;AYHAN;DONK;SUME;SERAS;CASTRO;BABEL;SCARIONE;VIUDEZ;MALKI,1;5;2;6;49;20;88;8;11;19;16,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;1;0;0;0;0;0;0;1;0;1,2346044
Sivasspor vs. Kasimpasa - Saturday September 21 - 2013,Sivasspor,hard,4-2-3-1,CELIKAY;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;KARABULUT;TAOUIL;ESER;CHAHECHOUHE,1;58;80;22;12;8;66;82;91;21;92,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,2346044
Besiktas vs. Galatasaray - Sunday September 22 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;RAMON;ESCUDE;SIVOK;KURTULUS;HUTCHINSON;KAVLAK;SAHAN;FERNANDES;TORE;ALMEIDA,29;31;14;6;27;13;8;10;4;17;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;1;1;0;0;1,2346051
Besiktas vs. Galatasaray - Sunday September 22 - 2013,Galatasaray,easy,4-4-2,MUSLERA;BALTA;KAYA;NOUNKEU;SARIOGLU;INAN;FELIPE MELO;SNEIJDER;BAYTAR;YILMAZ;DROGBA,25;22;26;13;55;8;3;10;50;17;11,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2346051
Rizespor vs. Bursaspor - Sunday September 22 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;AZIZ;CIVELLI;OZBAYRAKLI;CINAZ;YILDIRIM;KIRAZ;BATALLA;SANLI;KAZIM-RICHARDS,1;3;23;2;22;6;19;39;10;17;8,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;1;1;0;0,0;0;0;0;0;0;1;1;0;1;0,2346050
Rizespor vs. Bursaspor - Sunday September 22 - 2013,Rizespor,hard,4-2-3-1,KIRINTILI;ADNAN;OZMEN;VIERA;ALTINAY;SYLVESTRE;KARAKAS;KOSE;CERNAT;KAYA;KWEUKE,1;53;5;3;4;14;66;88;10;7;9,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346050
Kayserispor vs. Trabzonspor - Monday September 23 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;SERENO;MIJAILOVIC;DURSUN;DURAK;CLEYTON;MOUCHE;BISESWAR;YILMAZ;JAJA,1;38;5;16;24;8;19;17;21;7;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,2346047
Kayserispor vs. Trabzonspor - Monday September 23 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;ADIN;DEMIR;YUMLU;BOSINGWA;ZOKORA;AKGUN;MALOUDA;MIERZEJEWSKI;ERDOGAN;HENRIQUE,1;29;4;22;3;5;18;15;10;32;12,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346047
Bursaspor vs. Akhisar Belediyespor - Friday September 27 - 2013,Akhisar Belediyespor,hard,4-4-2,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;VURAL;YUCE;KISA;CEBE;NIASSE;BRUNO MEZENGA,18;4;15;5;34;22;6;10;20;19;80,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;1;0;1,2346054
Bursaspor vs. Akhisar Belediyespor - Friday September 27 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;AZIZ;CIVELLI;CHRETIEN;CINAZ;CAGIRAN;KIRAZ;BATALLA;KAZIM-RICHARDS;UNAL,1;3;23;2;20;6;35;39;10;8;97,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2346054
Galatasaray vs. Rizespor - Saturday September 28 - 2013,Galatasaray,easy,4-4-2,MUSLERA;BALTA;KAYA;NOUNKEU;SARIOGLU;SNEIJDER;INAN;BAYTAR;BRUMA;YILMAZ;DROGBA,25;22;26;13;55;10;8;50;20;17;11,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;2;0;0;0;1,0;0;0;0;0;1;0;0;0;1;0,2346059
Galatasaray vs. Rizespor - Saturday September 28 - 2013,Rizespor,hard,4-2-3-1,KIRINTILI;ADNAN;OZMEN;VIERA;ALTINAY;SYLVESTRE;KARAKAS;KOSE;CERNAT;KAYA;KWEUKE,1;53;5;3;4;14;66;88;10;7;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2346059
Gaziantepspor vs. Kardemir Karabukspor - Saturday September 28 - 2013,Gaziantepspor,hard,4-4-2,KULBILGE;CAN;KECOJEVIC;STANKEVICIUS;DAG;TRAORE;HAS;MEDUNJANIN;OZBAYRAKTAR;TOSUN;DEMIR,59;3;5;17;14;12;8;4;15;23;10,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;2;0;0,0;0;1;0;0;1;0;0;0;0;0,1;0;0;0;0;0;0;1;0;0;1,2346060
Gaziantepspor vs. Kardemir Karabukspor - Saturday September 28 - 2013,Kardemir Karabukspor,hard,4-4-2,WATERMAN;UCAR;MABIALA;PUYGRENIER;OZGENC;KAS;OZMERT;OZCAL;OZEK;PARLAK;LUALUA,99;33;6;15;22;79;8;20;7;23;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2346060
Elazigspor vs. Sivasspor - Sunday September 29 - 2013,Elazigspor,hard,4-2-3-1,OZER;OZKAYA;BIRINCI;GORK;ASLAN;VITOLO;SANE;OZKAN;YEDEK;GURLER;YILMAZ,99;88;61;14;2;40;8;21;11;10;18,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;1;0;1;1;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,2346052
Elazigspor vs. Sivasspor - Sunday September 29 - 2013,Sivasspor,hard,4-2-3-1,CELIKAY;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;TAOUIL;KARABULUT;CHAHECHOUHE;ESER;UTAKA,1;58;80;22;12;8;91;82;92;21;99,0;0;0;1;0;0;0;0;2;0;1,0;1;0;1;1;0;1;0;0;0;0,0;1;0;2;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;1;1,2346052
Genclerbirligi vs. Fenerbahce - Sunday September 29 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;ALVES;GONUL;TOPAL;MEIRELES;SOW;POTUK;KUYT;WEBO,1;88;2;22;77;5;14;7;26;11;9,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2346057
Genclerbirligi vs. Fenerbahce - Sunday September 29 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;CIFTCI;TOSIC;KULUSIC;KURTULUS;ILERI;GOSSO;CELIK;PETROVIC;DURMAZ;STANCU,1;58;3;6;16;24;19;11;8;21;28,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;2;0;1;0;0;0,0;0;0;0;0;0;1;1;1;0;0,2346057
Kasimpasa vs. Eskisehirspor - Sunday September 29 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KARA;N'DIAYE;ZENGIN;KILIC;KAMARA;BIENVENU,25;38;3;30;88;35;11;10;8;15;9,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;1;0;0;0;0;1;0,0;0;0;0;0;0;0;1;1;0;1,2346053
Kasimpasa vs. Eskisehirspor - Sunday September 29 - 2013,Kasimpasa,hard,4-2-3-1,AVCIBAY;KAPLAN;AYHAN;DONK;SUME;CASTRO;SERAS;BABEL;SCARIONE;VIUDEZ;MALKI,1;5;2;6;49;88;20;8;11;19;16,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,2346053
Trabzonspor vs. Konyaspor - Sunday September 29 - 2013,Konyaspor,hard,4-2-3-1,ITANDJE;TEBER;AY;KOKALOVIC;TURAN;CAMDALI;CAKMAK;KILICASLAN;AYDIN;DJALMA;NDOUASEL,28;15;5;44;38;8;87;11;17;30;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;1;1;0,2346056
Trabzonspor vs. Konyaspor - Sunday September 29 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;ADIN;DEMIR;YUMLU;BOSINGWA;ZOKORA;AKGUN;MALOUDA;MIERZEJEWSKI;ERDOGAN;HENRIQUE,1;29;4;22;3;5;18;15;10;32;12,0;0;0;2;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;0;1,2346056
Antalyaspor vs. Besiktas - Monday September 30 - 2013,Antalyaspor,hard,4-3-3,ARIKAN;WEDERSON;SEDEF;GUNGOR;ARSLAN;INSA;BALCI;INCEMAN;TITA;DIARRA;PROMISE,1;4;59;3;51;90;6;8;10;26;20,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;1;0;0;0;1;0;0,0;0;1;1;0;0;0;0;0;0;1,0;0;0;0;0;1;0;1;0;1;0,2346058
Antalyaspor vs. Besiktas - Monday September 30 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;RAMON;ESCUDE;SIVOK;KURTULUS;HUTCHINSON;KAVLAK;SAHAN;FERNANDES;TORE;ALMEIDA,29;31;14;6;27;13;8;10;4;17;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;1;0;1,0;0;0;0;1;0;1;1;0;0;0,2346058
Kayseri Erciyesspor vs. Kayserispor - Monday September 30 - 2013,Kayseri Erciyesspor,hard,4-2-3-1,JORGACEVIC;EKSIOGLU;KOCABAS;MANGANE;GUVEN;CAN;TRAORE;OZTEKIN;AZOFEIFA;IBRICIC;VLEMINCKX,70;34;4;5;44;40;6;9;10;8;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;1;0;0;0;0;0;1;0,0;0;0;0;1;0;1;0;0;1;0,2346055
Kayseri Erciyesspor vs. Kayserispor - Monday September 30 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;SERENO;MIJAILOVIC;DURSUN;DURAK;YOKUSLU;MOUCHE;BISESWAR;YILMAZ;CLEYTON,1;38;5;16;24;8;30;17;21;7;19,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;1;0;1;1;0,2346055
Kardemir Karabukspor vs. Bursaspor - Friday October 4 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;AZIZ;CIVELLI;CHRETIEN;PEHLIVAN;BELLUSCHI;KIRAZ;BATALLA;YILDIRIM;KAZIM-RICHARDS,1;3;23;2;20;55;5;39;10;19;8,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2346065
Kardemir Karabukspor vs. Bursaspor - Friday October 4 - 2013,Kardemir Karabukspor,hard,4-4-2,WATERMAN;DOGAN;MABIALA;PUYGRENIER;UCAR;OZEK;SOW;OZMERT;PARLAK;AKPALA;LUALUA,99;68;6;15;33;7;17;8;23;25;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;2;1;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2346065
Eskisehirspor vs. Besiktas - Saturday October 5 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;HUTCHINSON;ESCUDE;SIVOK;KURTULUS;UYSAL;KAVLAK;SAHAN;FERNANDES;TORE;ENERAMO,29;13;14;6;27;20;8;10;4;17;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2346069
Eskisehirspor vs. Besiktas - Saturday October 5 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KARA;N'DIAYE;ZENGIN;KILIC;KAMARA;BIENVENU,25;38;3;30;88;35;11;10;8;15;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;1;1;0;0;1;0;0,0;0;0;0;0;0;0;1;1;0;1,2346069
Kayserispor vs. Gaziantepspor - Saturday October 5 - 2013,Gaziantepspor,hard,4-4-2,KARCEMARSKAS;CAN;KECOJEVIC;STANKEVICIUS;DAG;TRAORE;HAS;MEDUNJANIN;OZBAYRAKTAR;TOSUN;DEMIR,1;3;5;17;14;12;8;4;15;23;10,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;1;1;0;1,2346064
Kayserispor vs. Gaziantepspor - Saturday October 5 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;ULUDAG;SERENO;MIJAILOVIC;DURSUN;DURAK;YOKUSLU;MOUCHE;BISESWAR;YILMAZ;CLEYTON,1;25;5;16;24;8;30;17;21;7;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;1,0;0;0;1;0;0;1;0;0;0;0,2346064
Konyaspor vs. Kayseri Erciyesspor - Saturday October 5 - 2013,Kayseri Erciyesspor,hard,4-2-3-1,JORGACEVIC;EKSIOGLU;KOCABAS;CURUKSU;GUVEN;CAN;TRAORE;OZTEKIN;AZOFEIFA;IBRICIC;VLEMINCKX,70;34;4;24;44;40;6;9;10;8;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;1;0;1;0;0;0;0,2346061
Konyaspor vs. Kayseri Erciyesspor - Saturday October 5 - 2013,Konyaspor,hard,4-2-3-1,ITANDJE;TEBER;KOKALOVIC;YAVUZ;TURAN;CAMDALI;GUVEN;KILICASLAN;AYDIN;DJALMA;GEKAS,28;15;44;4;38;8;6;11;17;30;22,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;1;1;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2346061
