game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Ankaragucu vs. Bursaspor - Sunday October 24 - 2010,Bursaspor,hard,4-3-3,IVANKOV;WEDERSON;ERDOGAN;OZTURK;KECELI;BATALLA;CIMSIR;INSUA;SEN;BAHADIR;YILDIRIM,27;3;4;38;23;17;5;7;10;22;9,0;0;1;1;0;0;0;0;0;1;1,0;1;0;0;0;2;0;0;0;1;1,0;0;0;0;1;1;0;0;1;0;0,0;0;0;0;1;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;1;0;0;0,1046143
Fenerbahce vs. Galatasaray - Sunday October 24 - 2010,Fenerbahce,easy,4-5-1,DEMIREL;ERKIN;LUGANO;YOBO;GONUL;STOCH;TOPUZ;ALEX;BELOZOGLU;DIA;NIANG,1;88;2;3;77;11;38;10;5;92;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,1046142
Fenerbahce vs. Galatasaray - Sunday October 24 - 2010,Galatasaray,easy,4-5-1,ERCETIN;BALTA;CETIN;NEILL;SARIOGLU;MISIMOVIC;CANA;AKMAN;SARP;ELANO;PINO,1;22;76;2;55;21;19;18;16;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;1,0;0;0;1;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,1046142
Manisaspor vs. Kasimpasa - Sunday October 24 - 2010,Kasimpasa,hard,4-4-2,SAHIN;KAPLAN;BASDAS;LUIZ HENRIQUE;VARELA;AYGUNES;KURTULUS;SARMOV;KALA;AYDIN;ABDUL,1;5;22;13;7;10;35;8;31;88;17,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,1;1;0;1;0;0;0;0;0;0;0,1;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,1046145
Manisaspor vs. Kasimpasa - Sunday October 24 - 2010,Manisaspor,hard,4-5-1,AVCIBAY;MOMHA;DIXON;OZSARAC;BARIS;SIMPSON;GUVEN;ERDOGAN;INCEDEMIR;PROMISE;MAKUKULA,1;29;55;3;41;9;8;33;4;10;99,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1046145
Kayserispor vs. Besiktas - Monday October 25 - 2010,Besiktas,easy,4-5-1,RECBER;UZULMEZ;ZAPOTOCNY;TORAMAN;UYSAL;KAHVECI;ERNST;BAYRAMOGLU;FINK;HILBERT;BOBO,1;19;30;20;18;8;28;26;5;9;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,1046141
Kayserispor vs. Besiktas - Monday October 25 - 2010,Kayserispor,hard,4-5-1,HAMIDOU;KALDIRIM;ALEKSANDRE AMISULASHVILI;KESIMAL;TURACI;SANTANA;TEBER;ANDRE MORITZ;OZCAL;BOYRAZ;SISMANOGLU,16;3;5;4;35;14;6;19;23;11;22,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,1046141
Bursaspor vs. Fenerbahce - Friday October 29 - 2010,Bursaspor,hard,4-5-1,IVANKOV;WEDERSON;ERDOGAN;OZTURK;TANDOGAN;SEN;CIMSIR;BATALLA;ERGIC;BAHADIR;YILDIRIM,27;3;4;38;21;10;5;17;25;22;9,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,1048133
Bursaspor vs. Fenerbahce - Friday October 29 - 2010,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;FABIO BILICA;YOBO;GONUL;CRISTIAN;BELOZOGLU;STOCH;ALEX;TOPUZ;SENTURK,1;88;58;3;77;16;5;11;10;38;23,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,1048133
Eskisehirspor vs. Ankaragucu - Saturday October 30 - 2010,Ankaragucu,hard,4-4-2,SENECKY;KLUKOWSKI;RAJNOCH;ZEWLAKOW;YOLDAS;DURUER;KOCAK;WEEKS;VAROL;SESTAK;AKAN,1;5;17;14;4;18;66;15;19;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;1;0;0;0;0;1,1048126
Eskisehirspor vs. Ankaragucu - Saturday October 30 - 2010,Eskisehirspor,hard,4-4-2,IVESA;YAMAN;NADAREVIC;SADYQOV;COSKUN;OZTURK;ERTUGRUL;KAYA;ZENGIN;SARI;KARADENIZ,1;7;13;41;5;10;55;20;77;58;26,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,1048126
Galatasaray vs. Antalyaspor - Saturday October 30 - 2010,Antalyaspor,hard,4-2-3-1,CATKIC;TUNCER;NIZAM;RADELJIC;SEKMAN;AGCAY;SERAS;TITA;INCEMAN;ATES;CIHAN,1;28;7;27;6;15;5;86;8;10;50,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;1;0;0;0;0;1;0;0,0;1;0;1;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,1048127
Galatasaray vs. Antalyaspor - Saturday October 30 - 2010,Galatasaray,easy,4-2-3-1,CEYLAN;BALTA;CETIN;NEILL;SARIOGLU;CANA;SARP;MISIMOVIC;OZBEK;KURTULUS;PINO,86;22;76;2;55;19;16;21;8;23;20,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,1048127
Gaziantepspor vs. Kardemir Dc Karabukspor - Saturday October 30 - 2010,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;IVAN;AYHAN;NOUNKEU;SUME;KURTULUS;CEYLAN;CESAR;POPOV;ADIN;BETO,1;6;2;13;3;16;5;99;71;29;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;1;1;0;0,1048132
Gaziantepspor vs. Kardemir Dc Karabukspor - Saturday October 30 - 2010,Kardemir Dc Karabukspor,hard,4-5-1,TOMIC;SERIC;DEUMI;OZDIN;ZENGIN;ELMAS;SOYLER;OZMERT;TOZO;PARLAK;EMENIKE,19;20;12;41;11;9;68;8;34;23;78,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,1048132
Besiktas vs. Sivasspor - Sunday October 31 - 2010,Besiktas,easy,4-5-1,RECBER;UZULMEZ;GULUM;TORAMAN;UYSAL;HOLOSKO;ERNST;TABATA;GUTI;HILBERT;BOBO,1;19;22;20;18;23;28;15;14;9;13,0;0;0;0;1;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,1048130
Besiktas vs. Sivasspor - Sunday October 31 - 2010,Sivasspor,hard,4-5-1,VARDAR;ERDAL;BAYRAK;IVANOVS;DERELI;KILIC;BEKMEZCI;MBANANGOYE;KEITA;NAS;YILDIZ,35;3;6;4;61;11;8;13;86;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;1;1,0;0;1;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;1;0;0;0,1048130
Bucaspor vs. Buyuksehir Belediyespor - Sunday October 31 - 2010,Bucaspor,hard,4-5-1,FERNANDES;AK;BAHTIYAROGLU;KIZILKAYA;YANIK;TASKIRAN;LEKO;DAGASAN;TUNCER;AYDIN;MENDY,13;6;3;43;87;21;23;8;77;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;1;0,0;0;0;0;1;1;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,1048131
Bucaspor vs. Buyuksehir Belediyespor - Sunday October 31 - 2010,Buyuksehir Belediyespor,hard,4-3-3,HASAGIC;EKSIOGLU;AKYUZ;DEPE;HASPOLATLI;HOLMEN;TEKDEMIR;SUZEN;KOSE;TUM;AKIN,1;17;84;3;20;23;21;81;88;18;11,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,1048131
Genclerbirligi vs. Manisaspor - Sunday October 31 - 2010,Genclerbirligi,hard,4-3-3,KULBILGE;KALKAN;DEMIR;KULUSIC;SAM;JEDINAK;HARBUZI;CAN;CALIK;ZEC;MERIC,1;69;4;6;67;14;8;40;7;10;17,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,1048128
Genclerbirligi vs. Manisaspor - Sunday October 31 - 2010,Manisaspor,hard,4-5-1,AVCIBAY;AYDIN;DIXON;OZSARAC;BARIS;SIMPSON;GUVEN;ERDOGAN;INCEDEMIR;PROMISE;MAKUKULA,1;34;55;3;41;9;8;33;4;10;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;1;0;0;0;0;0,0;1;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1048128
Kasimpasa vs. Kayserispor - Sunday October 31 - 2010,Kasimpasa,hard,4-4-2,OZGEN;KAPLAN;BASDAS;LUIZ HENRIQUE;KELLER;KALA;TJIKUZU;KURTULUS;VARELA;MARTIN;DIMITROV,68;5;22;13;2;31;6;35;7;9;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;0;0;0;0;0,1;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,1048129
Kasimpasa vs. Kayserispor - Sunday October 31 - 2010,Kayserispor,hard,4-5-1,HAMIDOU;KALDIRIM;ALEKSANDRE AMISULASHVILI;KESIMAL;TURACI;BOYRAZ;SANTANA;OZCAL;TEBER;BILGIN;ZALAYETA,16;3;5;4;35;11;14;23;6;17;9,0;0;1;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;1;0;0,0;0;0;1;0;1;1;0;0;0;0,0;0;0;1;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,1048129
Konyaspor vs. Trabzonspor - Monday November 1 - 2010,Konyaspor,hard,4-5-1,USAK;ABBAS;KERE;YAVUZ;ASLANTAS;SAHIN;TORAMAN;GRAJCIAR;SEDEF;DOCKAL;THIERRY FIDJEU TAZEMETA,1;3;44;4;38;14;5;27;17;88;9,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;1,1048125
Konyaspor vs. Trabzonspor - Monday November 1 - 2010,Trabzonspor,easy,4-2-3-1,KIVRAK;OZTORUN;KORKMAZ;GLOWACKI;BALCI;ATAS;INAN;JAJA;BAYTAR;YILMAZ;BULUT,35;66;16;4;30;21;8;50;5;17;10,0;0;1;0;0;0;0;0;0;0;1,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,1048125
Kayserispor vs. Genclerbirligi - Friday November 5 - 2010,Genclerbirligi,hard,4-3-3,KULBILGE;KALKAN;DEMIR;KULUSIC;SAM;JEDINAK;DELIBALTA;CAN;CALIK;ZEC;MERIC,1;69;4;6;67;14;13;40;7;10;17,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,1048137
Kayserispor vs. Genclerbirligi - Friday November 5 - 2010,Kayserispor,hard,4-2-3-1,HAMIDOU;KALDIRIM;ALEKSANDRE AMISULASHVILI;KESIMAL;TURACI;TEBER;DURAK;BOYRAZ;ANDRE MORITZ;BILGIN;ZALAYETA,16;3;5;4;35;6;8;11;19;17;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,1048137
Ankaragucu vs. Gaziantepspor - Saturday November 6 - 2010,Ankaragucu,hard,4-4-2,SENECKY;KLUKOWSKI;RAJNOCH;ZEWLAKOW;UCAR;DURUER;KOCAK;SAPARA;VAROL;SESTAK;AKAN,1;5;17;14;3;18;66;27;19;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;1,1048134
Ankaragucu vs. Gaziantepspor - Saturday November 6 - 2010,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;IVAN;AYHAN;NOUNKEU;KURTULUS;GULLE;CEYLAN;POPOV;JORGINHO;ADIN;SOSA,1;6;2;13;16;61;5;71;11;29;18,0;1;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,1048134
Antalyaspor vs. Bursaspor - Saturday November 6 - 2010,Antalyaspor,hard,4-3-3,CATKIC;TUNCER;NIZAM;BARIS;SEKMAN;INCEMAN;AGCAY;SERAS;TITA;CIHAN;ZITOUNI,1;28;7;24;6;8;15;5;86;50;11,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;2;0;0,0;0;1;0;0;0;0;1;1;0;0,0;0;1;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,1048136
Antalyaspor vs. Bursaspor - Saturday November 6 - 2010,Bursaspor,hard,4-3-3,IVANKOV;KECELI;OZTURK;STEPANOV;TANDOGAN;BATALLA;CIMSIR;INSUA;IPEK;BAHADIR;NUNEZ,27;23;38;55;21;17;5;7;20;22;29,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,1048136
Fenerbahce vs. Eskisehirspor - Saturday November 6 - 2010,Eskisehirspor,hard,4-2-3-1,IVESA;YAMAN;NADAREVIC;SADYQOV;ARSLAN;ERTUGRUL;PELE;ZENGIN;OZTURK;OZBAYRAKTAR;KARADENIZ,1;7;13;41;51;55;8;77;10;15;26,0;0;0;0;0;0;0;0;1;1;0,0;0;0;1;1;0;1;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;1;0;0;1,1048140
Fenerbahce vs. Eskisehirspor - Saturday November 6 - 2010,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;LUGANO;YOBO;GONUL;CRISTIAN;BELOZOGLU;STOCH;ALEX;TOPUZ;SENTURK,1;88;2;3;77;16;5;11;10;38;23,0;0;0;0;1;0;0;0;1;0;2,0;0;0;0;2;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,1048140
Kardemir Dc Karabukspor vs. Bucaspor - Saturday November 6 - 2010,Bucaspor,hard,4-5-1,FERNANDES;MULEMO;AK;KIZILKAYA;YANIK;DAHMANE;LEKO;DAGASAN;TUNCER;KAYA;MENDY,13;5;6;43;87;99;23;8;77;10;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,1048141
Kardemir Dc Karabukspor vs. Bucaspor - Saturday November 6 - 2010,Kardemir Dc Karabukspor,hard,4-5-1,TOMIC;SERIC;DEUMI;OZDIN;ZENGIN;ELMAS;SOYLER;AKIN;TOZO;PARLAK;EMENIKE,19;20;12;41;11;9;68;7;34;23;78,0;0;0;0;0;0;0;0;0;0;3,0;0;0;0;0;0;0;0;0;2;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,1048141
Manisaspor vs. Konyaspor - Sunday November 7 - 2010,Konyaspor,hard,4-5-1,USAK;ABBAS;KERE;YAVUZ;ASLANTAS;SAHIN;TORAMAN;GRAJCIAR;GUNGOR;BANGOURA;THIERRY FIDJEU TAZEMETA,1;3;44;4;38;14;5;27;55;18;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,1048138
Manisaspor vs. Konyaspor - Sunday November 7 - 2010,Manisaspor,hard,4-3-3,AVCIBAY;AYDIN;DIXON;KALABANE;BARIS;CALISKAN;INCEDEMIR;ERDOGAN;SIMPSON;MAKUKULA;PROMISE,1;34;55;15;41;5;4;33;9;99;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,1048138
Sivasspor vs. Buyuksehir Belediyespor - Sunday November 7 - 2010,Buyuksehir Belediyespor,hard,4-3-3,BAHADIR;SUZEN;EKSIOGLU;DEPE;AKYUZ;HASPOLATLI;HOLMEN;TEKDEMIR;AKIN;TUM;KOSE,61;81;17;3;84;20;23;21;11;18;88,0;0;0;0;0;0;1;0;2;1;0,0;0;0;0;0;1;1;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;0;0;1;0;1;0,1048139
Sivasspor vs. Buyuksehir Belediyespor - Sunday November 7 - 2010,Sivasspor,hard,4-2-3-1,VARDAR;ERDAL;BAYRAK;IVANOVS;DERELI;BEKMEZCI;KEITA;KAMANAN;MBANANGOYE;ERIS;YILDIZ,35;3;6;4;61;8;86;38;13;10;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,1048139
Trabzonspor vs. Galatasaray - Sunday November 7 - 2010,Galatasaray,easy,4-2-3-1,CEYLAN;INSUA;CETIN;NEILL;SARIOGLU;CANA;SARP;MISIMOVIC;AKMAN;ELANO;PINO,86;6;76;2;55;19;16;21;18;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,0;0;0;0;1;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,1048135
Trabzonspor vs. Galatasaray - Sunday November 7 - 2010,Trabzonspor,easy,4-2-3-1,KIVRAK;CALE;KORKMAZ;KACAR;BALCI;INAN;COLMAN;JAJA;BAYTAR;YILMAZ;BULUT,35;3;16;23;30;8;20;50;5;17;10,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;2;0;0,0;0;0;1;0;0;0;0;1;0;0,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;1;0,1048135
Besiktas vs. Kasimpasa - Monday November 8 - 2010,Besiktas,easy,4-5-1,RECBER;KOYBASI;GULUM;TORAMAN;GUVEN;KAHVECI;MEHMET AURELIO;GUTI;ERNST;HOLOSKO;BOBO,1;3;22;20;44;8;55;14;28;23;13,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;1;0;0,0;1;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,1048142
Besiktas vs. Kasimpasa - Monday November 8 - 2010,Kasimpasa,hard,4-5-1,OZGEN;KAPLAN;BASDAS;LUIZ HENRIQUE;OCAL;AYGUNES;KELLER;KURTULUS;TJIKUZU;DIMITROV;MARTIN,68;5;22;13;23;10;2;35;6;11;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;1;0;1;0;0;0;1;0;0,0;0;1;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,1048142
Konyaspor vs. Kayserispor - Friday November 12 - 2010,Kayserispor,hard,4-3-3,HAMIDOU;KALDIRIM;ALEKSANDRE AMISULASHVILI;KESIMAL;TURACI;SANTANA;ANDRE MORITZ;TEBER;SISMANOGLU;ZALAYETA;BOYRAZ,16;3;5;4;35;14;19;6;22;9;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;1;1;0;1;0;0;0;0;0;0,0;1;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,1048146
Konyaspor vs. Kayserispor - Friday November 12 - 2010,Konyaspor,hard,4-5-1,USAK;ABBAS;KERE;YAVUZ;ASLANTAS;KILICASLAN;TORAMAN;GUNGOR;ACAR;SAHIN;THIERRY FIDJEU TAZEMETA,1;3;44;4;38;7;5;55;20;14;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;1,1048146
Bucaspor vs. Ankaragucu - Saturday November 13 - 2010,Ankaragucu,hard,4-4-2,SENECKY;KLUKOWSKI;RAJNOCH;UCAR;KAGAN SOYLEMEZGILLER;SAPARA;KOCAK;WEEKS;VAROL;SESTAK;AKAN,1;5;17;3;6;27;66;15;19;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,1048144
Bucaspor vs. Ankaragucu - Saturday November 13 - 2010,Bucaspor,hard,4-5-1,FERNANDES;MULEMO;BAHTIYAROGLU;YANIK;COLGECEN;TASKIRAN;LEKO;KAYA;TUNCER;AYDIN;MANUCHO,13;5;3;87;4;21;23;10;77;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,1048144
Bursaspor vs. Trabzonspor - Saturday November 13 - 2010,Bursaspor,hard,4-2-3-1,IVANKOV;WEDERSON;ERDOGAN;OZTURK;KECELI;CIMSIR;ERGIC;IPEK;INSUA;BAHADIR;YILDIRIM,27;3;4;38;23;5;25;20;7;22;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,1048143
Bursaspor vs. Trabzonspor - Saturday November 13 - 2010,Trabzonspor,easy,4-2-3-1,KIVRAK;CALE;KORKMAZ;KACAR;BALCI;GULSELAM;INAN;JAJA;BAYTAR;YILMAZ;BULUT,35;3;16;23;30;6;8;50;5;17;10,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;1;0;0;0;1;0,0;1;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,1048143
Eskisehirspor vs. Antalyaspor - Saturday November 13 - 2010,Antalyaspor,hard,4-5-1,CATKIC;OZKAYNAK;RADELJIC;BARIS;SEKMAN;TUNCER;PROMENT;SERAS;INCEMAN;ZITOUNI;DJIEHOUA,1;39;27;24;6;28;12;5;8;11;29,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,1048145
