game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Bursaspor vs. Kocaelispor - Saturday August 31 - 2002,Kocaelispor,hard,4-3-1-2,KORAC;COLAK;BLATSIS;SARMAN;EREN;ARSLAN;VERGUL;YASAN;KARAKAYIS;LAZAROV;BORAL,30;5;16;4;34;57;21;6;59;11;20,0;0;0;1;0;0;0;0;0;0;1,0;1;0;0;1;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,0;0;1;0;1;0;0;0;0;0;0,1118822
Malatyaspor vs. Galatasaray - Saturday August 31 - 2002,Galatasaray,easy,3-5-2,MONDRAGON;ASIK;KORKMAZ;SARR;UNSAL;AKMAN;BATISTA;LOUREIRO;HASPOLATLI;KARAN;ERDEM,1;5;3;20;57;18;4;10;19;9;6,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;2;0;0;0,0;2;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,1118820
Malatyaspor vs. Galatasaray - Saturday August 31 - 2002,Malatyaspor,hard,3-5-2,MILOSEVSKI;SEYHAN;KORKMAZ;RAVCI;BAYAZIT;ABDELAZIZ;ABAZI;BENSOL;YAVAS;ULUSOY;ESER,1;28;44;5;7;14;4;99;10;9;11,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;1;0;0;0;1;1;0;0,1118820
Elazigspor vs. Gaziantepspor - Sunday September 1 - 2002,Elazigspor,hard,3-5-2,USAK;BECEREN;MIRKOVIC;KURNAZ;TURGUT;HATIPOGLU;NAMLI;GENC;YESILMESE;MESZAROS;YANIK,54;6;2;5;71;23;14;11;20;9;28,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;1;0;0,1118823
Elazigspor vs. Gaziantepspor - Sunday September 1 - 2002,Gaziantepspor,hard,3-5-2,CATKIC;YURT;TORAMAN;OZBAY;BEKIROGLU;BOUAZIZI;ASLAN;ERDOGAN;SAHINTURK;PREKO;VIOLA,1;38;19;66;11;13;7;33;10;4;9,0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;2;0,1;0;0;0;0;0;0;0;1;0;1,0;0;0;0;1;0;0;0;1;0;1,1118823
Fenerbahce vs. Denizlispor - Sunday September 1 - 2002,Denizlispor,hard,3-5-2,KUCUK;CETIN;BAYER;CIMEN;KRATOCHVIL;GULPINAR;ERTUGRUL;KAHRAMAN;TANDOGAN;KABAT;OZKAN,1;76;51;3;8;60;55;5;22;25;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;1;0;1;1;0,0;1;0;0;0;1;0;1;0;0;0,1118825
Fenerbahce vs. Denizlispor - Sunday September 1 - 2002,Fenerbahce,easy,3-5-2,RECBER;AKYEL;TEMIZKANOGLU;MIRKOVIC;KARACA;STEVIC;ORTEGA;JOHNSON;GUNES;WASHINGTON;AKIN,1;22;3;6;16;32;23;28;30;21;9,0;0;0;0;0;0;0;0;0;3;0,0;0;1;0;0;1;1;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,1118825
Genclerbirligi vs. Goztepe - Sunday September 1 - 2002,Genclerbirligi,hard,3-5-2,TOKGOZ;EL SAKA;BOZKURT;BALCI;GURSEL;AHMED HASSAN;ZDEBEL;MBAYO;KOC;CIHAN;YOULA,99;5;14;30;39;7;8;12;17;50;11,0;0;0;0;2;0;1;0;0;0;0,0;0;0;0;0;0;0;2;1;0;0,0;0;1;1;1;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,1118824
Genclerbirligi vs. Goztepe - Sunday September 1 - 2002,Goztepe,hard,3-5-2,KORK;YAVAS;BOZACI;AMOAH;BEDIR;YUNGUL;MKHALELE;ERDOGAN;AKINCI;KALENGA;AGACE,99;19;53;18;47;8;95;32;34;14;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;1;0;0;0,0;0;0;1;0;0;1;0;0;1;0,1118824
Samsunspor vs. Istanbulspor - Sunday September 1 - 2002,Istanbulspor,hard,3-5-2,GUNGOR;GUR;OKECHUKWU;ANDRE BORGES;BAYAR;SAIDOU;SAHIN;PETKOV;KUS;KOCABAL;ISLER,61;45;5;22;26;20;21;6;36;23;10,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;1;1;0;0;0;0;1;0,1118826
Samsunspor vs. Istanbulspor - Sunday September 1 - 2002,Samsunspor,hard,3-5-2,SHORUNMU;YELEK;JOVANOSKI;OZKOYLU;ULUN;GUNGOR;AYDIN;NAS;KORKMAZ;ERTAN;SAGIR,1;34;2;9;3;13;22;77;7;21;55,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;1;1;1,0;0;0;0;0;0;1;1;0;0;1,1118826
Gaziantepspor vs. Fenerbahce - Wednesday September 11 - 2002,Fenerbahce,easy,3-5-2,RECBER;DOGAN;TEMIZKANOGLU;AKYEL;KARACA;STEVIC;REVIVO;JOHNSON;GUNES;WASHINGTON;AKIN,1;4;3;22;16;32;10;28;30;21;9,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;1;0;1;0;0;0;0;1;0;0,0;0;0;0;1;0;0;1;1;0;0,1118817
Gaziantepspor vs. Fenerbahce - Wednesday September 11 - 2002,Gaziantepspor,hard,3-5-2,CATKIC;AKICI;BOUAZIZI;TORAMAN;BEKIROGLU;YURT;SAHINTURK;ASLAN;OZBAY;PREKO;JULIO CESAR,1;20;13;19;11;38;10;7;66;4;30,0;1;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1118817
Galatasaray vs. Kocaelispor - Friday September 13 - 2002,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;ALMAGUER;KORKMAZ;DAVALA;AKMAN;BATISTA;LOUREIRO;SAS;ERDEM;CHRISTIAN,1;57;21;3;22;18;4;10;11;6;25,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;1,1118827
Galatasaray vs. Kocaelispor - Friday September 13 - 2002,Kocaelispor,hard,4-2-3-1,KORAC;EREN;BEKIROGLU;SARMAN;ARSLANER;KARAKAYIS;ARSLAN;ALEKSANDROV;YASAN;VERGUL;LAZAROV,30;34;14;4;13;59;57;10;6;21;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;1;1;0;1,1118827
Ankaragucu vs. Adanaspor - Saturday September 14 - 2002,Adanaspor,hard,3-5-2,SAHIN;TIMKO;HONCA;OZTURK;EMILOV;DALCICEK;PACHOLA;OZATAK;YAVUZ;BALKAYA;ATES,1;4;5;17;25;6;27;2;21;11;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;1,0;0;0;0;0;0;1;0;1;0;1,1118830
Ankaragucu vs. Adanaspor - Saturday September 14 - 2002,Ankaragucu,hard,3-5-2,OZGULTEKIN;BARIS;KUTLU;DURSUN;CARABAS;TASDEMIR;MANDIRALI;OZLEM;KELES;NICULESCU;AHINFUL,22;3;4;2;8;76;61;5;10;26;15,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;1;0;0;1;0;1;0;0;0;0,1118830
Denizlispor vs. Elazigspor - Saturday September 14 - 2002,Denizlispor,hard,3-5-2,HEINEN;CIMEN;CETIN;KRATOCHVIL;UCUNCU;KARTOP;KABAT;KAHRAMAN;TANDOGAN;MARTIN;OZKAN,17;3;76;8;10;6;25;5;22;9;11,0;0;0;0;0;0;0;1;0;0;1,0;1;0;0;0;0;1;0;1;0;0,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;1;0;1;0;0;1;0,1118829
Denizlispor vs. Elazigspor - Saturday September 14 - 2002,Elazigspor,hard,3-5-2,RICHARD KINGSON;BECEREN;TURGUT;MIRKOVIC;SARI;NAMLI;CAKMAK;TATLI;HATIPOGLU;MESZAROS;YANIK,78;6;71;2;3;14;22;27;23;9;28,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,1118829
Malatyaspor vs. Fenerbahce - Saturday September 14 - 2002,Fenerbahce,easy,3-5-2,RECBER;DOGAN;TEMIZKANOGLU;OZAT;ERCAN;BAYRAKTAR;ORTEGA;STEVIC;GUNES;WASHINGTON;AKIN,1;4;3;5;18;7;23;32;30;21;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,1118828
Malatyaspor vs. Fenerbahce - Saturday September 14 - 2002,Malatyaspor,hard,3-5-2,MILOSEVSKI;KORKMAZ;ABAZI;SEYHAN;BAYAZIT;DURO;ABDELAZIZ;ESER;BENSOL;ULUSOY;YAVAS,1;44;4;28;7;21;14;11;99;9;10,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;1;0;1;0;0;1,1118828
Trabzonspor vs. Genclerbirligi - Saturday September 14 - 2002,Genclerbirligi,hard,4-4-2,TOKGOZ;DAEMS;BOZKURT;EL SAKA;BARIS;GURSEL;ZDEBEL;AHMED HASSAN;KOC;CIHAN;MBAYO,99;3;14;5;25;39;8;7;17;50;12,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,0;1;0;0;0;0;0;0;1;1;0,1118831
Trabzonspor vs. Genclerbirligi - Saturday September 14 - 2002,Trabzonspor,easy,3-5-2,PETKOVIC;GURACAR;DIENG;YAVUZ;BILAZER;MEHMET AURELIO;OZGUR;UCUNCU;YALCINKAYA;KARADENIZ;TEKKE,23;4;16;24;10;15;11;19;32;61;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,1118831
Diyarbakirspor vs. Samsunspor - Sunday September 15 - 2002,Diyarbakirspor,hard,4-4-2,KARAGOL;KOCAK;SAATCIOGLU;ERDOGAN;OZTURK;HACIOGLU;KOLGU;YUCETAS;DUMAN;RRAKLLI;COULIBALY,28;99;5;4;2;53;11;10;21;9;14,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;1;1;0;0;0;0;1,1118835
Diyarbakirspor vs. Samsunspor - Sunday September 15 - 2002,Samsunspor,hard,5-4-1,SHORUNMU;CAN;OZKOYLU;YELEK;JOVANOSKI;GUNGOR;AYDIN;NAS;IGNATOV;KORKMAZ;ERTAN,1;99;9;34;2;13;22;77;29;7;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,1118835
Gaziantepspor vs. Altay Sk - Sunday September 15 - 2002,Altay Sk,hard,3-5-2,DAGDELEN;CAGIRAN;ATAN;KIRTOGLU;KARAKOC;VIDUSLU;ZENGIN;CHAMENI;AKIN;KUDAY;EFFA-OWONA,1;5;4;8;33;45;7;18;55;20;16,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;1;1;0;1,1118833
Gaziantepspor vs. Altay Sk - Sunday September 15 - 2002,Gaziantepspor,hard,4-4-2,CATKIC;ASLAN;AKICI;TORAMAN;ERDOGAN;ROMASHCHENKO;BOUAZIZI;JULIO CESAR;OZBAY;VIOLA;SAHINTURK,1;7;20;19;33;22;13;30;66;9;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;2;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;1,1118833
Goztepe vs. Besiktas - Sunday September 15 - 2002,Besiktas,easy,4-4-2,CORDOBA;UZULMEZ;RONALDO GUIARO;ZAGO;DOGANTEZ;YILDIRIM;HAVUTCU;YALCIN;TUNA;DURSUN;PANCU,1;19;5;30;2;4;3;10;13;7;9,0;0;0;0;0;0;0;1;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;1;0;1,1118834
Goztepe vs. Besiktas - Sunday September 15 - 2002,Goztepe,hard,3-5-2,ATAMAN;DEMIRCIOGLU;YAVAS;YUNGUL;KOCABICAK;BOZACI;MKHALELE;DJEBAILI;AKINCI;AGACE;BIRYOL,10;6;19;8;3;53;95;7;34;11;15,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;1;0;1;1,1118834
Istanbulspor vs. Bursaspor - Sunday September 15 - 2002,Bursaspor,hard,3-5-2,KELEMEN;BULAT;OZBEY;KILIC;UYSAL;SERTKAYA;ER;JUNIOR;FRANJA;SOZKESEN;YILMAZ,1;5;6;52;35;23;14;99;13;21;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;1;1;0;0,1118832
Istanbulspor vs. Bursaspor - Sunday September 15 - 2002,Istanbulspor,hard,3-5-2,GUNGOR;OKECHUKWU;GUR;PETKOV;BAYAR;SAIDOU;SAHIN;ANDRE BORGES;KUS;YOZGATLI;ISLER,61;5;45;6;26;20;21;22;36;66;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;1;1;0;0,1118832
Adanaspor vs. Gaziantepspor - Saturday September 21 - 2002,Adanaspor,hard,4-4-2,SAHIN;OZTURK;HONCA;TIMKO;YAVUZ;OZATAK;PACHOLA;DALCICEK;YILMAZ;BALKAYA;ATES,1;17;5;4;21;2;27;6;7;11;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;1;0;0;0;0;1;1;0;0;0,1118838
Adanaspor vs. Gaziantepspor - Saturday September 21 - 2002,Gaziantepspor,hard,4-4-2,CATKIC;BEKIROGLU;AKICI;BOUAZIZI;TORAMAN;ROMASHCHENKO;ASLAN;ERDOGAN;OZBAY;VIOLA;SAHINTURK,1;11;20;13;19;22;7;33;66;9;10,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;0;0;0;2;0,0;1;0;0;0;1;0;0;0;0;1,1118838
Bursaspor vs. Diyarbakirspor - Saturday September 21 - 2002,Bursaspor,hard,4-4-2,KELEMEN;UYSAL;OZBEY;JUNIOR;KILIC;FRANJA;SERTKAYA;ER;BULAT;SOZKESEN;YILMAZ,1;35;6;99;52;13;23;14;5;21;10,0;0;0;0;0;2;0;0;0;0;2,0;0;0;0;0;0;0;0;0;4;0,0;1;1;0;1;0;1;0;0;1;0,0;0;0;0;0;1;0;0;0;0;1,1118839
Bursaspor vs. Diyarbakirspor - Saturday September 21 - 2002,Diyarbakirspor,hard,3-5-2,DIALLO;ERDOGAN;SAATCIOGLU;TUNC;KOCAK;HINCAL;TURHAN;KOLGU;YIGIT;COULIBALY;AKYUZ,76;4;5;3;99;7;44;11;22;14;18,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;2;0;1,0;0;1;0;0;0;1;0;0;1;0,1118839
Elazigspor vs. Malatyaspor - Saturday September 21 - 2002,Elazigspor,hard,4-4-2,RICHARD KINGSON;TURGUT;BECEREN;MIRKOVIC;YESILMESE;GENC;NAMLI;HATIPOGLU;TATLI;YANIK;YENIKAN,78;71;6;2;20;11;14;23;27;28;18,0;0;0;0;0;0;0;0;0;0;2,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,1118836
Elazigspor vs. Malatyaspor - Saturday September 21 - 2002,Malatyaspor,hard,3-5-2,MILOSEVSKI;KORKMAZ;ABAZI;SEYHAN;BAYAZIT;YAVAS;ABDELAZIZ;DURO;BENSOL;ULUSOY;ESER,1;44;4;28;7;10;14;21;99;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,1118836
Samsunspor vs. Goztepe - Saturday September 21 - 2002,Goztepe,hard,4-4-2,ATAMAN;DEMIRCIOGLU;YAVAS;BOZACI;AKINCI;KOCABICAK;MKHALELE;SAHIN;YUNGUL;DJEBAILI;BIRYOL,10;6;19;53;34;3;95;24;8;7;15,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;2;0;0;0;1;0,0;0;0;0;0;0;0;1;0;1;1,1118837
Samsunspor vs. Goztepe - Saturday September 21 - 2002,Samsunspor,hard,4-4-2,SHORUNMU;JOVANOSKI;YELEK;OZKOYLU;CAN;AYDIN;GUNGOR;IGNATOV;KORKMAZ;ERTAN;AYKUT,1;2;34;9;99;22;13;29;7;21;91,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,1118837
Altay Sk vs. Denizlispor - Sunday September 22 - 2002,Altay Sk,hard,4-4-2,DAGDELEN;KARAKOC;ATAN;GULTEKIN;CAGIRAN;AKIN;VIDUSLU;CHAMENI;ZENGIN;KUDAY;KALOGLU,1;33;4;22;5;55;45;18;7;20;11,0;0;0;0;2;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;1;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,1118840
Altay Sk vs. Denizlispor - Sunday September 22 - 2002,Denizlispor,hard,3-5-2,HEINEN;CIMEN;CETIN;KRATOCHVIL;HIETANEN;KARTOP;KABAT;KAHRAMAN;TANDOGAN;BENCIK;OZKAN,17;3;76;8;2;6;25;5;22;19;11,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;1;1;0;0;0,1118840
Besiktas vs. Trabzonspor - Sunday September 22 - 2002,Besiktas,easy,3-5-2,GENCER;ZAGO;RONALDO GUIARO;BESERLER;UZULMEZ;SULUN;YALCIN;AMARAL;DABROWSKI;DURSUN;PANCU,33;30;5;44;19;6;10;8;17;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,1118843
Besiktas vs. Trabzonspor - Sunday September 22 - 2002,Trabzonspor,easy,3-5-2,PETKOVIC;GURACAR;DIENG;YAVUZ;KILIC;UCUNCU;KARADENIZ;MEHMET AURELIO;KANDIL;YILMAZ;TEKKE,23;4;16;24;64;19;61;15;21;17;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,1118843
Genclerbirligi vs. Ankaragucu - Sunday September 22 - 2002,Ankaragucu,hard,3-5-2,OZGULTEKIN;BARIS;KUTLU;DURSUN;BAIDOO;TASDEMIR;SIMAO;OZLEM;KELES;KARTAL;AHINFUL,22;3;4;2;7;76;55;5;10;9;15,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;1;1;0;0;0;1;0,1118841
Genclerbirligi vs. Ankaragucu - Sunday September 22 - 2002,Genclerbirligi,hard,3-5-2,TOKGOZ;EL SAKA;BOZKURT;TOPRAKTEPE;GURSEL;ZDEBEL;BARIS;AHMED HASSAN;KOC;CIHAN;MBAYO,99;5;14;2;39;8;25;7;17;50;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;0;1;0;1;0;0,1118841
Kocaelispor vs. Istanbulspor - Sunday September 22 - 2002,Istanbulspor,hard,4-4-2,GUNGOR;PETKOV;AKBAS;OKECHUKWU;ANDRE BORGES;ONATLI;SAIDOU;SAHIN;YOZGATLI;KONA;ISLER,61;6;98;5;22;35;20;21;66;16;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,1;0;0;0;0;0;2;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,1118842
Kocaelispor vs. Istanbulspor - Sunday September 22 - 2002,Kocaelispor,hard,4-4-2,SAHIN;COLAK;CAPONE;SARMAN;ARSLANER;ALEKSANDROV;VERGUL;ARSLAN;EREN;DIRLIK;LAZAROV,77;5;35;4;13;10;21;57;34;19;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,0;1;0;0;0;0;0;1;0;1;0,1118842
Galatasaray vs. Istanbulspor - Friday September 27 - 2002,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;ASIK;KORKMAZ;DAVALA;BALJIC;BATISTA;PENBE;SAS;KARAN;CHRISTIAN,1;57;5;3;22;14;4;67;11;9;25,0;0;0;1;0;0;0;0;0;1;0,0;1;0;0;0;1;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,1118845
Galatasaray vs. Istanbulspor - Friday September 27 - 2002,Istanbulspor,hard,5-4-1,GUNGOR;PETKOV;HUSEYINOGLU;AKBAS;OKECHUKWU;ANDRE BORGES;YOZGATLI;SAHIN;ONATLI;KUS;ISLER,61;6;52;98;5;22;66;21;35;36;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,1118845
Ankaragucu vs. Besiktas - Saturday September 28 - 2002,Ankaragucu,hard,3-5-2,OZGULTEKIN;KUTLU;BAIDOO;BARIS;DURSUN;TASDEMIR;SIMAO;OZLEM;KELES;KARTAL;AHINFUL,22;4;7;3;2;76;55;5;10;9;15,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,1118846
Ankaragucu vs. Besiktas - Saturday September 28 - 2002,Besiktas,easy,3-5-2,CORDOBA;ZAGO;RONALDO GUIARO;BESERLER;UZULMEZ;SULUN;YALCIN;HAVUTCU;DABROWSKI;DURSUN;PANCU,1;30;5;44;19;6;10;3;17;7;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;1;0;1;0;1,1118846
Denizlispor vs. Adanaspor - Saturday September 28 - 2002,Adanaspor,hard,3-5-2,SAHIN;TIMKO;HONCA;OZTURK;OZTURK;DALCICEK;EMILOV;KORKUT;YAVUZ;DERVISOGLU;BALKAYA,1;4;5;17;23;6;25;22;21;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;1;0;1;1;0;0,0;0;1;0;0;1;0;0;0;1;0,1118849
Denizlispor vs. Adanaspor - Saturday September 28 - 2002,Denizlispor,hard,3-5-2,HEINEN;CETIN;BAYER;ERTUGRUL;CIMEN;KARTOP;KABAT;KAHRAMAN;TANDOGAN;MARTIN;OZKAN,17;76;51;55;3;6;25;5;22;9;11,0;1;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,1118849
Diyarbakirspor vs. Kocaelispor - Saturday September 28 - 2002,Diyarbakirspor,hard,4-4-2,DIALLO;KOCAK;SAATCIOGLU;TUNC;DUMAN;DIDA;HINCAL;KOLGU;CAKIR;COULIBALY;AKYUZ,76;99;5;3;21;20;7;11;6;14;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;1;0;0;1;0;0;0;1;0,1118848
Diyarbakirspor vs. Kocaelispor - Saturday September 28 - 2002,Kocaelispor,hard,4-5-1,SAHIN;COLAK;CAPONE;SARMAN;ARSLANER;BILGEN;VERGUL;YASAN;ARSLAN;EREN;LAZAROV,77;5;35;4;13;61;21;6;57;34;11,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;1;0;1;1,1118848
Trabzonspor vs. Samsunspor - Saturday September 28 - 2002,Samsunspor,hard,5-4-1,SHORUNMU;SEKER;OZKOYLU;JOVANOSKI;KOLOGLU;CAN;AYDIN;GUNGOR;IGNATOV;KORKMAZ;ERTAN,1;58;9;2;5;99;22;13;29;7;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,1;0;1;1;0;0;1;1;0;1;0,0;1;0;0;0;0;1;0;1;0;0,1118847
Trabzonspor vs. Samsunspor - Saturday September 28 - 2002,Trabzonspor,easy,4-4-2,PETKOVIC;KILIC;YAVUZ;KAHRAMAN;GURACAR;KANDIL;MEHMET AURELIO;UCUNCU;KARADENIZ;YILMAZ;TEKKE,23;64;24;20;4;21;15;19;61;17;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;1;0;1;0;0;0;1;0,1118847
Fenerbahce vs. Elazigspor - Sunday September 29 - 2002,Elazigspor,hard,4-5-1,RICHARD KINGSON;YESILMESE;BECEREN;MIRKOVIC;TURGUT;YANIK;HATIPOGLU;NAMLI;DELIORMAN;YENIKAN;CAKMAK,78;20;6;2;71;28;23;14;7;18;22,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;1;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;1,1118853
Fenerbahce vs. Elazigspor - Sunday September 29 - 2002,Fenerbahce,easy,4-5-1,DAGLAROGLU;KARACA;OZAT;MIRKOVIC;GUNES;REVIVO;STEVIC;ORTEGA;JOHNSON;ERIS;AKIN,13;16;5;6;30;10;32;23;28;14;9,0;0;0;0;0;0;0;1;2;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;1;0;0;0;1;0;0;0;0;1,1118853
