game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Genclerbirligi vs. Bursaspor - Saturday October 21 - 2000,Genclerbirligi,hard,3-5-2,NYS;DOGAN;DOGANTEZ;SUMER;SIMSEK;CIMINLI;ZDEBEL;BASTURK;GULDUREN;KARAN;KONA,1;38;23;14;7;26;8;10;3;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;1;0;1;0;0;0;0,1079672
Istanbulspor vs. Samsunspor - Saturday October 21 - 2000,Istanbulspor,hard,4-4-2,ZDRAVKOV;PETKOV;GUR;MOURA;CETIN;ERDOGAN;SAIDOU;UCUNCU;EREN;BUSHI;ESER,1;6;17;4;54;33;20;10;2;8;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,1079674
Istanbulspor vs. Samsunspor - Saturday October 21 - 2000,Samsunspor,hard,3-5-2,BOUKAR;KARABABA;KOLOGLU;YELEK;AKDENIZ;ARSLAN;METIN;NAS;CAN;SAGLAM;MANSIZ,12;35;55;34;9;2;11;29;99;6;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;1,0;1;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,1079674
Rizespor vs. Ankaragucu - Saturday October 21 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;DURSUN;KUTLU;TASDEMIR;KOCAK;OZLEM;NAMDAR;NGOBE;GUNEY;KENNEDY;KELES,30;2;4;7;11;5;39;8;12;18;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;0;0;0;1,1;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,1079677
Rizespor vs. Ankaragucu - Saturday October 21 - 2000,Rizespor,hard,3-5-2,HAMIDOU;DUYMUS;DERELI;ASIL;BILGE;SEZER;AYHAN;KAZMAZ;NAS;KEITA;TETTEH,1;5;4;6;33;20;8;53;17;18;35,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;1;0;0;1,1079677
Siirt Jetpa Spor vs. Erzurumspor - Saturday October 21 - 2000,Erzurumspor,hard,4-4-2,KORAC;KOCABICAK;VURAL;ERDOGAN;KARAKAS;NELIKER;DEMIR;SIMICIC;BEYAZ;MOMENI;KOVACEVIC,1;23;5;4;2;26;25;36;20;18;19,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,1079671
Siirt Jetpa Spor vs. Erzurumspor - Saturday October 21 - 2000,Siirt Jetpa Spor,hard,4-4-2,AKCEVRE;BULUT;ABOUO;HANKE;SAVUT;GUNES;ERIS;HAMZAOGLU;DASBULAK;OZTURK;COULIBALY,1;17;5;8;2;23;14;20;3;9;27,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,1079671
Yimpas Yozgatspor vs. Trabzonspor - Saturday October 21 - 2000,Trabzonspor,easy,4-4-2,MILOSEVSKI;DEMIRCI;NIKOLOVSKI;GUVEN;TUNA;CIKIRIKCI;KARADENIZ;NAMLI;DEMIRAY;LOBE;MANDIRALI,12;8;3;13;25;6;61;17;7;72;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,1079673
Yimpas Yozgatspor vs. Trabzonspor - Saturday October 21 - 2000,Yimpas Yozgatspor,hard,4-4-2,TOKGOZ;MVUEZOLO;OZER;ARSLAN;DUMAN;KARACA;HINCAL;DASGUN;KAYA;PREKO;KOCABEY,99;14;16;4;6;18;7;53;34;22;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,1079673
Fenerbahce vs. Denizlispor - Friday October 27 - 2000,Denizlispor,hard,3-5-2,SOULAMA;EL SAKA;BADRA;YOUSSEF;BAYAZIT;KAFKAS;BILAZER;KARTOP;TANDOGAN;CIHAN;BIRDAL,33;4;5;7;30;19;25;6;22;50;11,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;1;1;0,0;2;0;0;1;0;0;1;1;0;0,0;1;0;0;1;0;0;1;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079678
Fenerbahce vs. Denizlispor - Friday October 27 - 2000,Fenerbahce,easy,3-5-2,RECBER;DOGAN;MIRKOVIC;MIRKOVIC;ERCAN;SIMSEK;TEMIZKANOGLU;REVIVO;LAZETIC;ANDERSSON;RAPAIC,1;4;30;6;18;20;3;10;17;19;8,0;0;0;0;0;0;1;0;0;1;1,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,1079678
Ankaragucu vs. Adanaspor - Saturday October 28 - 2000,Adanaspor,hard,3-5-2,SCHEUER;KIRILOV;HONCA;YANYALI;TOPCU;YORUK;OZTURK;TURHAN;SANCARBARLAS;BALKAYA;ISLER,1;99;2;4;11;20;7;26;12;9;55,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,1079680
Ankaragucu vs. Adanaspor - Saturday October 28 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;DURSUN;KUTLU;TASDEMIR;KOCAK;OZLEM;NAMDAR;NGOBE;KELES;MOHAMED FAROUK;KENNEDY,30;2;4;7;11;5;39;8;10;14;18,0;0;0;0;0;1;2;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;1;0,1079680
Bursaspor vs. Siirt Jetpa Spor - Saturday October 28 - 2000,Bursaspor,hard,3-5-2,KULBILGE;OZAT;OZBEY;KILIC;DAMLA;BOUAZIZI;SEN;LUPESCU;ALKAN;SOZKESEN;YILMAZ,12;58;6;17;3;13;27;5;20;9;11,0;0;0;0;0;0;0;0;0;2;1,0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;1;0;1;0,1079681
Bursaspor vs. Siirt Jetpa Spor - Saturday October 28 - 2000,Siirt Jetpa Spor,hard,4-5-1,OGRAS;DASBULAK;ABOUO;KURT;SAVUT;BULUT;GUNES;HANKE;HAMZAOGLU;AVSEREN;MARTIN,19;3;5;40;2;17;23;8;20;12;28,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;1;0;1;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,1079681
Erzurumspor vs. Besiktas - Saturday October 28 - 2000,Besiktas,easy,3-5-2,SHORUNMU;GURACAR;BOZKURT;HAVUTCU;MUNCH;SULUN;OZDILEK;KARHAN;KAHVECI;NOUMA;DURSUN,1;17;14;3;11;28;10;2;8;21;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,1079682
Erzurumspor vs. Besiktas - Saturday October 28 - 2000,Erzurumspor,hard,3-5-2,KORAC;ERDOGAN;BAKHTIARIZADEH;VURAL;NELIKER;BEYAZ;DEMIR;SIMICIC;KARAKAS;KOVACEVIC;AKSOY,1;4;6;5;26;20;25;36;2;19;11,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,1079682
Trabzonspor vs. Antalyaspor - Saturday October 28 - 2000,Antalyaspor,hard,3-5-2,KARAHAN;KAMBUROGLU;SAATCIOGLU;YAVAS;MUSIC;CIMSIR;GURSEL;GINCHEV;CAKIR;KINALI;BIRLIK,1;74;5;9;20;11;39;23;6;61;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,1079679
Trabzonspor vs. Antalyaspor - Saturday October 28 - 2000,Trabzonspor,easy,3-5-2,MILOSEVSKI;GUVEN;NIKOLOVSKI;OZKOYLU;SERAFIMOVSKI;KARADENIZ;NAMLI;YALCIN;TUNA;MANDIRALI;LOBE,12;13;3;5;21;61;17;2;25;10;72,0;0;0;0;0;0;1;0;1;1;1,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;1;0;0;0,1079679
Galatasaray vs. Yimpas Yozgatspor - Sunday October 29 - 2000,Galatasaray,easy,4-2-3-1,INAN;UNSAL;ASIK;KORKMAZ;CAPONE;KAYA;AKIN;PENBE;HAGI;BURUK;JARDEL,16;57;26;3;35;8;28;67;10;7;9,0;1;1;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;0,1079686
Galatasaray vs. Yimpas Yozgatspor - Sunday October 29 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;ARSLAN;OZER;BARIS;KARACA;DUMAN;MVUEZOLO;HINCAL;KAYA;PREKO;KOCABEY,99;4;16;3;18;6;14;7;34;22;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,1079686
Gaziantepspor vs. Rizespor - Sunday October 29 - 2000,Gaziantepspor,hard,4-4-2,CATKIC;TUNC;POLAT;KORKMAZ;YIGIT;ALBAYRAK;BATISTA;YAKHIMOVICH;KAHRAMAN;OZER;TEKKE,1;77;4;3;27;11;8;55;10;9;61,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;1;1;0,1079683
Gaziantepspor vs. Rizespor - Sunday October 29 - 2000,Rizespor,hard,3-5-2,YIGITER;DUYMUS;DIENG;ASIL;BILGE;SEZER;KAZMAZ;AYHAN;NAS;TETTEH;KEITA,21;5;14;6;33;20;53;8;17;35;18,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,1079683
Kocaelispor vs. Istanbulspor - Sunday October 29 - 2000,Istanbulspor,hard,4-4-2,ZDRAVKOV;ERDOGAN;GUR;EPUREANU;EREN;PETKOV;BURUK;SAIDOU;CETIN;UCUNCU;ESER,1;33;17;7;2;6;5;20;54;10;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;1,0;0;1;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;1,1079685
Kocaelispor vs. Istanbulspor - Sunday October 29 - 2000,Kocaelispor,hard,3-5-2,MERT;PAZIN;OZKE;SARMAN;LAZAROV;MATSIGURA;TOPRAKTEPE;COLAK;AHMED HASSAN;KAYNAK;DABROWSKI,1;73;61;2;11;12;41;5;17;10;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;1;1;1;0,0;0;0;0;1;0;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079685
Samsunspor vs. Genclerbirligi - Sunday October 29 - 2000,Genclerbirligi,hard,3-5-2,NYS;TOPRAKTEPE;DOGANTEZ;SUMER;SIMSEK;BASTURK;PHIRI;ZDEBEL;GULDUREN;KARAN;KONA,1;34;23;14;7;10;2;8;3;9;11,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;1;0;0;0,1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;1;1;0;0;0;0,1079684
Samsunspor vs. Genclerbirligi - Sunday October 29 - 2000,Samsunspor,hard,3-5-2,BOUKAR;HOCAOGLU;KOLOGLU;KARABABA;AKDENIZ;ARSLAN;METIN;NAS;CAN;SAGLAM;MANSIZ,12;4;55;35;9;2;11;29;99;6;21,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;1;0,1079684
Rizespor vs. Trabzonspor - Friday November 3 - 2000,Rizespor,hard,3-5-2,YIGITER;DIENG;DERELI;ASIL;BILGE;ALNOUDJI;KAZMAZ;AYHAN;NAS;TETTEH;KEITA,21;14;4;6;33;15;53;8;17;35;18,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;1;0;1,0;0;0;0;1;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079687
Rizespor vs. Trabzonspor - Friday November 3 - 2000,Trabzonspor,easy,3-5-2,MILOSEVSKI;GUVEN;NIKOLOVSKI;OZKOYLU;KARADENIZ;YALCIN;NAMLI;CIKIRIKCI;TUNA;MANDIRALI;LOBE,12;13;3;5;61;2;17;6;25;10;72,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,1079687
Besiktas vs. Bursaspor - Saturday November 4 - 2000,Besiktas,easy,3-5-2,TUNCAY;BESERLER;BOZKURT;HAVUTCU;MUNCH;SULUN;OZDILEK;UZULMEZ;KAHVECI;DURSUN;KIP,22;4;14;3;11;28;10;19;8;7;23,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;1;0;0,1079690
Besiktas vs. Bursaspor - Saturday November 4 - 2000,Bursaspor,hard,3-5-2,KARAGOL;OZAT;SEN;KILIC;DAMLA;BOUAZIZI;SEN;LUPESCU;ALKAN;SOZKESEN;YILMAZ,40;58;16;17;3;13;27;5;20;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;1;0;1;0;0;1,0;0;0;1;0;1;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,1079690
Denizlispor vs. Istanbulspor - Saturday November 4 - 2000,Denizlispor,hard,3-5-2,SOULAMA;CIMEN;BADRA;YOUSSEF;BAYAZIT;KAFKAS;BILAZER;KARTOP;BOYRAZ;CIHAN;BIRDAL,33;3;5;7;30;19;25;6;44;50;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079689
Denizlispor vs. Istanbulspor - Saturday November 4 - 2000,Istanbulspor,hard,3-5-2,ZDRAVKOV;PETKOV;GUR;CETIN;UCUNCU;SAIDOU;EPUREANU;ERDOGAN;EREN;YAVAS;ESER,1;6;17;54;10;20;7;33;2;9;11,0;1;0;0;1;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,1079689
Genclerbirligi vs. Kocaelispor - Saturday November 4 - 2000,Genclerbirligi,hard,3-5-2,NYS;SUMER;DOGANTEZ;TOPRAKTEPE;SIMSEK;TATLI;PHIRI;BASTURK;GULDUREN;KONA;KARAN,1;14;23;34;7;28;2;10;3;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;1;0,1079688
Genclerbirligi vs. Kocaelispor - Saturday November 4 - 2000,Kocaelispor,hard,3-5-2,MERT;SARMAN;PAZIN;SAHIN;COLAK;HASPOLATLI;ARSLANER;MATSIGURA;YAGCIOGLU;AKYUZ;LAZAROV,1;2;73;26;5;18;13;12;20;24;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,1079688
Adanaspor vs. Gaziantepspor - Sunday November 5 - 2000,Adanaspor,hard,3-5-2,SCHEUER;KIRILOV;HONCA;YANYALI;TOPCU;KOSE;AKSOY;ARSLAN;SANCARBARLAS;EL BADRAOUI;BALKAYA,1;99;2;4;11;53;10;8;12;19;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;1;0;0;0,1079692
Adanaspor vs. Gaziantepspor - Sunday November 5 - 2000,Gaziantepspor,hard,4-4-2,CATKIC;TUNC;KORKMAZ;POLAT;YIGIT;ALBAYRAK;BAYRAKTAR;BATISTA;ROMASHCHENKO;TEKKE;SAHINTURK,1;77;3;4;27;11;44;8;21;61;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,1079692
Fenerbahce vs. Ankaragucu - Sunday November 5 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;DURSUN;TASDEMIR;VINCENSI;KOCAK;ACET;OZLEM;NGOBE;KELES;KENNEDY;NAMDAR,30;2;7;15;11;20;5;8;10;18;39,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;1;0,0;0;1;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,1079694
Fenerbahce vs. Ankaragucu - Sunday November 5 - 2000,Fenerbahce,easy,3-5-2,RECBER;DOGAN;MIRKOVIC;MIRKOVIC;ERCAN;SIMSEK;JOHNSON;RAPAIC;TEMIZKANOGLU;ANDERSSON;BALJIC,1;4;30;6;18;20;28;8;3;19;11,0;0;1;0;0;0;1;0;0;1;1,0;0;0;0;0;0;0;3;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,1079694
Siirt Jetpa Spor vs. Samsunspor - Sunday November 5 - 2000,Samsunspor,hard,3-5-2,BOUKAR;HOCAOGLU;KOLOGLU;YELEK;BASTAN;ARSLAN;METIN;NAS;CAN;RINCON;MANSIZ,12;4;55;34;20;2;11;29;99;30;21,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,1079691
Siirt Jetpa Spor vs. Samsunspor - Sunday November 5 - 2000,Siirt Jetpa Spor,hard,4-4-2,AKCEVRE;KURT;ABOUO;HANKE;AVSEREN;GUNES;HAMZAOGLU;BULUT;SAVUT;MARTIN;KUCUKVARDAR,1;40;5;8;11;23;20;17;2;28;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,1079691
Yimpas Yozgatspor vs. Erzurumspor - Sunday November 5 - 2000,Erzurumspor,hard,3-5-2,KORAC;ERDOGAN;BAKHTIARIZADEH;VURAL;NELIKER;BEYAZ;SIMICIC;DEMIR;KARAKAS;KOVACEVIC;AKSOY,1;4;6;5;26;20;36;25;2;19;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;1;1;1;0;0;0;0,1;0;0;1;1;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,1079693
Yimpas Yozgatspor vs. Erzurumspor - Sunday November 5 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;BARIS;OZER;ARSLAN;KAYA;DALCICEK;DASGUN;HINCAL;OZER;PREKO;DERVISOGLU,99;3;16;4;34;8;53;7;2;22;61,0;0;0;0;0;0;0;1;0;3;0,0;1;0;0;0;0;1;0;0;1;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,1079693
Gaziantepspor vs. Fenerbahce - Friday November 10 - 2000,Fenerbahce,easy,3-5-2,RECBER;DOGAN;MIRKOVIC;MIRKOVIC;ERCAN;JOHNSON;SIMSEK;TEMIZKANOGLU;LAZETIC;BALJIC;RAPAIC,1;4;30;6;18;28;20;3;17;11;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;1;0;0;0;0,1079696
Gaziantepspor vs. Fenerbahce - Friday November 10 - 2000,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;YAKHIMOVICH;TUNC;ALBAYRAK;BAYRAKTAR;BATISTA;ASLAN;KORKMAZ;TEKKE;SAHINTURK,1;4;55;77;11;44;8;7;3;61;99,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;2;0;0;0;0;0;0,1;0;1;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,1079696
Bursaspor vs. Yimpas Yozgatspor - Saturday November 11 - 2000,Bursaspor,hard,3-5-2,KARAGOL;OZAT;SEN;KILIC;DAMLA;SEN;BOUAZIZI;MOSHOEU;ALKAN;SOZKESEN;YILMAZ,40;58;16;17;3;27;13;10;20;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,1079698
Bursaspor vs. Yimpas Yozgatspor - Saturday November 11 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;ARSLAN;OZER;BARIS;KARACA;HINCAL;DASGUN;DALCICEK;KAYA;PREKO;AYEW,99;4;16;3;18;7;53;8;34;22;20,0;0;0;0;0;1;1;0;0;1;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;1;0;0,1079698
Erzurumspor vs. Antalyaspor - Saturday November 11 - 2000,Antalyaspor,hard,3-5-2,KARAHAN;GINCHEV;SAATCIOGLU;YAVAS;KAMBUROGLU;GURSEL;KARAMAN;YASAN;CAKIR;KINALI;BIRLIK,1;23;5;9;74;39;34;7;6;61;8,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;1;0;0;1;0,1079697
Erzurumspor vs. Antalyaspor - Saturday November 11 - 2000,Erzurumspor,hard,3-5-2,KORAC;ERDOGAN;BAKHTIARIZADEH;SAKA;KOCABICAK;DEMIR;SIMICIC;SAKSAK;NELIKER;KOVACEVIC;AKSOY,1;4;6;61;23;25;36;10;26;19;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;1,1079697
Galatasaray vs. Rizespor - Saturday November 11 - 2000,Galatasaray,easy,4-2-3-1,INAN;UNSAL;KORKMAZ;POPESCU;AKYEL;KAYA;BELOZOGLU;ATALAY;HAGI;SAS;JARDEL,16;57;3;4;14;8;5;21;10;11;9,0;0;0;0;0;0;0;0;0;0;2,0;1;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,1079700
