game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Diyarbakirspor vs. Fenerbahce - Monday August 24 - 2009,Diyarbakirspor,hard,4-4-2,ARAGON;ABBAS;DIALLO;DOGANTEZ;GUNGOR;ASKAROGLU;ATAS;ABDELAZIZ;GUNES;THIERRY FIDJEU TAZEMETA;MENDOZA,1;3;17;4;55;43;21;12;8;9;18,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;0;0;1;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,963449
Diyarbakirspor vs. Fenerbahce - Monday August 24 - 2009,Fenerbahce,easy,4-4-2,DEMIREL;ROBERTO CARLOS;FABIO BILICA;LUGANO;GONUL;SANTOS;CRISTIAN;BELOZOGLU;KAZIM-RICHARDS;GUIZA;SENTURK,1;3;58;2;77;27;16;5;8;9;23,0;0;0;0;1;0;0;0;1;0;1,0;0;0;0;0;0;0;2;0;0;1,0;0;0;0;0;1;0;1;1;1;0,0;0;0;0;0;1;0;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,963449
Besiktas vs. Gaziantepspor - Friday August 28 - 2009,Besiktas,easy,4-5-1,ARIKAN;KOYBASI;FERRARI;SIVOK;KAS;OZKAN;ERNST;TELLO;FINK;HOLOSKO;KAHVECI,84;3;27;6;4;21;28;14;5;23;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,963454
Besiktas vs. Gaziantepspor - Friday August 28 - 2009,Gaziantepspor,hard,3-5-2,BEZGIN;DEUMI;JULIO CESAR;SEKMAN;COSKUN;CEYLAN;OZGUR;ZURITA;ADIN;CESAR;BETO,22;12;55;6;21;5;19;8;29;99;25,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,0;0;0;1;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,963454
Ankaragucu vs. Buyuksehir Belediyespor - Saturday August 29 - 2009,Ankaragucu,hard,4-5-1,KIRINTILI;OZKAYNAK;BAHTIYAROGLU;LUIZ HENRIQUE;SUME;AYGUN;OZGUR;ERIS;BARUT;VASSELL;BEBBE,1;39;6;2;3;30;5;14;23;13;99,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;1;1;0;0;0;0,0;0;1;0;1;0;0;1;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;1;0;0;0;1,963456
Ankaragucu vs. Buyuksehir Belediyespor - Saturday August 29 - 2009,Buyuksehir Belediyespor,hard,4-3-3,BAHADIR;SUZEN;TEKDEMIR;DEPE;KUS;KORKMAZ;SYLLA;INANC;AKIN;TUM;ALIN,61;81;21;3;28;8;27;6;11;18;12,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;1;0;1,963456
Eskisehirspor vs. Antalyaspor - Saturday August 29 - 2009,Antalyaspor,hard,4-3-3,CATKIC;CAN;AK;AYHAN;ZENGIN;ARSLAN;OZTURK;JEDINAK;BALILI;CIHAN;ZITOUNI,1;3;5;2;17;58;87;21;7;50;11,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;1,0;1;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,963460
Eskisehirspor vs. Antalyaspor - Saturday August 29 - 2009,Eskisehirspor,hard,4-4-2,IVESA;ONUR;EL SAKA;VUCKO;ARSLAN;YOULA;ERTUGRUL;KOCABEY;YILMAZ;KARAN;YILMAZ,1;3;5;27;51;11;55;21;17;99;10,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;2;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,963460
Kayserispor vs. Denizlispor - Saturday August 29 - 2009,Denizlispor,hard,4-4-2,ONGUN;VURAL;BAJIC;YIGEN;SOLAKEL;HACIOGLU;ALADAG;CALIK;BANGOURA;ROBERTS;ANGELOV,41;22;4;45;6;7;23;12;15;11;71,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;1;0;0,963455
Kayserispor vs. Denizlispor - Saturday August 29 - 2009,Kayserispor,hard,4-5-1,HAMIDOU;TOLEDO;TOSCALI;TURAN;BAYRAM;BOYRAZ;SAIDOU;TROISI;YILMAZ;CANGELE;MAKUKULA,16;12;25;5;2;67;7;21;61;10;19,0;0;0;0;0;0;0;0;0;2;1,0;1;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,963455
Fenerbahce vs. Manisaspor - Sunday August 30 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;ROBERTO CARLOS;LUGANO;TURACI;IRTEGUN;SANTOS;CRISTIAN;ALEX;BELOZOGLU;KAZIM-RICHARDS;GUIZA,1;3;2;19;15;27;16;10;5;8;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;1;0;1;0;1;0;1,0;0;0;0;1;0;1;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;0;1;1,963453
Fenerbahce vs. Manisaspor - Sunday August 30 - 2009,Manisaspor,hard,4-5-1,AVCIBAY;AYDIN;DIXON;OZSARAC;COKMUS;SIMPSON;INCEDEMIR;NAS;CALISKAN;VAROL;KELES,1;34;55;3;85;9;4;7;5;13;61,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;1;0;1,0;1;0;0;0;1;1;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,963453
Kasimpasa vs. Genclerbirligi - Sunday August 30 - 2009,Genclerbirligi,hard,4-5-1,KULBILGE;EKER;DEMIR;RADELJIC;SAM;PEKTEMEK;TOZO;HARBUZI;CAN;ESER;KAHE,1;5;88;28;67;11;12;8;40;21;9,0;0;0;0;0;1;0;1;0;0;1,0;0;0;0;1;0;0;1;0;0;0,0;1;0;1;0;0;0;0;0;0;1,0;1;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,963459
Kasimpasa vs. Genclerbirligi - Sunday August 30 - 2009,Kasimpasa,hard,4-5-1,OZGEN;KARTAL;ACIL;BARAN;OCAL;ANDRE MORITZ;KELLER;BOUKHARI;AKIN;GUNES;RUIZ,68;54;28;44;2;10;80;23;6;30;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;1;1;0;0,963459
Sivasspor vs. Diyarbakirspor - Sunday August 30 - 2009,Diyarbakirspor,hard,4-5-1,ARAGON;ABBAS;BOZKURT;MEGAHED;DOGANTEZ;MENDOZA;GUNGOR;ATAS;ABDELAZIZ;ASKAROGLU;THIERRY FIDJEU TAZEMETA,1;3;14;2;4;18;55;21;12;43;9,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,963457
Sivasspor vs. Diyarbakirspor - Sunday August 30 - 2009,Sivasspor,hard,4-4-2,VARDAR;YERLIKAYA;BAYRAK;CAKMAK;DERELI;YILMAZ;TUNCER;BEKMEZCI;KILIC;MARTIN;KAMANAN,35;58;4;23;61;18;77;20;11;28;14,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;1;0;0,0;0;1;1;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;1;0,963457
Trabzonspor vs. Bursaspor - Sunday August 30 - 2009,Bursaspor,hard,4-3-3,IVANKOV;KECELI;ERDOGAN;ZAPOTOCNY;TANDOGAN;ACAR;CIMSIR;ERGIC;IPEK;BAHADIR;YILDIRIM,27;23;4;26;21;20;5;25;33;22;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;1;0;0;0;1;1;0,0;0;0;1;1;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,963452
Trabzonspor vs. Bursaspor - Sunday August 30 - 2009,Trabzonspor,easy,4-2-3-1,SYLVA;OZTORUN;KACAR;SONG;BALCI;GULSELAM;COLMAN;GABRIC;INAN;MEMIS;UNAL,1;15;23;4;30;6;20;33;8;11;9,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;0;1;1;0,963452
Ankaraspor vs. Galatasaray - Monday August 31 - 2009,Ankaraspor,hard,4-2-3-1,SENECKY;KARABULUT;MERCIMEK;BRABEC;BARIS;GUCER;KOCAK;TITA;KISA;NECA;PARLAK,1;20;6;3;41;50;66;10;19;99;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,963458
Ankaraspor vs. Galatasaray - Monday August 31 - 2009,Galatasaray,easy,4-5-1,FRANCO;BALTA;CETIN;ASIK;SARIOGLU;TURAN;TOPAL;ELANO;SARP;KEITA;BAROS,25;22;76;21;55;10;14;9;16;11;15,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;1;0;1;1,963458
Denizlispor vs. Diyarbakirspor - Saturday September 12 - 2009,Denizlispor,hard,4-4-2,ONGUN;CHRYSOSTOME;BAJIC;YIGEN;COGUM;HACIOGLU;DANIEL BRAGA;TATAN;BANGOURA;ROBERTS;ANGELOV,41;25;4;45;21;7;17;3;15;11;71,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;1;0;0,963465
Denizlispor vs. Diyarbakirspor - Saturday September 12 - 2009,Diyarbakirspor,hard,4-5-1,ARAGON;ABBAS;BOZKURT;YAVUZ;DOGANTEZ;MENDOZA;GUNGOR;ATAS;ABDELAZIZ;ASKAROGLU;ULUM,1;3;14;32;4;18;55;21;12;43;63,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;1;0;0;0;0;0;0;1;1,963465
Galatasaray vs. Besiktas - Saturday September 12 - 2009,Besiktas,easy,4-5-1,RECBER;KOYBASI;FERRARI;SIVOK;KAS;OZKAN;TABATA;SIMSEK;ERNST;DAG;KAHVECI,1;3;27;6;4;21;15;29;28;17;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;1;1;0;0;0;0,0;0;1;1;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,963461
Galatasaray vs. Besiktas - Saturday September 12 - 2009,Galatasaray,easy,4-3-3,FRANCO;BALTA;ASIK;CETIN;SARIOGLU;TOPAL;TURAN;SARP;KEWELL;BAROS;KEITA,25;22;21;76;55;14;10;16;19;15;11,0;0;0;0;0;0;0;1;0;2;0,0;0;0;0;0;1;1;0;1;0;0,0;0;1;0;0;0;0;1;0;1;0,0;0;1;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;1,963461
Manisaspor vs. Sivasspor - Saturday September 12 - 2009,Manisaspor,hard,4-2-3-1,AVCIBAY;AYDIN;DIXON;OZSARAC;COKMUS;NAS;CALISKAN;SIMPSON;OZTURK;PROMISE;KELES,1;34;55;3;85;7;5;9;10;20;61,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,963469
Manisaspor vs. Sivasspor - Saturday September 12 - 2009,Sivasspor,hard,4-5-1,VARDAR;YERLIKAYA;BAYRAK;CAKMAK;KAVUK;KILIC;DAGASAN;YILMAZ;BEKMEZCI;AYDIN;SAHIN,35;58;4;23;67;11;8;18;20;7;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;1;1;1;0;0;1;0;0;0;1,0;1;1;1;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,963469
Antalyaspor vs. Ankaragucu - Sunday September 13 - 2009,Ankaragucu,hard,4-5-1,KIRINTILI;BROGGI;BAHTIYAROGLU;SUME;RISP;DURUER;GUCER;OZGUR;BARUT;CAKIR;VASSELL,1;19;6;3;33;11;50;5;23;77;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,963467
Antalyaspor vs. Ankaragucu - Sunday September 13 - 2009,Antalyaspor,hard,4-3-3,CATKIC;CAN;AK;AYHAN;ZENGIN;JEDINAK;OZTURK;ARSLAN;ATES;CIHAN;ZITOUNI,1;3;5;2;17;21;87;58;10;50;11,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,963467
Bursaspor vs. Fenerbahce - Sunday September 13 - 2009,Bursaspor,hard,4-5-1,IVANKOV;TUNCER;ERDOGAN;ZAPOTOCNY;TANDOGAN;SEN;CIMSIR;BATALLA;ERGIC;YILDIRIM;BAHADIR,27;32;4;26;21;10;5;17;25;9;22,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;1;0;0;0;0;0,963466
Bursaspor vs. Fenerbahce - Sunday September 13 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;ROBERTO CARLOS;FABIO BILICA;LUGANO;GONUL;WEDERSON;TOPUZ;ALEX;CRISTIAN;KAZIM-RICHARDS;GUIZA,1;3;58;2;77;6;66;10;16;8;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;1;0;0;1;0;1;1,0;0;0;1;1;0;0;1;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;1,963466
Buyuksehir Belediyespor vs. Trabzonspor - Sunday September 13 - 2009,Buyuksehir Belediyespor,hard,4-3-3,BAHADIR;SUZEN;TEKDEMIR;MARCUS VINICIUS;KUS;KORKMAZ;SYLLA;GULPINAR;AKIN;KABA;ALIN,61;81;21;5;28;8;27;4;11;9;12,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,0;1;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;1;0;0,963468
Buyuksehir Belediyespor vs. Trabzonspor - Sunday September 13 - 2009,Trabzonspor,easy,4-3-3,SYLVA;OZTORUN;KORKMAZ;KACAR;CORA;INAN;BALCI;COLMAN;GABRIC;UNAL;BULUT,1;15;16;23;18;8;30;20;33;9;10,0;0;3;0;0;0;0;0;0;1;2,0;0;0;0;0;0;0;3;1;1;1,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,963468
Gaziantepspor vs. Kasimpasa - Sunday September 13 - 2009,Gaziantepspor,hard,4-4-2,BEZGIN;ADIN;DEUMI;JULIO CESAR;SEKMAN;OZGUR;CEYLAN;ZURITA;COSKUN;CESAR;BETO,22;29;12;55;6;19;5;8;21;99;25,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;0;1;1;0,963463
Gaziantepspor vs. Kasimpasa - Sunday September 13 - 2009,Kasimpasa,hard,4-5-1,OZGEN;KAPLAN;BASDAS;AVCI;OCAL;KUCUK;TORAMAN;ELMACI;KELLER;ANDRE MORITZ;KARADAS,68;5;22;25;2;61;34;42;80;10;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,963463
Genclerbirligi vs. Eskisehirspor - Sunday September 13 - 2009,Eskisehirspor,hard,4-4-2,IVESA;ONUR;EL SAKA;VUCKO;ARSLAN;YOULA;ERTUGRUL;KAYA;YILMAZ;KARAN;YILMAZ,1;3;5;27;51;11;55;20;17;99;10,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,963462
Genclerbirligi vs. Eskisehirspor - Sunday September 13 - 2009,Genclerbirligi,hard,4-5-1,KULBILGE;EKER;DEMIR;RADELJIC;SAM;PEKTEMEK;TOZO;HARBUZI;CAN;ESER;KAHE,1;5;88;28;67;11;12;8;40;21;9,0;0;0;0;0;0;0;0;0;0;3,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,963462
Denizlispor vs. Sivasspor - Wednesday September 16 - 2009,Denizlispor,hard,4-4-2,ONGUN;VURAL;AKYILDIZ;CHRYSOSTOME;COGUM;HACIOGLU;TATAN;DANIEL BRAGA;BANGOURA;ROBERTS;ANGELOV,41;22;5;25;21;7;3;17;15;11;71,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;0;1;0;1,963443
Denizlispor vs. Sivasspor - Wednesday September 16 - 2009,Sivasspor,hard,4-4-2,VARDAR;YERLIKAYA;BAYRAK;CAKMAK;SOZGELMEZ;YILMAZ;DAGASAN;BEKMEZCI;AYDIN;MARTIN;SAHIN,35;58;4;23;5;18;8;20;7;28;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,1;0;1;0;0;0;0;1;1;0;1,1;0;1;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;1;1,963443
Trabzonspor vs. Antalyaspor - Friday September 18 - 2009,Antalyaspor,hard,4-3-3,KESER;CAN;AK;AYHAN;ZENGIN;ARSLAN;OZTURK;JEDINAK;ATES;CIHAN;ZITOUNI,18;3;5;2;17;58;87;21;10;50;11,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;1;0,963474
Trabzonspor vs. Antalyaspor - Friday September 18 - 2009,Trabzonspor,easy,4-3-3,SYLVA;OZTORUN;KORKMAZ;KACAR;CORA;INAN;BALCI;COLMAN;GABRIC;UNAL;BULUT,1;15;16;23;18;8;30;20;33;9;10,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;1;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;1;0;0;0;1;0,963474
Ankaragucu vs. Genclerbirligi - Saturday September 19 - 2009,Ankaragucu,hard,4-5-1,KIRINTILI;BROGGI;BAHTIYAROGLU;SUME;HASPOLATLI;VASSELL;GUCER;ERIS;BARUT;CAKIR;IGLESIAS,1;19;6;3;46;13;50;14;23;77;7,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;1,963472
Ankaragucu vs. Genclerbirligi - Saturday September 19 - 2009,Genclerbirligi,hard,4-5-1,KULBILGE;EKER;RADELJIC;DEMIR;SAM;PEKTEMEK;TOZO;HARBUZI;CAN;ESER;KAHE,1;5;28;88;67;11;12;8;40;21;9,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,963472
Besiktas vs. Kayserispor - Saturday September 19 - 2009,Besiktas,easy,4-4-2,ARIKAN;DAG;FERRARI;SIVOK;KAS;TELLO;ERNST;TABATA;OZKAN;BOBO;NOBRE,84;17;27;6;4;14;28;15;21;13;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,963470
Besiktas vs. Kayserispor - Saturday September 19 - 2009,Kayserispor,hard,4-5-1,HAMIDOU;TOLEDO;TOSCALI;TURAN;BAYRAM;BOYRAZ;SAIDOU;OZCAL;OLEMBE;CANGELE;MAKUKULA,16;12;25;5;2;67;7;90;20;10;19,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,963470
Diyarbakirspor vs. Manisaspor - Saturday September 19 - 2009,Diyarbakirspor,hard,4-5-1,ARAGON;ABBAS;DOGANTEZ;YAVUZ;GUNGOR;MENDOZA;ATAS;GUNES;ABDELAZIZ;CETIN;ULUM,1;3;4;32;55;18;21;8;12;6;63,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,963473
Diyarbakirspor vs. Manisaspor - Saturday September 19 - 2009,Manisaspor,hard,4-5-1,USAK;AYDIN;DIXON;OZSARAC;COKMUS;SIMPSON;GUVEN;OZTURK;NAS;VAROL;PROMISE,37;34;55;3;85;9;8;10;7;13;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,963473
Eskisehirspor vs. Gaziantepspor - Saturday September 19 - 2009,Eskisehirspor,hard,4-4-2,IVESA;ONUR;NADAREVIC;VUCKO;ARSLAN;YOULA;ERTUGRUL;KAYA;YILMAZ;YILMAZ;KARAN,1;3;13;27;51;11;55;20;17;10;99,0;0;0;1;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;1,1;0;0;0;0;0;0;1;0;1;0,1;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,963476
Eskisehirspor vs. Gaziantepspor - Saturday September 19 - 2009,Gaziantepspor,hard,4-2-3-1,BEZGIN;IVAN;DEUMI;JULIO CESAR;SEKMAN;CEYLAN;ZURITA;ADIN;OZGUR;TUTUNCI;BETO,22;37;12;55;6;5;8;29;19;61;25,0;0;0;2;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;1;1;0;0;1,0;0;0;1;0;0;1;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;1;0,963476
Sivasspor vs. Bursaspor - Saturday September 19 - 2009,Bursaspor,hard,4-3-3,IVANKOV;TUNCER;ERDOGAN;ZAPOTOCNY;TANDOGAN;ACAR;CIMSIR;ERGIC;SEN;BAHADIR;YILDIRIM,27;32;4;26;21;20;5;25;10;22;9,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,963478
Sivasspor vs. Bursaspor - Saturday September 19 - 2009,Sivasspor,hard,4-4-2,VARDAR;YERLIKAYA;BAYRAK;CAKMAK;SOZGELMEZ;YILMAZ;DAGASAN;MBANANGOYE;AYDIN;SAHIN;MARTIN,35;58;4;23;5;18;8;6;7;21;28,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;1;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,963478
Fenerbahce vs. Buyuksehir Belediyespor - Sunday September 20 - 2009,Buyuksehir Belediyespor,hard,4-3-3,BAHADIR;EKSIOGLU;DEPE;MARCUS VINICIUS;KUS;BURUK;KORKMAZ;SYLLA;TUM;KABA;ALIN,61;17;3;5;28;7;8;27;18;9;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;1;0;0,0;0;1;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,963471
