game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Trabzonspor vs. Kayseri Erciyesspor - Friday January 30 - 2015,Trabzonspor,easy,4-2-3-1,ARIKAN;NIZAM;DEMIR;BOSINGWA;DURSUN;ATIK;EKICI;ZENGIN;HURMACI;YILMAZ;CARDOZO,12;77;4;3;38;66;8;99;10;9;7,0;0;0;0;0;0;1;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;1;0;1;0;1;0;0;0;0;1,0;1;0;1;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,2470085
Gaziantepspor vs. Sivasspor - Saturday January 31 - 2015,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;BINYA;SUME;YARDIMCI;SEN;CHICO;TURK;DURAK;NEFIZ;DEMIR,1;5;28;3;26;6;25;8;21;7;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2470086
Gaziantepspor vs. Sivasspor - Saturday January 31 - 2015,Sivasspor,hard,4-2-3-1,CELIKAY;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;AKIN;CHAHECHOUHE;ESER;KARADENIZ,1;58;80;22;12;8;66;55;92;21;35,0;0;0;0;0;1;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2470086
Kardemir Karabukspor vs. Fenerbahce - Saturday January 31 - 2015,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;ALVES;GONUL;SAHIN;TOPAL;POTUK;DIEGO;KUYT;EMENIKE,1;88;2;22;77;21;5;26;10;11;29,0;0;0;0;0;1;0;0;0;0;1,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;0;1;1;0,2470087
Kardemir Karabukspor vs. Fenerbahce - Saturday January 31 - 2015,Kardemir Karabukspor,hard,4-2-3-1,WATERMAN;KAYHAN;GUNGOR;MABIALA;OZGENC;SOW;CAGIRAN;KAS;OZCAL;TRAORE;VIOLA,99;23;2;6;22;17;35;39;20;7;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;1;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;1;0;0;0;0,2470087
Kasimpasa vs. Basaksehir - Saturday January 31 - 2015,Basaksehir,hard,4-2-3-1,BABACAN;OZTORUN;EPUREANU;AYHAN;UCAR;ROTMAN;TEKDEMIR;DOKA MADUREIRA;MARCIO MOSSORO;VISCA;SENTURK,1;87;6;22;33;40;5;10;29;7;23,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2470084
Kasimpasa vs. Basaksehir - Saturday January 31 - 2015,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;EKER;DONK;SARI;OZTURK;CASTRO;BABEL;SCARIONE;TORUN;BUYUK,15;5;4;6;18;23;88;8;11;55;10,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;2;2,0;0;1;0;0;0;1;0;0;1;1,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;1;1;0;0;1;0;0,2470084
Besiktas vs. Mersin Idmanyurdu - Sunday February 1 - 2015,Besiktas,easy,4-2-3-1,ZENGIN;RAMON;GULUM;FRANCO;KURTULUS;OZYAKUP;KAVLAK;SAHAN;SOSA;TORE;BA,29;31;22;19;2;15;8;10;5;7;9,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;1;1;0;0,2470092
Besiktas vs. Mersin Idmanyurdu - Sunday February 1 - 2015,Mersin Idmanyurdu,hard,4-2-3-1,MIHAYLOV;WEDERSON;MITROVIC;CETIN;BALCI;SADIKU;TAS;VAROL;CEYLAN;NAKOULMA;WELLITON,63;6;15;76;30;3;91;7;5;22;73,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2470092
Galatasaray vs. Bursaspor - Sunday February 1 - 2015,Bursaspor,hard,4-2-3-1,TEKIN;TASDEMIR;AZIZ;CIVELLI;OZBAYRAKLI;TUFAN;YILMAZ;BAKAMBU;BELLUSCHI;SEN;FERNANDAO,12;19;4;2;22;7;88;94;5;16;9,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;2;0,0;0;0;1;0;0;0;1;0;2;0,0;0;0;1;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;1;1;0;0,2470090
Galatasaray vs. Bursaspor - Sunday February 1 - 2015,Galatasaray,easy,4-2-3-1,MUSLERA;BALTA;CHEDJOU;GUNTER;SARIOGLU;FELIPE MELO;COLAK;TELLES;SNEIJDER;ADIN;BULUT,1;22;21;28;55;3;52;13;10;29;9,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;1;0,2470090
Genclerbirligi vs. Rizespor - Sunday February 1 - 2015,Genclerbirligi,hard,4-2-3-1,KAPLAN;PEHLIVAN;TOSIC;BAYRAK;ASLANTAS;GOSSO;PETROVIC;CIFTCI;KOCER;TOSUN;STANCU,35;33;3;61;42;19;8;58;25;99;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;2;1;2;0;1;0,0;0;0;1;1;1;1;1;0;0;0,0;0;0;0;0;1;0;1;0;1;0,0;1;0;0;0;0;0;0;1;0;0,2470091
Genclerbirligi vs. Rizespor - Sunday February 1 - 2015,Rizespor,hard,4-2-3-1,KIRINTILI;ALBAYRAK;KACAR;OBOABONA;ALTINAY;SYLVESTRE;KARAKAS;KORKMAZ;OBRANIAK;KAYA;HOLOSKO,1;11;23;2;4;14;66;55;8;7;13,0;0;0;0;0;0;0;0;1;1;0,0;1;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,2470091
Konyaspor vs. Eskisehirspor - Sunday February 1 - 2015,Eskisehirspor,hard,4-2-3-1,BOFFIN;KANAK;DIEGO ANGELO;COSKUN;COREKCI;GUCER;TOKO;CEK;CAUSIC;SISSOKO;BAYRAMOGLU,25;17;3;5;65;50;28;60;92;32;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;1;0;0;1;0;0,2470089
Konyaspor vs. Eskisehirspor - Sunday February 1 - 2015,Konyaspor,hard,4-3-3,TARAKCI;VUKOVIC;AY;KOKALOVIC;SAHINER;GUVEN;CAMDALI;INCEMAN;TORJE;KABZE;DJALMA,1;26;5;44;7;6;8;80;11;99;30,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,2470089
Basaksehir vs. Kardemir Karabukspor - Friday February 6 - 2015,Basaksehir,hard,4-2-3-1,BABACAN;OZTORUN;EPUREANU;AYHAN;UCAR;ROTMAN;TEKDEMIR;DOKA MADUREIRA;MARCIO MOSSORO;VISCA;SENTURK,1;87;6;22;33;40;5;10;29;7;23,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;1;0;1;1;0;0;1,0;0;0;0;1;0;1;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2470098
Basaksehir vs. Kardemir Karabukspor - Friday February 6 - 2015,Kardemir Karabukspor,hard,4-2-3-1,WATERMAN;OZKAN;AKCA;INCEDEMIR;KAYHAN;SOW;OZMERT;VIOLA;OZCAL;TRAORE;AKPALA,99;24;3;4;23;17;8;10;20;7;25,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;0;1,0;0;1;0;0;1;0;0;0;1;0,0;0;1;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;1;0;0,2470098
Fenerbahce vs. Trabzonspor - Saturday February 7 - 2015,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;ALVES;GONUL;SAHIN;TOPAL;POTUK;DIEGO;KUYT;EMENIKE,1;88;2;22;77;21;5;26;10;11;29,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;0;0;0;0;0;0;1,0;0;1;1;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2470093
Fenerbahce vs. Trabzonspor - Saturday February 7 - 2015,Trabzonspor,easy,4-2-3-1,ARIKAN;ERDOGAN;DEMIR;MEDJANI;DURSUN;EKICI;CONSTANT;ZENGIN;HURMACI;YILMAZ;CARDOZO,12;32;4;6;38;8;11;99;10;9;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;0;1;1;0;1;0;1;1,1;0;1;0;1;1;0;1;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,2470093
Kayseri Erciyesspor vs. Gaziantepspor - Saturday February 7 - 2015,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;SUME;VRANJES;YARDIMCI;SEN;CHICO;TURK;JOAO VITOR;CHIBUIKE;DEMIR,1;5;3;41;26;6;25;8;88;4;10,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;0;0;1;1;0;1,0;0;1;1;0;0;0;1;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2470097
Kayseri Erciyesspor vs. Gaziantepspor - Saturday February 7 - 2015,Kayseri Erciyesspor,hard,4-2-3-1,DEGIRMENCI;OZTURK;KARAER;OSMANPASA;ALKILIC;PEHLIVAN;AKGUN;MEMIS;DRENTHE;ZOUA;ATES,35;42;3;88;99;27;6;61;11;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;0;0;1;0;0;1;0,1;0;0;1;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,2470097
Sivasspor vs. Akhisar Belediyespor - Saturday February 7 - 2015,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;KELES;TASDELEN;DOUGLAO;ARSLAN;YUCE;CUSTODIO;VARDAR;KISA;VURAL;GEKAS,18;89;2;40;51;6;27;77;5;22;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;1;0,2470100
Sivasspor vs. Akhisar Belediyespor - Saturday February 7 - 2015,Sivasspor,hard,4-2-3-1,CELIKAY;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;AKIN;CHAHECHOUHE;ESER;ENERAMO,1;58;80;22;12;8;66;55;92;21;10,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;1;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,2470100
Balikesirspor vs. Konyaspor - Sunday February 8 - 2015,Balikesirspor,hard,4-2-3-1,VUKOVIC;CEVAHIR;HATIPOGLU;KULUSIC;AKDEMIR;ATASEVEN;GOMES;ZEC;VARGAS;CELIK;UNAL,99;61;45;20;77;5;12;50;8;88;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,0;0;0;0;0;1;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,2470096
Balikesirspor vs. Konyaspor - Sunday February 8 - 2015,Konyaspor,hard,4-4-2,TARAKCI;VUKOVIC;AY;KOKALOVIC;FUCHS;TORJE;CAMDALI;INCEMAN;DJALMA;KABZE;SAHINER,1;26;5;44;18;11;8;80;30;99;7,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;0;0;1;0;1,2470096
Bursaspor vs. Genclerbirligi - Sunday February 8 - 2015,Bursaspor,hard,4-2-3-1,TEKIN;TASDEMIR;AZIZ;CINAZ;OZBAYRAKLI;TUFAN;YILMAZ;JOSUE;BELLUSCHI;SEN;FERNANDAO,12;19;4;6;22;7;88;30;5;16;9,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;1,0;0;0;0;0;0;1;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,2470094
Bursaspor vs. Genclerbirligi - Sunday February 8 - 2015,Genclerbirligi,hard,4-2-3-1,KOSE;PEHLIVAN;TOSIC;CALIK;ASLANTAS;KAYA;LANDEL;CIFTCI;KAHVECI;TOSUN;STANCU,1;33;3;4;42;20;16;58;17;99;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;1;1;1;0;1;0;0,0;0;1;0;1;1;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2470094
Mersin Idmanyurdu vs. Kasimpasa - Sunday February 8 - 2015,Kasimpasa,hard,4-4-2,ISAKSSON;KAPLAN;EKER;DONK;SAM;KIRAZ;SARI;CASTRO;VIUDEZ;MALKI;BABEL,15;5;4;6;67;39;18;88;19;16;8,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;1;0;0;1;0,0;0;1;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,2470099
Mersin Idmanyurdu vs. Kasimpasa - Sunday February 8 - 2015,Mersin Idmanyurdu,hard,4-3-3,SAHIN;WEDERSON;MITROVIC;CETIN;BALCI;CEYLAN;SADIKU;KHALILI;VAROL;WELLITON;NAKOULMA,1;6;15;76;30;5;3;55;7;73;22,0;0;1;0;0;0;0;1;0;3;0,0;1;0;0;0;0;0;0;1;2;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2470099
Rizespor vs. Besiktas - Sunday February 8 - 2015,Besiktas,easy,4-2-3-1,ZENGIN;RAMON;GULUM;FRANCO;KURTULUS;OZYAKUP;KAVLAK;SAHAN;SOSA;TORE;BA,29;31;22;19;2;15;8;10;5;7;9,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,2470101
Rizespor vs. Besiktas - Sunday February 8 - 2015,Rizespor,hard,4-2-3-1,KIRINTILI;ALBAYRAK;KACAR;OBOABONA;ALTINAY;KARAKAS;SYLVESTRE;KORKMAZ;OBRANIAK;HOLOSKO;KAYA,1;11;23;2;4;66;14;55;8;13;7,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;1;0;0,0;0;0;1;1;1;0;0;1;0;0,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,2470101
Eskisehirspor vs. Galatasaray - Monday February 9 - 2015,Eskisehirspor,hard,4-2-3-1,BOFFIN;CEK;COSKUN;YUMLU;COREKCI;LAWAL;TOKO;OZKAN;OZTURK;SISSOKO;FUNES MORI,25;60;5;22;65;4;28;54;13;32;18,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,2470095
Eskisehirspor vs. Galatasaray - Monday February 9 - 2015,Galatasaray,easy,4-3-3,MUSLERA;TELLES;BALTA;CHEDJOU;CAMDAL;INAN;FELIPE MELO;KURTULUS;SNEIJDER;BULUT;COLAK,1;13;22;21;77;8;3;35;10;9;52,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;1;0;0;0,2470095
Akhisar Belediyespor vs. Kayseri Erciyesspor - Saturday February 14 - 2015,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;KELES;DOUGLAO;KONUK;UNLU;CUSTODIO;YUCE;BRUNO MEZENGA;KISA;VURAL;GEKAS,18;89;40;4;24;27;6;80;5;22;11,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;0,2470106
Akhisar Belediyespor vs. Kayseri Erciyesspor - Saturday February 14 - 2015,Kayseri Erciyesspor,hard,4-2-3-1,OZER;KARAER;BOYE;SYLLA;ALKILIC;PEHLIVAN;AKGUN;MEMIS;DRENTHE;GURLER;ZOUA,22;3;21;91;99;27;6;61;11;67;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;0,0;1;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,2470106
Gaziantepspor vs. Fenerbahce - Saturday February 14 - 2015,Fenerbahce,easy,4-2-3-1,GUNOK;ERKIN;KORKMAZ;ALVES;GONUL;TOPAL;BELOZOGLU;SOW;DIEGO;KUYT;EMENIKE,23;88;2;22;77;5;20;7;10;11;29,0;0;0;0;0;0;1;2;0;1;1,0;1;0;0;0;1;0;1;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2470103
Gaziantepspor vs. Fenerbahce - Saturday February 14 - 2015,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;SUME;VRANJES;YARDIMCI;SEN;CHICO;CHIBUIKE;JOAO VITOR;DURAK;DEMIR,1;5;3;41;26;6;25;4;88;21;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;1;0;0;0;0;0;1;0;1;0,2470103
Kardemir Karabukspor vs. Kasimpasa - Saturday February 14 - 2015,Kardemir Karabukspor,hard,4-4-2,DEMIRCAN;KAYHAN;OZKAN;MABIALA;OZGENC;KUCA;SOW;CAGIRAN;OZEK;KUMBELA;TRAORE,21;23;24;6;22;90;17;35;9;12;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;1;0;0,0;0;0;0;1;1;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,2470109
Kardemir Karabukspor vs. Kasimpasa - Saturday February 14 - 2015,Kasimpasa,hard,4-2-3-1,OZBIR;KAPLAN;DVALI;DONK;SAM;OZTURK;SARI;BABEL;CASTRO;TORUN;MALKI,1;5;29;6;67;23;18;8;88;55;16,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,0;0;0;0;1;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2470109
Besiktas vs. Bursaspor - Sunday February 15 - 2015,Besiktas,easy,4-2-3-1,ZENGIN;RAMON;NUKAN;FRANCO;KURTULUS;HUTCHINSON;KAVLAK;SAHAN;SOSA;TORE;BA,29;31;33;19;2;13;8;10;5;7;9,0;0;0;0;0;0;0;0;0;1;2,0;0;0;0;0;1;0;0;0;1;0,0;1;1;0;0;0;1;0;0;1;0,0;1;1;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;1;1;0;0;0,2470108
Besiktas vs. Bursaspor - Sunday February 15 - 2015,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;AZIZ;CIVELLI;OZBAYRAKLI;TUFAN;YILMAZ;BAKAMBU;BELLUSCHI;JOSUE;FERNANDAO,12;23;4;2;22;7;88;94;5;30;9,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;1;1;0;0;0;0;1,0;0;1;0;0;1;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;1;0;0;0;1;1;0;0;0,2470108
Konyaspor vs. Sivasspor - Sunday February 15 - 2015,Konyaspor,hard,4-3-3,TARAKCI;VUKOVIC;AY;KOKALOVIC;SAHINER;INCEMAN;CAMDALI;GUVEN;TORJE;KABZE;DJALMA,1;26;5;44;7;80;8;6;11;99;30,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;1,2470107
Konyaspor vs. Sivasspor - Sunday February 15 - 2015,Sivasspor,hard,4-2-3-1,CELIKAY;ERDAL;DA COSTA;OZTURK;CICINHO;KOCAK;TAOUIL;AKIN;CHAHECHOUHE;ESER;KARADENIZ,1;58;22;3;12;66;91;55;92;21;35,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2470107
Rizespor vs. Mersin Idmanyurdu - Sunday February 15 - 2015,Mersin Idmanyurdu,hard,4-2-3-1,SAHIN;WEDERSON;MITROVIC;CETIN;YANIK;VAROL;KHALILI;PEDRIEL;CEYLAN;NAKOULMA;FUTACS,1;6;15;76;77;7;55;58;5;22;9,0;0;0;0;0;0;0;0;0;2;2,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2470102
Rizespor vs. Mersin Idmanyurdu - Sunday February 15 - 2015,Rizespor,hard,4-2-3-1,KIRINTILI;ALBAYRAK;KACAR;OBOABONA;OVACIKLI;KARAKAS;SYLVESTRE;DURUER;OBRANIAK;KAYA;LAFFERTY,1;11;23;2;17;66;14;20;8;7;16,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;0,2470102
Trabzonspor vs. Basaksehir - Sunday February 15 - 2015,Basaksehir,hard,4-1-4-1,BABACAN;OZTORUN;EPUREANU;AYHAN;UCAR;TEKDEMIR;DOKA MADUREIRA;BADJI;ERDEM;VISCA;PERBET,1;87;6;22;33;5;10;77;39;7;24,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2470105
Trabzonspor vs. Basaksehir - Sunday February 15 - 2015,Trabzonspor,easy,4-2-3-1,ARIKAN;NIZAM;DEMIR;MEDJANI;ATIK;KARA;EKICI;CONSTANT;HURMACI;YILMAZ;YATABARE,12;77;4;6;66;35;8;11;10;9;86,0;0;0;0;0;0;1;0;1;1;0,0;0;0;0;0;0;1;1;0;0;0,0;0;1;0;0;1;0;0;1;1;0,0;0;1;0;0;1;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;1,2470105
Galatasaray vs. Balikesirspor - Monday February 16 - 2015,Balikesirspor,hard,4-2-3-1,SALK;HATIPOGLU;GLUMAC;KULUSIC;AKDEMIR;ATASEVEN;CEVIKER;CELIK;GOMES;PROMISE;YILDIRIM,15;45;44;20;77;5;6;88;12;30;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;2;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,2470104
Galatasaray vs. Balikesirspor - Monday February 16 - 2015,Galatasaray,easy,4-2-3-1,MUSLERA;ADIN;CHEDJOU;GUNTER;CAMDAL;FELIPE MELO;INAN;OZTEKIN;SNEIJDER;BRUMA;YILMAZ,1;29;21;28;77;3;8;23;10;11;17,0;0;1;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;2;0;0;1,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2470104
Genclerbirligi vs. Eskisehirspor - Monday February 16 - 2015,Eskisehirspor,hard,4-2-3-1,BOFFIN;COSKUN;DABANLI;YUMLU;COREKCI;LAWAL;TOKO;CEK;BAYRAMOGLU;SISSOKO;FUNES MORI,25;5;6;22;65;4;28;60;8;32;18,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2470110
