game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Besiktas vs. Kayserispor - Saturday September 1 - 2007,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;TOSCALI;TURAN;COLGECEN;BOYRAZ;BASDAG;ARSLAN;TOPUZ;UNAL;CANGELE,27;12;25;5;51;67;8;38;66;9;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;1;0;0;1;1,0;0;0;0;0;1;0;0;1;0;1,77661
Konyaspor vs. Denizlispor - Saturday September 1 - 2007,Denizlispor,hard,4-5-1,HAMIDOU;CARLOS ALBERTO;ALLYSON;KRATOCHVIL;YIGEN;ABRAHAM;DEMIR;SIMSEK;EGEDIK;JULIO CESAR;KINALI,16;2;3;7;45;4;42;5;11;6;10,0;0;0;0;0;0;0;2;0;0;0,0;1;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;1;0;1;0;0;0;0,77664
Konyaspor vs. Denizlispor - Saturday September 1 - 2007,Konyaspor,hard,4-5-1,ONGUN;KAUE;GUNDOSTU;OZSARAC;SEKMAN;OZGUR;BATISTA;NECA;ER;HACIOGLU;CIHAN,1;11;4;3;6;19;7;99;13;10;50,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;0;0;1;1,77664
Rizespor vs. Buyuksehir Belediyespor - Saturday September 1 - 2007,Buyuksehir Belediyespor,hard,4-4-2,HASAGIC;EKSIOGLU;DEPE;TJIKUZU;ZENGIN;OCAK;INANC;KAHRAMAN;SAHIN;KABA;ESER,1;17;3;8;33;4;6;10;53;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;1;1;0;0,77666
Rizespor vs. Buyuksehir Belediyespor - Saturday September 1 - 2007,Rizespor,hard,4-5-1,GONZALEZ;TEBER;DUYMUS;GAL;KOK;ANDERSON;TORAMAN;AKSOY;TATAN;EREN;BIRYOL,1;63;49;24;19;7;5;10;3;34;8,0;0;0;0;0;1;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,77666
Genclerbirligi Oftasspor vs. Fenerbahce - Sunday September 2 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;TURACI;SAHIN;ASLAN;BORAL;ALEX;KAZIM-RICHARDS;KEZMAN,1;3;2;36;19;21;7;25;20;8;9,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;1;0;1;1;1;0,0;0;0;1;0;0;0;1;0;1;0,77665
Genclerbirligi Oftasspor vs. Fenerbahce - Sunday September 2 - 2007,Genclerbirligi Oftasspor,hard,4-4-2,ODABASI;KALKAN;EKER;KACAR;SAM;YILDIRIM;BEKMEZCI;TOZO;ATAK;SAHIN;MENDONCA,1;69;5;4;67;11;20;19;22;26;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;1;0;1,77665
Kasimpasa vs. Ankaraspor - Sunday September 2 - 2007,Ankaraspor,hard,4-5-1,KURSUNLU;ALBAYRAK;BATAK;BAHTIYAROGLU;AKYUZ;TITA;GUCER;KISA;KOCAK;HURMACI;YILMAZ,1;3;30;16;11;8;50;19;66;20;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,77663
Kasimpasa vs. Ankaraspor - Sunday September 2 - 2007,Kasimpasa,hard,4-4-2,SINOUH;KARTAL;BERTHEL ASKOU;ARSLAN;AKINCI;TEHOUE;FRANSERGIO;ANDRE MORITZ;HACISALIHOGLU;CISSE;KUCUK,22;54;33;4;77;18;30;10;7;11;61,0;0;0;0;0;2;1;0;0;0;0,0;0;1;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;2,0;0;0;0;0;1;0;1;0;1;0,77663
Manisaspor vs. Galatasaray - Sunday September 2 - 2007,Galatasaray,easy,4-4-2,ERCETIN;YAMAN;CETIN;SONG;SARIOGLU;LINCOLN;LINDEROTH;AKMAN;TURAN;KARAN;SUKUR,1;74;76;4;55;10;6;18;66;99;9,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;0;0;1;0;1,77668
Manisaspor vs. Galatasaray - Sunday September 2 - 2007,Manisaspor,hard,4-2-3-1,CEYLAN;BALTA;BORBICONI;KALABANE;DVORNIK;BOZKURT;INCEMAN;KOC;INAN;ASKAROGLU;HOLOSKO,14;22;5;15;2;4;10;20;18;6;13,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;1;1;0;0;0,77668
Sivasspor vs. Gaziantepspor - Sunday September 2 - 2007,Gaziantepspor,hard,4-5-1,CATKIC;DAG;DEUMI;POLAT;BAYER;TUGLU;CEYLAN;ARSLAN;YILDIRIM;YILDIRIM;DE NIGRIS,1;23;12;27;30;11;5;57;36;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;1;0;0;0;0,1;1;0;0;0;0;0;0;0;1;0,77667
Sivasspor vs. Gaziantepspor - Sunday September 2 - 2007,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;BAYRAK;SOZGELMEZ;DERELI;BALILI;ELMACI;AYHAN;AYDIN;YILDIZ;TSVETKOV,1;58;3;5;61;17;42;72;7;9;19,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,77667
Ankaraspor vs. Besiktas - Saturday September 15 - 2007,Ankaraspor,hard,4-5-1,SENECKY;AK;BATAK;ASIK;AKYUZ;TITA;GUCER;KOCAK;HAMILTON;TOSUN;ATES,34;6;30;21;11;8;50;66;32;9;35,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;1;0,77669
Ankaraspor vs. Besiktas - Saturday September 15 - 2007,Besiktas,easy,4-2-3-1,ARIKAN;UZULMEZ;DIATTA;TORAMAN;KURTULUS;AVCI;CISSE;TELLO;HIGUAIN;OZKAN;BOBO,84;19;15;58;2;41;18;14;9;21;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,77669
Denizlispor vs. Kasimpasa - Saturday September 15 - 2007,Denizlispor,hard,4-5-1,HAMIDOU;CARLOS ALBERTO;ALLYSON;KRATOCHVIL;ERTUGRUL;ABRAHAM;DEMIR;SIMSEK;EGEDIK;JULIO CESAR;KINALI,16;2;3;7;20;4;42;5;11;6;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;1;0;0;0;1;0;0,77671
Denizlispor vs. Kasimpasa - Saturday September 15 - 2007,Kasimpasa,hard,4-4-2,SINOUH;KARTAL;BERTHEL ASKOU;ARSLAN;AKYEL;SARI;SULUN;FRANSERGIO;AKINCI;TEHOUE;AKDOGAN,22;54;33;4;14;8;6;30;77;18;19,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;1;0;0;1;1,77671
Fenerbahce vs. Rizespor - Saturday September 15 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;TURACI;MEHMET AURELIO;SAHIN;DEIVID;ALEX;BILGIN;KEZMAN,1;3;2;36;19;15;21;99;20;18;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;1;0;1;0,77672
Fenerbahce vs. Rizespor - Saturday September 15 - 2007,Rizespor,hard,4-5-1,GONZALEZ;TEBER;DUYMUS;USTA;AKYUZ;ANDERSON;TORAMAN;LEANDRO CHAVES;TATAN;EREN;BIRYOL,1;63;49;2;61;7;5;83;3;34;8,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,1;0;1;0;0;0;1;0;1;0;0,0;0;0;0;0;1;1;1;0;0;0,77672
Sivasspor vs. Genclerbirligi Oftasspor - Saturday September 15 - 2007,Genclerbirligi Oftasspor,hard,4-5-1,ODABASI;KALKAN;EKER;KACAR;SAM;MENDONCA;BEKMEZCI;KOCABEY;TOZO;ATAK;SAHIN,1;69;5;4;67;99;20;34;19;22;26,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;1;1,77676
Sivasspor vs. Genclerbirligi Oftasspor - Saturday September 15 - 2007,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;SOZGELMEZ;ELMACI;DERELI;UMMAK;AYHAN;MOHAMED ALI;AYDIN;YILDIZ;BALILI,1;58;5;42;61;33;72;20;7;9;17,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;1;0;0,0;0;0;0;0;0;0;1;0;1;1,77676
Buyuksehir Belediyespor vs. Bursaspor - Sunday September 16 - 2007,Bursaspor,hard,4-5-1,VEGA;TUNCER;KORKMAZ;GULDUREN;BARIS;KALOGLU;SARP;SUMULIKOSKI;ACAR;HASPOLATLI;TUM,23;28;16;3;2;11;15;18;8;22;34,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,77670
Buyuksehir Belediyespor vs. Bursaspor - Sunday September 16 - 2007,Buyuksehir Belediyespor,hard,4-5-1,HASAGIC;EKSIOGLU;KOCALOGLU;MARCUS VINICIUS;KORKMAZ;ESER;INANC;KAHRAMAN;TJIKUZU;ZENGIN;KABA,1;17;55;25;44;11;6;10;8;33;9,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;0,1;0;0;0;0;0;0;0;0;1;1,77670
Galatasaray vs. Konyaspor - Sunday September 16 - 2007,Galatasaray,easy,4-4-2,USAK;YAMAN;CETIN;SONG;UCAR;CARRUSCA;LINDEROTH;LINCOLN;OZBEK;NONDA;SUKUR,54;74;76;4;33;16;6;10;8;20;9,0;0;0;0;0;1;0;0;0;2;1,0;0;0;0;2;0;0;1;0;0;2,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,77673
Galatasaray vs. Konyaspor - Sunday September 16 - 2007,Konyaspor,hard,4-4-2,ONGUN;KAUE;EL SAKA;OZSARAC;SEKMAN;OZGUR;AGCAY;BATISTA;NECA;SABIN;HACIOGLU,1;11;5;3;6;19;15;7;99;44;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;2;0,0;1;0;0;1;0;1;0;0;0;0,77673
Gaziantepspor vs. Kayserispor - Sunday September 16 - 2007,Gaziantepspor,hard,4-4-2,CATKIC;TUGLU;COGUM;POLAT;DURMAZ;KILICASLAN;CEYLAN;YILDIRIM;YILDIRIM;DE NIGRIS;BEGECARSLAN,1;11;3;27;45;21;5;36;7;9;29,0;0;0;0;0;0;0;0;1;3;0,0;0;0;0;0;0;0;1;0;0;0,0;1;1;1;0;0;1;0;0;1;0,0;0;0;0;0;1;0;1;0;0;1,77674
Gaziantepspor vs. Kayserispor - Sunday September 16 - 2007,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;AVENDANO;TOSCALI;TURAN;OKYAY;BASDAG;SAIDOU;TOPUZ;UNAL;CANGELE,27;12;4;25;5;11;8;20;66;9;19,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,77674
Genclerbirligi vs. Manisaspor - Sunday September 16 - 2007,Genclerbirligi,hard,4-5-1,TOKGOZ;AYDIN;DOGANTEZ;TRAORE;OZBEY;CAKIR;NAS;CARLE;BAYTAR;ESER;OZTURK,99;34;4;5;6;10;7;19;38;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,77675
Genclerbirligi vs. Manisaspor - Sunday September 16 - 2007,Manisaspor,hard,4-5-1,ATAMAN;OZTORUN;BORBICONI;KALABANE;DVORNIK;HOLOSKO;BOZKURT;CALISKAN;INCEMAN;ASKAROGLU;AKAN,1;34;5;15;2;13;4;16;10;6;19,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;1;0;1,77675
Trabzonspor vs. Ankaragucu - Sunday September 16 - 2007,Ankaragucu,hard,4-4-2,KIRINTILI;OZKAYNAK;GUNGOR;SUME;CELIK;DURUER;ANDRE SILVA;KIRITA;CAN;DURSUN;BEBBE,1;39;2;3;42;18;8;11;40;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;1;0;0;0;1;0,77677
Trabzonspor vs. Ankaragucu - Sunday September 16 - 2007,Trabzonspor,easy,4-5-1,ZENGIN;KOCAK;SEYHAN;YAVUZ;BALCI;KECELI;CIMSIR;ERIS;ABDELAZIZ;KARADENIZ;BULUT,29;99;44;38;30;32;5;20;12;61;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;1,77677
Ankaragucu vs. Buyuksehir Belediyespor - Friday September 21 - 2007,Ankaragucu,hard,4-4-2,KIRINTILI;OZKAYNAK;GUNGOR;SUME;CELIK;DURUER;ANDRE SILVA;KIRITA;CAN;DURSUN;BEBBE,1;39;2;3;42;18;8;11;40;7;9,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;0;0;1;0;0;0,0;0;0;0;1;1;0;0;0;1;0,77678
Ankaragucu vs. Buyuksehir Belediyespor - Friday September 21 - 2007,Buyuksehir Belediyespor,hard,4-5-1,GUNGOR;EKSIOGLU;KOCALOGLU;MARCUS VINICIUS;KORKMAZ;ESER;INANC;KAHRAMAN;TJIKUZU;ORTEMAN;KABA,34;17;55;25;44;11;6;10;8;16;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,77678
Manisaspor vs. Trabzonspor - Friday September 21 - 2007,Manisaspor,hard,4-5-1,ATAMAN;OZTORUN;BORBICONI;KALABANE;DVORNIK;HOLOSKO;BOZKURT;INAN;INCEMAN;ASKAROGLU;AKAN,1;34;5;15;2;13;4;18;10;6;19,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;2;1;0;1;0;0,0;0;0;0;0;0;0;0;1;1;1,77686
Manisaspor vs. Trabzonspor - Friday September 21 - 2007,Trabzonspor,easy,4-5-1,ZENGIN;KOCAK;SEYHAN;YAVUZ;BALCI;KECELI;CIMSIR;KARADENIZ;ABDELAZIZ;YATTARA;BULUT,29;99;44;38;30;32;5;61;12;11;10,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;2,0;0;0;0;0;1;0;0;1;0;0,77686
Besiktas vs. Denizlispor - Saturday September 22 - 2007,Besiktas,easy,4-4-2,ARIKAN;UZULMEZ;DIATTA;KAS;TORAMAN;OZKAN;CISSE;TELLO;YOZGATLI;BOBO;NOBRE,84;19;15;78;58;21;18;14;6;13;11,0;0;0;0;0;0;0;2;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;2;0;0;0;0,0;0;0;1;0;0;0;0;1;0;0,77679
Besiktas vs. Denizlispor - Saturday September 22 - 2007,Denizlispor,hard,4-5-1,HAMIDOU;CELEP;ALLYSON;KRATOCHVIL;ERTUGRUL;JULIO CESAR;DEMIR;SIMSEK;EGEDIK;ABRAHAM;KINALI,16;14;3;7;20;6;42;5;11;4;10,0;0;0;0;0;0;0;0;2;0;0,0;1;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;1;0;0;1,77679
Kayserispor vs. Ankaraspor - Saturday September 22 - 2007,Ankaraspor,hard,4-5-1,SENECKY;KISA;BATAK;ASIK;AKYUZ;ATES;GUCER;KOCAK;HAMILTON;TITA;TURKMEN,34;19;30;21;11;35;50;66;32;8;33,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;1;0,77682
Kayserispor vs. Ankaraspor - Saturday September 22 - 2007,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;TOSCALI;TURAN;BAYRAM;OKYAY;BASDAG;ARSLAN;TOPUZ;UNAL;IGLESIAS,27;12;25;5;2;11;8;38;66;9;7,1;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;1;0;1;0,0;0;0;0;0;1;1;0;1;0;0,77682
Konyaspor vs. Genclerbirligi - Saturday September 22 - 2007,Genclerbirligi,hard,4-5-1,TOKGOZ;AYDIN;DOGANTEZ;TRAORE;OZBEY;CAKIR;YESILKAYA;CARLE;SERAS;NAS;KAHE,99;34;4;5;6;10;20;19;61;7;8,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;0;0;0;0;1;0;0,0;0;1;0;0;0;1;0;0;0;1,77683
Konyaspor vs. Genclerbirligi - Saturday September 22 - 2007,Konyaspor,hard,4-5-1,ONGUN;KAUE;OZSARAC;EL SAKA;SEKMAN;OZGUR;BATISTA;NECA;ER;HACIOGLU;CIHAN,1;11;3;5;6;19;7;99;13;10;50,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,77683
Bursaspor vs. Fenerbahce - Sunday September 23 - 2007,Bursaspor,hard,4-5-1,VEGA;GULDUREN;KORKMAZ;ERDOGAN;TUNCER;KALOGLU;SUMULIKOSKI;SARP;ACAR;HASPOLATLI;TUM,23;3;16;4;28;11;18;15;8;22;34,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,0;0;1;0;1;0;0;0;1;0;0,77680
Bursaspor vs. Fenerbahce - Sunday September 23 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;TURACI;BARIS;MEHMET AURELIO;WEDERSON;ALEX;DEIVID;SENTURK,1;3;2;36;19;24;15;6;20;99;23,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;1;1;0;1;0;0,0;0;0;0;1;1;0;1;0;0;0,77680
Genclerbirligi Oftasspor vs. Gaziantepspor - Sunday September 23 - 2007,Gaziantepspor,hard,4-5-1,DAGLAROGLU;TUGLU;DEUMI;POLAT;DURMAZ;BEGECARSLAN;CEYLAN;ARSLAN;YILDIRIM;YILDIRIM;DE NIGRIS,10;11;12;27;45;29;5;57;36;7;9,0;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;1;0;1;1,0;1;0;0;0;1;0;1;0;0;0,77684
Genclerbirligi Oftasspor vs. Gaziantepspor - Sunday September 23 - 2007,Genclerbirligi Oftasspor,hard,4-4-2,BILER;KALKAN;EKER;KACAR;SAM;STERJOVSKI;BEKMEZCI;TOZO;ATAK;SAHIN;MENDONCA,14;69;5;4;67;9;20;19;22;26;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,77684
Kasimpasa vs. Galatasaray - Sunday September 23 - 2007,Galatasaray,easy,4-4-2,USAK;BALTA;BOUZID;SONG;OZBEK;AKMAN;LINDEROTH;LINCOLN;SAS;KARAN;SUKUR,54;22;19;4;8;18;6;10;11;99;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;1;1;0;0,77681
Kasimpasa vs. Galatasaray - Sunday September 23 - 2007,Kasimpasa,hard,4-5-1,SINOUH;KARTAL;BERTHEL ASKOU;ARSLAN;OCAL;SARI;AKYEL;ACIL;FRANSERGIO;AKINCI;KUCUK,22;54;33;4;2;8;14;28;30;77;61,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;1;1;0;1;0;0;0,77681
Rizespor vs. Sivasspor - Sunday September 23 - 2007,Rizespor,hard,4-5-1,GONZALEZ;TEBER;AKYUZ;DUYMUS;USTA;ANDERSON;TATAN;LEANDRO CHAVES;TORAMAN;EREN;BIRYOL,1;63;61;49;2;7;3;83;5;34;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;1;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,77685
Rizespor vs. Sivasspor - Sunday September 23 - 2007,Sivasspor,hard,4-5-1,PETKOVIC;YERLIKAYA;BAYRAK;SOZGELMEZ;DERELI;AYDIN;ELMACI;MOHAMED ALI;SYLLA;AYHAN;BALILI,1;58;3;5;61;7;42;20;8;72;17,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;1,0;0;0;0;0;0;1;0;0;1;1,77685
Fenerbahce vs. Ankaragucu - Friday September 28 - 2007,Ankaragucu,hard,4-4-2,KIRINTILI;OZKAYNAK;GUNGOR;ANDRE SILVA;CELIK;DURUER;CAN;EGE;OZKAN;DURSUN;BEBBE,1;39;2;8;42;18;40;25;10;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,77689
Fenerbahce vs. Ankaragucu - Friday September 28 - 2007,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;TURACI;BARIS;MEHMET AURELIO;WEDERSON;ALEX;DEIVID;KEZMAN,1;3;2;36;19;24;15;6;20;99;9,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;1;1,77689
Galatasaray vs. Besiktas - Saturday September 29 - 2007,Besiktas,easy,4-4-2,ARIKAN;UZULMEZ;DIATTA;ZAN;KURTULUS;TELLO;AVCI;TORAMAN;OZKAN;BOBO;NOBRE,84;19;15;5;2;14;41;58;21;13;11,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;1,77690
Galatasaray vs. Besiktas - Saturday September 29 - 2007,Galatasaray,easy,4-4-2,USAK;BALTA;CETIN;SONG;UCAR;YAMAN;LINDEROTH;OZBEK;TURAN;KARAN;NONDA,54;22;76;4;33;74;6;8;66;99;20,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;1;0;0,77690
Genclerbirligi Oftasspor vs. Rizespor - Saturday September 29 - 2007,Genclerbirligi Oftasspor,hard,4-4-2,BILER;KALKAN;EKER;KACAR;SAM;STERJOVSKI;BEKMEZCI;TOZO;ATAK;ESEN;MENDONCA,14;69;5;4;67;9;20;19;22;8;99,0;0;0;0;0;2;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;1;0;1;1;0,0;0;0;0;0;1;0;0;0;1;1,77693
Genclerbirligi Oftasspor vs. Rizespor - Saturday September 29 - 2007,Rizespor,hard,4-5-1,GONZALEZ;AKYUZ;DUYMUS;GAL;USTA;VICTORIA;TATAN;LEANDRO CHAVES;BOZACI;EREN;BIRYOL,1;61;49;24;2;17;3;83;53;34;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;1;0;0;0,77693
Buyuksehir Belediyespor vs. Manisaspor - Sunday September 30 - 2007,Buyuksehir Belediyespor,hard,4-5-1,HASAGIC;EKSIOGLU;KOCALOGLU;MARCUS VINICIUS;KORKMAZ;ESER;INANC;KAHRAMAN;TJIKUZU;ZENGIN;ADRIANO,1;17;55;25;44;11;6;10;8;33;19,0;0;0;0;0;1;0;0;0;0;3,0;0;0;0;0;0;0;2;0;0;0,1;0;1;1;0;1;0;0;1;0;0,0;0;0;0;0;1;0;0;0;1;1,77687
Buyuksehir Belediyespor vs. Manisaspor - Sunday September 30 - 2007,Manisaspor,hard,4-4-2,ATAMAN;OZTORUN;BORBICONI;KALABANE;DVORNIK;ASKAROGLU;BOZKURT;INAN;KOC;AKAN;HOLOSKO,1;34;5;15;2;6;4;18;20;19;13,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,77687
Denizlispor vs. Kayserispor - Sunday September 30 - 2007,Denizlispor,hard,4-4-2,HAMIDOU;BIRINCI;ALLYSON;KRATOCHVIL;ERTUGRUL;ABRAHAM;YIGEN;GULPINAR;JULIO CESAR;KINALI;GULEC,16;24;3;7;20;4;45;8;6;10;27,0;0;0;1;1;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,77688
Denizlispor vs. Kayserispor - Sunday September 30 - 2007,Kayserispor,hard,4-4-2,IVANKOV;TOLEDO;TOSCALI;TURAN;BAYRAM;OKYAY;BASDAG;ARSLAN;TOPUZ;IGLESIAS;CANGELE,27;12;25;5;2;11;8;38;66;7;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,77688
