game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Sakaryaspor vs. Galatasaray - Saturday August 28 - 2004,Sakaryaspor,hard,4-4-2,DIALLO;CALISAL;SERT;UNAL;KOK;CETIN;BASDAG;TUNCEL;BADJI;BOLUKBAS;AKDIS,40;35;2;4;25;9;7;8;15;54;10,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;0;0;0;1;0;0;1,25034
Ankaragucu vs. Akcaabat Sebatspor - Sunday August 29 - 2004,Akcaabat Sebatspor,hard,4-5-1,MILOSEVSKI;UZUN;BAYRAK;GEZMIS;DERELI;OZGUR;KIP;TASDEMIR;TEMIZKANOGLU;BAYRAKTAR;DERELIOGLU,15;11;4;5;22;7;23;76;33;6;29,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,25031
Ankaragucu vs. Akcaabat Sebatspor - Sunday August 29 - 2004,Ankaragucu,hard,4-5-1,OZGULTEKIN;ZENGUE;DURSUN;KUTLU;EVREN;TCHANGO;OZLEM;NAMDAR;YILDIRIM;GUEL;BULUT,22;20;2;4;14;8;5;39;36;7;38,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;0;0,1;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;1;0;0;1,25031
Besiktas vs. Gaziantepspor - Sunday August 29 - 2004,Besiktas,easy,4-4-2,SAHIN;UZULMEZ;RONALDO GUIARO;TORAMAN;DOGAN;METIN;BURUK;YALCIN;GUNES;CAREW;AKIN,29;19;5;58;28;11;7;10;30;23;55,0;0;0;0;0;0;0;0;1;2;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,25033
Besiktas vs. Gaziantepspor - Sunday August 29 - 2004,Gaziantepspor,hard,4-5-1,HASAGIC;BOLUKBASI;POLAT;BOUAZIZI;IRTEGUN;EL TAIB;AYHAN;GUNES;MACANGA;OZBAY;JAZIRI,1;7;5;13;23;14;72;15;8;66;10,0;0;0;0;0;1;1;1;0;0;0,0;0;1;0;0;1;0;0;0;0;1,1;0;0;0;1;0;0;0;1;0;1,0;0;0;0;0;0;1;1;0;0;1,25033
Buyuksehir Belediyesi Ankaraspor vs. Denizlispor - Sunday August 29 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-5-1,FABIO NORONHA;TUNC;GULDUREN;BARIS;YIGIT;WEDERSON;GUCER;SIMSEK;MOLNAR;TITA;JABA,1;5;3;45;22;30;50;10;77;9;20,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;1;0,0;0;0;1;0;0;1;0;0;0;1,25029
Buyuksehir Belediyesi Ankaraspor vs. Denizlispor - Sunday August 29 - 2004,Denizlispor,hard,4-4-2,HAMIDOU;KECELI;CELIK;KRATOCHVIL;BAYER;BAYAZIT;ABRAHAM;GULPINAR;MULTAHARJU;MARTIN;RIZA,16;11;21;7;14;10;4;6;22;9;8,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;1;0,25029
Diyarbakirspor vs. Malatyaspor - Sunday August 29 - 2004,Diyarbakirspor,hard,4-4-2,YIGITER;DEMIRCIOGLU;SAATCIOGLU;TOPRAK;ASIL;YANIK;SULUN;BOZACI;AKINCI;ESER;YAGMUR,21;61;5;54;6;13;16;53;77;11;24,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,25036
Diyarbakirspor vs. Malatyaspor - Sunday August 29 - 2004,Malatyaspor,hard,4-4-2,TUNCAY;SCHUMANN BAH;ERDOGAN;AKIN;KORKMAZ;KAHRAMAN;MBAYO;ERDOGAN;BENSOL;ALTUN;OSTERC,48;18;3;6;44;61;11;47;99;53;9,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;1;0,25036
Konyaspor vs. Istanbulspor - Sunday August 29 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;CAN;AKBAS;AYHAN;BUYUK;BAYAR;VIDUSLU;SUMER;KUS;YILDIRAN;ALEKSANDROV,1;20;98;6;34;26;4;14;30;17;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,25037
Konyaspor vs. Istanbulspor - Sunday August 29 - 2004,Konyaspor,hard,4-4-2,PETKOVIC;ALBAYRAK;KARTOP;DIENG;CELIK;SAHINTURK;DEMIR;AKSOY;DUMAN;AKAGUNDUZ;BIRYOL,27;77;5;21;2;26;25;10;51;9;8,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;1;0,0;1;0;0;0;1;0;0;0;1;0,25037
Trabzonspor vs. Genclerbirligi - Sunday August 29 - 2004,Genclerbirligi,hard,3-5-2,CATKIC;EL SAKA;BOZKURT;MERCIMEK;DAEMS;SKOKO;GURSEL;SEVEN;NAS;BOLIC;YOULA,1;5;14;23;3;15;39;7;55;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,25032
Trabzonspor vs. Genclerbirligi - Sunday August 29 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;KOCAK;D'HAENE;CORA;EREN;KARADENIZ;CIMSIR;THIJS;LEE;YILMAZ;TEKKE,1;99;24;18;34;61;5;8;13;10;9,0;0;0;0;0;2;0;0;0;1;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,25032
Akcaabat Sebatspor vs. Fenerbahce - Saturday September 11 - 2004,Akcaabat Sebatspor,hard,4-4-2,MILOSEVSKI;EKSIOGLU;BAYRAK;TEMIZKANOGLU;UZUN;OZGUR;TASDEMIR;ERGIN;BAYRAKTAR;KAYNAK;DERELIOGLU,15;26;4;33;11;7;76;8;6;38;29,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;1;1,0;0;0;0;0;0;0;0;1;1;0,25045
Akcaabat Sebatspor vs. Fenerbahce - Saturday September 11 - 2004,Fenerbahce,easy,4-4-2,RECBER;OZAT;LUCIANO;BARIS;TURACI;FABIANO;MEHMET AURELIO;ALEX;AKIN;VAN HOOIJDONK;SANLI,34;5;2;24;19;6;15;20;9;17;10,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;1,25045
Denizlispor vs. Trabzonspor - Saturday September 11 - 2004,Denizlispor,hard,4-5-1,HAMIDOU;KECELI;OZSARAC;KRATOCHVIL;BAYER;BAYAZIT;ABRAHAM;GULPINAR;VAROL;MULTAHARJU;MARTIN,16;11;3;7;14;10;4;6;13;22;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;1;0,25041
Denizlispor vs. Trabzonspor - Saturday September 11 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;KOCAK;D'HAENE;YAVUZ;EREN;KARADENIZ;CIMSIR;THIJS;LEE;YILMAZ;TEKKE,1;99;24;38;34;61;5;8;13;10;9,0;0;0;0;0;1;0;0;0;0;1,0;0;0;1;0;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;1;0,25041
Gaziantepspor vs. Buyuksehir Belediyesi Ankaraspor - Saturday September 11 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-4-2,FABIO NORONHA;TUNC;GULDUREN;BARIS;YIGIT;WEDERSON;MOLNAR;GUCER;TITA;AKYUZ;JABA,1;5;3;45;22;30;77;50;9;11;20,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,1;0;0;1;0;1;0;0;0;0;1,0;0;0;0;0;0;1;1;0;1;0,25039
Gaziantepspor vs. Buyuksehir Belediyesi Ankaraspor - Saturday September 11 - 2004,Gaziantepspor,hard,4-5-1,HASAGIC;BOLUKBASI;POLAT;BOUAZIZI;IRTEGUN;EL TAIB;AYHAN;GUNES;MACANGA;OZBAY;ICLI,1;7;5;13;23;14;72;15;8;66;20,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;1;1;1;0;0;0;1;0,0;0;0;0;0;0;1;1;0;0;1,25039
Genclerbirligi vs. Diyarbakirspor - Saturday September 11 - 2004,Diyarbakirspor,hard,4-4-2,FADHEL;DEMIRCIOGLU;BECEREN;TOPRAK;SAATCIOGLU;YANIK;SULUN;BOZACI;AKINCI;KALOGLU;YAGMUR,1;61;4;54;5;13;16;53;77;62;24,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,25042
Genclerbirligi vs. Diyarbakirspor - Saturday September 11 - 2004,Genclerbirligi,hard,4-5-1,CATKIC;DAEMS;MERCIMEK;EL SAKA;ASLANTAS;BORAL;BOZKURT;SKOKO;YESILKAYA;NAS;BOLIC,1;3;23;5;61;20;14;15;21;55;9,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;1;1;0;0;0;0;1,25042
Galatasaray vs. Samsunspor - Sunday September 12 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;SONG;TOMAS;HASPOLATLI;BALJIC;ARSLAN;PENBE;SAS;SUKUR;ATES,1;57;4;2;19;14;20;67;11;9;25,0;0;0;0;0;0;0;0;0;1;2,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;0;1,25040
Galatasaray vs. Samsunspor - Sunday September 12 - 2004,Samsunspor,hard,4-4-2,INAN;AYARI;YAVAS;YELEK;GUNGOR;SAGIR;GHODHBANE;YUCETAS;KIRITA;IVANOV;ISLER,16;15;27;28;13;8;6;26;5;29;19,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;1;1;1;0;0;0;1,0;1;0;0;0;0;1;1;0;0;0,25040
Istanbulspor vs. Rizespor - Sunday September 12 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;ANDRE BORGES;OKECHUKWU;AYHAN;CAN;BAYAR;KUS;VIDUSLU;BUYUK;SAKYI;ALEKSANDROV,1;2;5;6;20;26;30;4;34;13;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;1;0,0;1;0;0;0;0;1;0;0;0;0,25043
Istanbulspor vs. Rizespor - Sunday September 12 - 2004,Rizespor,hard,4-4-2,ZDRAVKOV;EL TABEI;DUYMUS;AVCI;AZER;GURELER;TATAN;ALPUGAN;BAKI;OZTURK;SOZKESEN,1;15;49;5;81;11;3;74;22;9;21,0;0;1;0;0;0;0;0;0;2;0,0;0;0;0;0;0;0;0;0;2;0,0;1;0;1;0;0;1;0;0;0;1,0;0;0;0;1;0;1;0;0;0;1,25043
Kayserispor vs. Konyaspor - Sunday September 12 - 2004,Kayserispor,hard,4-4-2,AKTAS;KAYATEKIN;AKICI;BEKIROGLU;DAS;DAMLA;JOHNSON;ARSLAN;TOPUZ;ULUSOY;UNAL,1;30;27;13;24;3;15;38;22;9;11,0;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;1;1;0;1,0;0;0;0;1;0;0;0;1;1;0,25046
Kayserispor vs. Konyaspor - Sunday September 12 - 2004,Konyaspor,hard,4-4-2,PETKOVIC;DIENG;PEREIRA;KARTOP;CELIK;KARACA;DEMIR;AKSOY;DUMAN;TURKMEN;BIRYOL,27;21;30;5;2;6;25;10;51;33;8,0;0;0;0;0;1;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;1;0;1;0,25046
Malatyaspor vs. Ankaragucu - Sunday September 12 - 2004,Ankaragucu,hard,4-5-1,OZGULTEKIN;ZENGUE;DURSUN;KUTLU;EVREN;GUEL;OZLEM;TURHAN;YILDIRIM;KELES;BULUT,22;20;2;4;14;7;5;77;36;10;38,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;1;0;0;1,25044
Malatyaspor vs. Ankaragucu - Sunday September 12 - 2004,Malatyaspor,hard,4-4-2,TUNCAY;AYDIN;ERDOGAN;KORKMAZ;BENSOL;KAHRAMAN;AKIN;ERDOGAN;MBAYO;ALTUN;OSTERC,48;34;3;44;99;61;6;47;11;53;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;1;1,25044
Sakaryaspor vs. Besiktas - Sunday September 12 - 2004,Besiktas,easy,4-4-2,CORDOBA;YILDIRIM;RONALDO GUIARO;TORAMAN;GUNES;UZULMEZ;BURUK;YALCIN;KORKUT;CAREW;AKIN,1;4;5;58;30;19;7;10;20;23;55,0;0;0;0;0;0;0;1;0;2;1,0;0;0;0;0;1;0;1;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;1;0,25038
Sakaryaspor vs. Besiktas - Sunday September 12 - 2004,Sakaryaspor,hard,4-4-2,DIALLO;CALISAL;UNAL;SERT;KOK;TUNCEL;BASDAG;TORAMAN;SEN;BOLUKBAS;CETIN,40;35;4;2;25;8;7;5;27;54;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,25038
Diyarbakirspor vs. Denizlispor - Friday September 17 - 2004,Denizlispor,hard,4-5-1,HAMIDOU;KECELI;OZSARAC;KRATOCHVIL;BAYER;BOTHA;AYDIN;GULPINAR;VAROL;MULTAHARJU;MARTIN,16;11;3;7;14;2;5;6;13;22;9,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;1;1;0;0;0,25050
Diyarbakirspor vs. Denizlispor - Friday September 17 - 2004,Diyarbakirspor,hard,4-4-2,FADHEL;DEMIRCIOGLU;BECEREN;BOZACI;SAATCIOGLU;YANIK;SULUN;JUPI;AKINCI;KALOGLU;SYLLA,1;61;4;53;5;13;16;20;77;62;56,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;1;0;1;0;0;1,25050
Buyuksehir Belediyesi Ankaraspor vs. Sakaryaspor - Saturday September 18 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-4-2,KARAGOL;WEDERSON;GULDUREN;TUNC;DOGANTEZ;SIMSEK;GUCER;MOLNAR;TITA;AKYUZ;JABA,18;30;3;5;4;10;50;77;9;11;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;0;0;1;1,25054
Buyuksehir Belediyesi Ankaraspor vs. Sakaryaspor - Saturday September 18 - 2004,Sakaryaspor,hard,4-4-2,OZTURK;SAKSAK;IBIS;UNAL;KOK;CEYLAN;BASDAG;CETIN;KURT;BOLUKBAS;KABA,1;44;17;4;25;11;7;9;56;54;21,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,25054
Fenerbahce vs. Malatyaspor - Saturday September 18 - 2004,Fenerbahce,easy,4-4-2,RECBER;OZAT;LUCIANO;CETIN;BARIS;SANLI;MEHMET AURELIO;ALEX;BALCI;VAN HOOIJDONK;NOBRE,34;5;2;3;24;10;15;20;30;17;11,0;0;0;0;1;0;0;0;0;0;2,0;0;0;0;1;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;1;0,0;1;0;0;0;1;0;0;0;0;0,25055
Fenerbahce vs. Malatyaspor - Saturday September 18 - 2004,Malatyaspor,hard,4-4-2,TUNCAY;AYDIN;ERDOGAN;AKIN;KORKMAZ;MKHALELE;MBAYO;ERDOGAN;BENSOL;OSTERC;ALTUN,48;34;3;6;44;30;11;47;99;9;53,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;1;1;0;0;0;0;1;0,0;0;0;0;0;1;1;0;0;1;0,25055
Konyaspor vs. Akcaabat Sebatspor - Saturday September 18 - 2004,Akcaabat Sebatspor,hard,4-4-2,OLGUN;EKSIOGLU;BAYRAK;TEMIZKANOGLU;UZUN;OZGUR;TASDEMIR;ERGIN;BAYRAKTAR;KAYNAK;DERELIOGLU,63;26;4;33;11;7;76;8;6;38;29,0;0;0;0;0;1;0;0;0;1;1,0;0;0;0;0;0;0;0;0;1;0,1;0;0;1;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;1;1,25048
Konyaspor vs. Akcaabat Sebatspor - Saturday September 18 - 2004,Konyaspor,hard,4-4-2,PETKOVIC;DIENG;PEREIRA;KARTOP;CELIK;KARACA;DEMIR;AKSOY;DUMAN;TURKMEN;BIRYOL,27;21;30;5;2;6;25;10;51;33;8,0;0;0;0;0;1;0;1;0;0;1,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;1;0;0;1;0;0;0,0;0;0;1;1;0;1;0;0;0;0,25048
Samsunspor vs. Istanbulspor - Saturday September 18 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;AKYUZ;AKBAS;AYHAN;CAN;BAYAR;VIDUSLU;SUMER;KUS;SAKYI;ALEKSANDROV,1;11;98;6;20;26;4;14;30;13;10,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;1;0;0;0;0,0;0;1;0;0;0;0;1;1;0;0,25052
Samsunspor vs. Istanbulspor - Saturday September 18 - 2004,Samsunspor,hard,4-4-2,INAN;GUNGOR;YELEK;YAVAS;KIRITA;AYDIN;GHODHBANE;SAGIR;TUNA;IVANOV;ISLER,16;13;28;27;5;22;6;8;21;29;19,0;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;1;0;0;0,0;0;1;0;0;0;1;0;1;0;0,0;0;0;0;0;1;1;0;0;0;1,25052
Ankaragucu vs. Genclerbirligi - Sunday September 19 - 2004,Ankaragucu,hard,4-5-1,USAK;DURSUN;BAIDOO;KUTLU;EVREN;AKSANCAK;OZLEM;YILDIRIM;GOUDA;GUEL;BULUT,54;2;28;4;14;9;5;36;1;7;38,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;1;1;0;0;1;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,25049
Ankaragucu vs. Genclerbirligi - Sunday September 19 - 2004,Genclerbirligi,hard,4-4-2,CATKIC;DAEMS;MERCIMEK;BOZKURT;SAM;SEVEN;SKOKO;BASTURK;NAS;OZKAN;YOULA,1;3;23;14;2;7;15;10;55;8;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;0;1;0;0;1;0;1;0,25049
Besiktas vs. Galatasaray - Sunday September 19 - 2004,Besiktas,easy,4-2-3-1,SAHIN;UZULMEZ;RONALDO GUIARO;TORAMAN;GUNES;BURUK;YILDIRIM;AKIN;YALCIN;KORKUT;CAREW,29;19;5;58;30;7;4;55;10;20;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,25047
Besiktas vs. Galatasaray - Sunday September 19 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;SONG;TOMAS;HASPOLATLI;SAS;CONCEICAO;PENBE;SARIOGLU;SUKUR;ATES,1;57;4;2;19;11;8;67;55;9;25,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,25047
Rizespor vs. Kayserispor - Sunday September 19 - 2004,Kayserispor,hard,4-4-2,AKTAS;DAMLA;KAYATEKIN;BEKIROGLU;TURAN;DAS;JOHNSON;ARSLAN;TOPUZ;ULUSOY;UNAL,1;3;30;13;5;24;15;38;22;9;11,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;1,25053
Rizespor vs. Kayserispor - Sunday September 19 - 2004,Rizespor,hard,4-4-2,ZDRAVKOV;EL TABEI;DUYMUS;AVCI;AZER;OZDEMIR;TATAN;ALPUGAN;BAKI;OZTURK;SOZKESEN,1;15;49;5;81;10;3;74;22;9;21,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;0;0,0;1;0;1;0;1;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,25053
Trabzonspor vs. Gaziantepspor - Sunday September 19 - 2004,Gaziantepspor,hard,3-5-2,HASAGIC;POLAT;BOUAZIZI;IRTEGUN;BOLUKBASI;AYHAN;EL TAIB;MACANGA;OZBAY;JAZIRI;GUNES,1;5;13;23;7;72;14;8;66;10;15,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;1;0;0;0;0;1;0,0;0;0;0;0;1;1;0;0;0;1,25051
Trabzonspor vs. Gaziantepspor - Sunday September 19 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;KOCAK;D'HAENE;YAVUZ;EREN;KARADENIZ;CIMSIR;THIJS;LEE;YILMAZ;TEKKE,1;99;24;38;34;61;5;8;13;10;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,25051
Genclerbirligi vs. Fenerbahce - Friday September 24 - 2004,Fenerbahce,easy,4-4-2,RECBER;OZAT;CETIN;LUCIANO;BARIS;SANLI;MEHMET AURELIO;ALEX;BALCI;VAN HOOIJDONK;NOBRE,34;5;3;2;24;10;15;20;30;17;11,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;1;1;0;0;0;0;0,25058
Genclerbirligi vs. Fenerbahce - Friday September 24 - 2004,Genclerbirligi,hard,4-4-2,CATKIC;MERCIMEK;BOZKURT;EL SAKA;OZBEY;DAEMS;SKOKO;YESILKAYA;NAS;BOLIC;OZKAN,1;23;14;5;6;3;15;21;55;9;8,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,25058
Akcaabat Sebatspor vs. Rizespor - Saturday September 25 - 2004,Akcaabat Sebatspor,hard,4-4-2,OLGUN;EKSIOGLU;BAYRAK;TEMIZKANOGLU;UZUN;OZGUR;TASDEMIR;ERGIN;BAYRAKTAR;KAYNAK;DERELIOGLU,63;26;4;33;11;7;76;8;6;38;29,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;1;0;0;0;1;0,25056
Akcaabat Sebatspor vs. Rizespor - Saturday September 25 - 2004,Rizespor,hard,4-4-2,ZDRAVKOV;CAGIRAN;EL TABEI;DUYMUS;AZER;OZDEMIR;TATAN;ALPUGAN;BAKI;OZTURK;SOZKESEN,1;77;15;49;81;10;3;74;22;9;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;1;0;0;1,25056
Besiktas vs. Buyuksehir Belediyesi Ankaraspor - Saturday September 25 - 2004,Besiktas,easy,4-4-2,SAHIN;YILDIRIM;RONALDO GUIARO;TORAMAN;GUNES;UZULMEZ;BURUK;YALCIN;KORKUT;CAREW;AKIN,29;4;5;58;30;19;7;10;20;23;55,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;1;1;1;1;1;1;0,0;0;0;0;0;0;1;1;0;1;0,25057
Besiktas vs. Buyuksehir Belediyesi Ankaraspor - Saturday September 25 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-4-2,KARAGOL;TUNC;GULDUREN;BARIS;DOGANTEZ;WEDERSON;MOLNAR;GUCER;TITA;AKYUZ;JABA,18;5;3;45;4;30;77;50;9;11;20,0;0;0;0;0;1;0;0;2;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;1;0;1;1;1;0;1,0;0;0;0;1;0;0;0;0;1;1,25057
Kayserispor vs. Samsunspor - Saturday September 25 - 2004,Kayserispor,hard,4-4-2,AKTAS;DAMLA;PETO;AKICI;TOPUZ;TUAMA;JOHNSON;AYAZ;YAVAS;ULUSOY;SINANI,1;3;28;27;22;8;15;6;10;9;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,25061
Kayserispor vs. Samsunspor - Saturday September 25 - 2004,Samsunspor,hard,4-4-2,INAN;GUNGOR;YELEK;YAVAS;KIRITA;AYDIN;GHODHBANE;SAGIR;TUNA;ALTIN;ISLER,16;13;28;27;5;22;6;8;21;20;19,0;0;0;0;0;0;0;1;0;0;2,0;0;0;0;0;0;0;1;0;1;0,1;0;1;0;0;0;1;0;0;1;1,0;0;0;0;1;0;0;0;1;0;1,25061
Sakaryaspor vs. Trabzonspor - Saturday September 25 - 2004,Sakaryaspor,hard,4-4-2,OZTURK;CEYLAN;SERT;IBIS;KOK;SEN;BASDAG;TASDEMIR;KURT;KABA;AKDIS,1;11;2;17;25;27;7;6;56;21;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;0;1;0;1;1;0;0,25062
Sakaryaspor vs. Trabzonspor - Saturday September 25 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;BEKIROGLU;D'HAENE;YAVUZ;EREN;KOCAK;CIMSIR;KARADENIZ;KOCAK;YILMAZ;TEKKE,1;47;24;38;34;99;5;61;66;10;9,0;0;0;0;0;0;0;0;1;0;2,0;1;0;0;0;0;0;0;0;0;1,1;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,25062
