game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Trabzonspor vs. Kayserispor - Saturday December 28 - 2019,Kayserispor,hard,4-2-3-1,CIPE;SUBASI;KULA;COTUR;CIVELEK;DJA DJEDJE;ACAR;ALKURT;DEMIR;UZUN;KRAVETS,95;32;24;78;2;27;8;61;14;19;11,0;0;0;0;0;0;0;0;0;1;1,0;0;1;0;0;0;1;0;0;1;0,0;1;1;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,3223162
Trabzonspor vs. Kayserispor - Saturday December 28 - 2019,Trabzonspor,easy,4-1-4-1,CAKIR;NOVAK;CAMPI;TURKMEN;PEREIRA;MIKEL;NWAKAEME;SOSA;PARMAK;STURRIDGE;SØRLOTH,1;77;22;4;47;12;9;8;61;19;11,0;0;0;0;0;0;1;0;1;2;2,0;0;0;0;0;0;0;2;1;0;1,0;0;0;0;0;0;0;0;0;0;0,,,1;0;0;0;0;0;1;0;0;1;0,3223162
Alanyaspor vs. Konyaspor - Sunday December 29 - 2019,Alanyaspor,hard,4-2-3-1,MARAFONA;N'SAKALA;CAULKER;WELINTON;BAIANO;GULSELAM;UCAN;DJALMA;BAKASETAS;KARACA;CISSE,28;21;44;23;14;6;8;30;11;7;9,0;0;0;0;0;0;0;0;0;0;2,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;1;0;0,3223161
Alanyaspor vs. Konyaspor - Sunday December 29 - 2019,Konyaspor,hard,4-4-2,KIRINTILI;ULUDAG;ANICIC;AY;TURAN;HADZIAHMETOVIC;JEVTOVIC;JONSSON;MILOSEVIC;MIYA;DACI,1;25;14;5;4;18;8;6;11;21;88,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,1;0;0;1;1;0;0;0;0;0;0,1;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,3223161
Gaziantep FK vs. Yeni Malatyaspor - Sunday December 29 - 2019,Gaziantep FK,hard,5-3-2,GUVENC;JUNIOR MORAIS;DJILOBODJI;KANA-BIYIK;TOSCA;CEYLAN;DIARRA;JEFFERSON;VURAL;KAYODE;OZER,1;13;3;76;6;17;18;8;11;10;7,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;2;0;1,0;0;0;1;0;0;0;1;1;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;1;1,3223163
Gaziantep FK vs. Yeni Malatyaspor - Sunday December 29 - 2019,Yeni Malatyaspor,hard,4-2-3-1,FARNOLLE;AYTAC;HADEBE;AKBAS;OZDEMIR;YILDIRIM;YALCIN;BIFOUMA;DONALD;GUILHERME;JAHOVIC,30;91;16;15;76;8;6;10;20;66;18,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;1;0;1;1,0;0;1;0;0;0;1;1;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;1;0;0;1;0,3223163
Rizespor vs. Fenerbahce - Sunday December 29 - 2019,Fenerbahce,easy,4-2-3-1,BAYINDIR;DIRAR;ZANKA;JAILSON;ISLA;TUFAN;LUIZ GUSTAVO;CIGERCI;KRUSE;TURUC;MURIQI,98;17;32;25;4;7;20;14;10;23;94,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;1;0;0,3223164
Rizespor vs. Fenerbahce - Sunday December 29 - 2019,Rizespor,hard,4-2-3-1,AKKAN;MELNJAK;TALBI;ABARHOUN;OVACIKLI;DIOMANDE;DURAK;UMAR;VETRIH;FERNANDO BOLDRIN;CAGLAYAN,23;53;4;3;77;27;5;19;44;10;17,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;1,0;0;1;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,3223164
Sivasspor vs. Goztepe - Sunday December 29 - 2019,Goztepe,hard,4-2-3-1,BETO;EMIR;SCHWECHLEN;WALLACE;PALULI;CASTRO;AYDOGDU;AKBUNAR;MARCIO MOSSORO;NAPOLEONI;KADAH,13;41;55;25;77;8;88;7;10;99;63,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,3223157
Sivasspor vs. Goztepe - Sunday December 29 - 2019,Sivasspor,hard,4-1-4-1,SAMASSA;CIFTCI;OSMANPASA;APPINDANGOYE;MARCELO GOIANO;AKSOY;ANDRADE;YANDAS;ARSLAN;KILINC;YATABARE,30;3;88;4;87;20;7;8;37;54;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,3223157
Ankaragucu vs. Konyaspor - Friday January 17 - 2020,Ankaragucu,hard,4-1-4-1,CELIKAY;PINTO;PAZDAN;KULUSIC;KARAYEL;MOKE;PARLAK;AGCAY;FATY;KITSIOU;SCARIONE,1;8;22;13;19;21;23;3;14;70;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;1;1;0;0,3223172
Ankaragucu vs. Konyaspor - Friday January 17 - 2020,Konyaspor,hard,4-4-2,KIRINTILI;ULUDAG;ANICIC;AY;SKUBIC;MILOSEVIC;JONSSON;FINDIKLI;SAHINER;THURAM;DACI,1;25;14;5;89;11;6;2;7;99;88,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,3223172
Alanyaspor vs. Kayserispor - Saturday January 18 - 2020,Alanyaspor,hard,4-2-3-1,MARAFONA;N'SAKALA;TZAVELLAS;CAULKER;BAIANO;SIOPIS;UCAN;DJALMA;BAKASETAS;KARACA;CISSE,28;21;31;44;14;26;8;30;11;7;9,0;0;1;0;0;0;0;0;1;0;1,0;0;0;1;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;1;0;1;0;1;0;0,3223171
Alanyaspor vs. Kayserispor - Saturday January 18 - 2020,Kayserispor,hard,4-2-3-1,CIPE;SUBASI;KULA;RIENSTRA;KVRZIC;DJA DJEDJE;ACAR;SITUM;AKTAS;SAHIN;MESANOVIC,95;32;24;38;18;27;8;92;20;70;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,3223171
Basaksehir vs. Yeni Malatyaspor - Saturday January 18 - 2020,Basaksehir,hard,4-4-2,GUNOK;CLICHY;EPUREANU;PONCK;JUNIOR CAICARA;ELIA;TEKDEMIR;KAHVECI;VISCA;BA;CRIVELLI,34;3;6;26;80;11;21;17;7;19;27,0;0;0;0;0;0;1;1;1;1;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,3223168
Basaksehir vs. Yeni Malatyaspor - Saturday January 18 - 2020,Yeni Malatyaspor,hard,4-2-3-1,FARNOLLE;AYTAC;HADEBE;MINA;CHEBAKE;YALCIN;ACQUAH;FOFANA;GUILHERME;BIFOUMA;JAHOVIC,30;91;16;44;29;6;19;21;66;10;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;1;0;0;1;0,0;0;1;0;0;1;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;1;0;0;0,3223168
Gaziantep FK vs. Fenerbahce - Saturday January 18 - 2020,Fenerbahce,easy,4-1-4-1,BAYINDIR;DIRAR;AZIZ;JAILSON;ISLA;LUIZ GUSTAVO;KRUSE;TUFAN;BELOZOGLU;CIGERCI;MURIQI,98;17;15;25;4;20;10;7;5;14;94,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;1;0;0;1,1;0;1;0;0;0;0;0;0;1;2,1;0;1;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;1;1;0,3223167
Gaziantep FK vs. Fenerbahce - Saturday January 18 - 2020,Gaziantep FK,hard,5-3-2,GUVENC;JUNIOR MORAIS;KANA-BIYIK;TOSCA;DJILOBODJI;CEYLAN;JEFFERSON;CHIBSAH;DIARRA;KAYODE;OZER,1;13;76;6;3;17;8;15;18;10;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;1;1;0;0,0;1;0;0;0;1;1;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,3223167
Antalyaspor vs. Goztepe - Sunday January 19 - 2020,Antalyaspor,hard,4-2-3-1,BOFFIN;KUDRYASHOV;DIEGO ANGELO;CHICO;CELUSTKA;CHARLES;OZMERT;SINIK;CHAHECHOUHE;AMILTON;GUSTAVO BLANCO LESCHUK,25;13;3;20;28;8;88;7;92;23;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;2;0;0;0;1;1;0;0;0,0;0;1;0;0;0;1;1;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,3223174
Antalyaspor vs. Goztepe - Sunday January 19 - 2020,Goztepe,hard,4-4-2,BETO;EMIR;SCHWECHLEN;BORGES;PALULI;GURLER;CASTRO;AYDOGDU;AKBUNAR;JEROME;NAPOLEONI,13;41;55;6;77;11;8;88;7;32;99,0;0;0;0;0;1;0;1;1;0;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,3223174
Besiktas vs. Sivasspor - Sunday January 19 - 2020,Besiktas,easy,4-2-3-1,KARIUS;REBOCHO;ROCO;VIDA;GONUL;ELNENY;HUTCHINSON;ERKIN;LJAJIC;N'KOUDOU;YILMAZ,1;23;3;24;77;15;13;88;22;19;17,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;1;0;0,3223166
Besiktas vs. Sivasspor - Sunday January 19 - 2020,Sivasspor,hard,4-1-4-1,SAMASSA;CIFTCI;OSMANPASA;APPINDANGOYE;MARCELO GOIANO;AKSOY;YESILYURT;ARSLAN;ERDAL;KILINC;YATABARE,30;3;88;4;87;20;11;37;58;54;9,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;1;1;1;1;0;1;0,0;0;0;0;1;1;1;1;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,3223166
Galatasaray vs. Denizlispor - Sunday January 19 - 2020,Denizlispor,hard,4-2-3-1,STACHOWIAK;LOPES;YUMLU;YILMAZ;YAVRU;ONAZI;MURAWSKI;SAHAN;AISSATI;SACKO;RODALLEGA,33;2;5;15;61;23;8;70;10;9;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;1,0;0;0;0;0;1;1;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;1;0;0;0,3223173
Galatasaray vs. Denizlispor - Sunday January 19 - 2020,Galatasaray,easy,4-2-3-1,MUSLERA;SARACCHI;MARCAO;DONK;LINNES;LEMINA;SERI;BAYRAM;AKBABA;FEGHOULI;FALCAO,1;36;45;15;14;99;6;19;20;89;9,0;0;0;0;0;0;0;0;1;0;1,0;1;0;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,3223173
Trabzonspor vs. Kasimpasa - Sunday January 19 - 2020,Kasimpasa,hard,4-2-3-1,OZTURK;CEK;BRECKA;FERNANDES;HASPOLAT;SERBEST;KARA;THIAM;HAJRADINOVIC;DEPE;KOITA,99;60;25;44;3;15;35;11;10;26;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;2;0;0;1;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,3223170
Trabzonspor vs. Kasimpasa - Sunday January 19 - 2020,Trabzonspor,easy,4-1-4-1,CAKIR;COREKCI;CAMPI;TURKMEN;PEREIRA;MIKEL;NWAKAEME;SOSA;NDIAYE;EKUBAN;SØRLOTH,1;2;22;4;47;12;9;8;15;18;11,0;0;0;0;0;0;2;1;0;0;3,0;0;0;0;2;0;1;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,3223170
Rizespor vs. Genclerbirligi - Monday January 20 - 2020,Genclerbirligi,hard,4-2-3-1,NORDFELDT;POLOMAT;TOURE;BJARSMYR;OGUZ;FABRICIO BAIANO;SESSEGNON;YILMAZ;AYITE;CANDEIAS;SIO,89;39;15;4;2;8;10;17;11;21;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;1,3223169
Rizespor vs. Genclerbirligi - Monday January 20 - 2020,Rizespor,hard,4-2-3-1,AKKAN;MELNJAK;TALBI;ABARHOUN;MOROZYUK;DIOMANDE;DURAK;SAMUDIO;GARMASH;FERNANDO BOLDRIN;SKODA,23;53;4;3;55;27;5;18;20;10;21,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,3223169
Genclerbirligi vs. Gaziantep FK - Friday January 24 - 2020,Gaziantep FK,hard,5-3-2,GUVENC;JUNIOR MORAIS;KANA-BIYIK;DJILOBODJI;TOSCA;OLKOWSKI;CHIBSAH;VURAL;AKTAS;KAYODE;DEMIR,1;13;76;3;6;16;15;11;5;10;14,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,3223175
Genclerbirligi vs. Gaziantep FK - Friday January 24 - 2020,Genclerbirligi,hard,4-2-3-1,NORDFELDT;POLOMAT;TOURE;BJARSMYR;OZGENC;FABRICIO BAIANO;SESSEGNON;YILMAZ;AYITE;CANDEIAS;SIO,89;39;15;4;22;8;10;17;11;21;13,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,1;1;0;0;0;0;0;0;0;0;1,1;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,3223175
Fenerbahce vs. Basaksehir - Saturday January 25 - 2020,Basaksehir,hard,4-1-4-1,GUNOK;CLICHY;EPUREANU;PONCK;JUNIOR CAICARA;TOPAL;ELIA;TEKDEMIR;KAHVECI;VISCA;CRIVELLI,34;3;6;26;80;5;11;21;17;7;27,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;1;0;0;0,3223179
Fenerbahce vs. Basaksehir - Saturday January 25 - 2020,Fenerbahce,easy,4-2-3-1,BAYINDIR;DIRAR;AZIZ;JAILSON;ISLA;TUFAN;LUIZ GUSTAVO;CIGERCI;KRUSE;RODRIGUES;MURIQI,98;17;15;25;4;7;20;14;10;24;94,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;1;1;1;0,3223179
Kasimpasa vs. Alanyaspor - Saturday January 25 - 2020,Alanyaspor,hard,4-2-3-1,MARAFONA;N'SAKALA;CAULKER;WELINTON;BAIANO;SIOPIS;UCAN;FERNANDES;BAKASETAS;DJALMA;CISSE,28;21;44;23;14;26;8;10;11;30;9,0;0;0;0;0;0;1;0;0;0;1,0;0;2;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,3223178
Kasimpasa vs. Alanyaspor - Saturday January 25 - 2020,Kasimpasa,hard,4-2-3-1,OZTURK;HADDADI;BRECKA;SARLIJA;TIRPAN;SERBEST;KARA;QUARESMA;HAJRADINOVIC;NDONGALA;KOITA,99;92;25;50;24;15;35;17;10;70;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;1;0;0,0;1;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;0;1;1,3223178
Kayserispor vs. Ankaragucu - Saturday January 25 - 2020,Ankaragucu,hard,4-2-3-1,CELIKAY;PINTO;PAZDAN;KULUSIC;KARAYEL;FATY;AGCAY;PARLAK;CANTEROS;KITSIOU;ORGILL,1;8;22;13;19;14;3;23;10;70;12,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;1;0;0;2;0;1;0;1;0;0,0;1;0;0;1;0;1;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;1;0;0;0;0;1;1;0;0,3223177
Kayserispor vs. Ankaragucu - Saturday January 25 - 2020,Kayserispor,hard,4-1-4-1,CIPE;TASDEMIR;CAPAR;RIENSTRA;LOPES;CAMPANHARO;PEDRO HENRIQUE;MENSAH;DEMIR;SITUM;MESANOVIC,95;3;44;38;13;88;10;43;14;92;21,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;1;1;1;0;0,0;0;0;1;0;1;1;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,3223177
Denizlispor vs. Antalyaspor - Sunday January 26 - 2020,Antalyaspor,hard,4-1-4-1,BOFFIN;KUDRYASHOV;CELUSTKA;SARI;BALCI;CHICO;GUMUS;FREDY;KURTULUS;MUKAIRU;JAHOVIC,25;13;28;89;99;20;77;16;18;12;81,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,3223183
Denizlispor vs. Antalyaspor - Sunday January 26 - 2020,Denizlispor,hard,4-2-3-1,STACHOWIAK;LOPES;YILMAZ;SACKEY;YAVRU;ONAZI;MURAWSKI;BARROW;AISSATI;SAHAN;RODALLEGA,33;2;15;90;61;23;8;77;10;70;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,3223183
Goztepe vs. Besiktas - Sunday January 26 - 2020,Besiktas,easy,4-2-3-1,KARIUS;YILMAZ;RUIZ;VIDA;DOUGLAS;UYSAL;HUTCHINSON;N'KOUDOU;DIABY;BOYD;YILMAZ,1;33;4;24;5;20;13;19;92;11;17,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;1;1;1;0;0;0,0;0;0;1;0;1;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,3223181
Goztepe vs. Besiktas - Sunday January 26 - 2020,Goztepe,hard,4-4-2,BETO;EMIR;TITI;BORGES;GASSAMA;GURLER;CASTRO;AYDOGDU;AKBUNAR;JEROME;NAPOLEONI,13;41;4;6;20;11;8;88;7;32;99,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;0;2;0;0;0;0;0,1;0;0;0;0;0;1;1;0;1;0,1;0;0;0;0;0;1;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,3223181
Konyaspor vs. Galatasaray - Sunday January 26 - 2020,Galatasaray,easy,4-2-3-1,MUSLERA;SARACCHI;CALIK;DONK;MARIANO;LEMINA;SERI;BAYRAM;AKBABA;FEGHOULI;FALCAO,1;36;5;15;22;99;6;19;20;89;9,0;0;0;0;0;0;0;0;1;0;1,0;1;0;0;1;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,3223176
Konyaspor vs. Galatasaray - Sunday January 26 - 2020,Konyaspor,hard,4-4-2,KIRINTILI;ULUDAG;ANICIC;AY;SKUBIC;HADZIAHMETOVIC;JONSSON;JEVTOVIC;SAHINER;THURAM;DACI,1;25;14;5;89;18;6;8;7;99;88,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;0;1;0;0;1,3223176
Sivasspor vs. Rizespor - Monday January 27 - 2020,Rizespor,hard,4-2-3-1,AKKAN;MELNJAK;TALBI;ABARHOUN;MOROZYUK;GUCTEKIN;DURAK;UMAR;FERNANDO BOLDRIN;CAGLAYAN;SKODA,23;53;4;3;55;66;5;19;10;17;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,1;0;1;0;0;0;0;0;1;0;1,1;0;1;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,3223180
Sivasspor vs. Rizespor - Monday January 27 - 2020,Sivasspor,hard,4-1-4-1,SAMASSA;ERDAL;OSMANPASA;APPINDANGOYE;PAPP;AKSOY;YATABARE;YANDAS;ARSLAN;KILINC;KONE,30;58;88;4;6;20;9;8;37;54;2,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;1,3223180
Basaksehir vs. Genclerbirligi - Friday January 31 - 2020,Basaksehir,hard,4-4-2,GUNOK;CLICHY;EPUREANU;SKRTEL;JUNIOR CAICARA;ELIA;AZUBUIKE;TEKDEMIR;VISCA;BA;CRIVELLI,34;3;6;37;80;11;44;21;7;19;27,0;0;0;0;0;0;0;0;2;0;1,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,3223185
Basaksehir vs. Genclerbirligi - Friday January 31 - 2020,Genclerbirligi,hard,4-1-4-1,NORDFELDT;POLOMAT;TOURE;BJARSMYR;OZGENC;FABRICIO BAIANO;CANDEIAS;PEHLIVAN;OZDEMIR;YILMAZ;AYITE,89;39;15;4;22;8;21;6;5;17;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,3223185
Antalyaspor vs. Konyaspor - Saturday February 1 - 2020,Antalyaspor,hard,4-1-4-1,BOFFIN;KUDRYASHOV;CELUSTKA;SARI;BALCI;CHICO;MUKAIRU;FREDY;KURTULUS;GUMUS;GUSTAVO BLANCO LESCHUK,25;13;28;89;99;20;12;16;18;77;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,3223190
Antalyaspor vs. Konyaspor - Saturday February 1 - 2020,Konyaspor,hard,4-2-3-1,KIRINTILI;GUILHERME;ANICIC;AY;SAHINER;JONSSON;FINDIKLI;MILOSEVIC;MIYA;SHENGELIA;THURAM,1;12;14;5;7;6;2;11;21;19;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;0;1;1;1,3223190
Rizespor vs. Besiktas - Saturday February 1 - 2020,Besiktas,easy,4-1-4-1,KARIUS;ERKIN;RUIZ;VIDA;GONUL;ELNENY;N'KOUDOU;LJAJIC;HUTCHINSON;DIABY;YILMAZ,1;88;4;24;77;15;19;22;13;92;17,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;1;1;0;1;0,3223191
Rizespor vs. Besiktas - Saturday February 1 - 2020,Rizespor,hard,4-2-3-1,AKKAN;MELNJAK;FERNANDES;TALBI;MOROZYUK;DIOMANDE;DURAK;UMAR;FERNANDO BOLDRIN;CAGLAYAN;SKODA,23;53;64;4;55;27;5;19;10;17;21,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,3223191
