game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Konyaspor vs. Alanyaspor - Saturday September 9 - 2017,Alanyaspor,hard,4-2-3-1,YILMAZ;EMIR;TZAVELLAS;PARLAK;GASSAMA;KARACA;YALCINER;FERNANDES;AKBABA;ETAME;VAGNER LOVE,1;3;31;4;89;7;88;78;10;9;99,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2883859
Konyaspor vs. Alanyaspor - Saturday September 9 - 2017,Konyaspor,hard,4-2-3-1,KIRINTILI;OZTORUN;FILIPOVIC;MOKE;SKUBIC;JONSSON;BOURABIA;MILOSEVIC;ARAZ;SAHINER;EZEKIEL,1;87;42;19;89;6;68;11;53;7;39,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;1,2883859
Sivasspor vs. Kayserispor - Saturday September 9 - 2017,Kayserispor,hard,4-2-3-1,SILVIU LUNG JR;KAS;KANA-BIYIK;KUCHER;LOPES;CINAZ;BADJI;FERNANDO BOLDRIN;TURUC;MUJANGI BIA;BULUT,33;39;76;50;2;6;25;23;10;63;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,1;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;1;1,2883857
Sivasspor vs. Kayserispor - Saturday September 9 - 2017,Sivasspor,hard,4-2-3-1,ROCHET;ERDAL;BJARSMYR;DYAKOV;SIMSEK;AUREMIR;MEDJANI;ELDERSON;ARSLAN;KILINC;KONE,93;58;6;4;25;18;85;3;37;54;2,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,2883857
Antalyaspor vs. Galatasaray - Sunday September 10 - 2017,Antalyaspor,hard,4-2-3-1,KAPLAN;AYTAC;DIEGO ANGELO;DJOUROU;CELUSTKA;CHARLES;KURTULUS;EL KABIR;DANILO;MAICON BOLT;ETO'O,35;23;3;4;28;8;18;14;90;11;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,2883853
Antalyaspor vs. Galatasaray - Sunday September 10 - 2017,Galatasaray,easy,4-2-3-1,MUSLERA;LINNES;AZIZ;MAICON;MARIANO;FERNANDO;NDIAYE;CIGERCI;BELHANDA;RODRIGUES;GOMIS,1;14;4;3;2;25;20;6;10;24;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;1;0;0,2883853
Bursaspor vs. Akhisarspor - Sunday September 10 - 2017,Akhisarspor,hard,4-2-3-1,LUKAC;BAYRAM;OSMANPASA;SERGINHO;LOPES;ATASEVEN;SISSOKO;BARBOSA;AYDOGDU;ADIN;HENRIQUE,1;19;88;77;13;5;20;7;10;29;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2883852
Bursaspor vs. Akhisarspor - Sunday September 10 - 2017,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;TITI;TROOST-EKONG;YARDIMCI;AGU;BADU;KEMBO EKOKO;BATALLA;DELARGE;STANCU,1;23;6;93;26;46;77;22;10;29;28,0;0;0;0;0;0;0;0;1;1;1,0;0;1;0;0;0;0;2;0;0;0,1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2883852
Osmanlispor Fk vs. Goztepe - Sunday September 10 - 2017,Goztepe,hard,4-2-3-1,BETO;TRAORE;KADU;PEYBERNES;SARIOGLU;SAHIN;ROTMAN;SCARIONE;CASTRO;BINGOL;JAHOVIC,13;3;44;17;55;21;6;10;8;75;18,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2883858
Osmanlispor Fk vs. Goztepe - Sunday September 10 - 2017,Osmanlispor Fk,hard,4-3-3,ARIKAN;KARAER;MAXSØ;CURUKSU;VRSAJEVIC;HURMACI;ALTINAY;JOSUE;GURLER;DOUKARA;UMAR,12;79;14;61;2;10;4;20;7;11;50,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2883858
Trabzonspor vs. Genclerbirligi - Sunday September 10 - 2017,Genclerbirligi,hard,4-2-3-1,HOPF;CIFTCI;LUCCAS CLARO;POLITEVICH;OGUZ;KHALILI;ISSAH;MANU;MILINKOVIC;OZEK;SKULETIC,1;3;12;6;2;55;20;10;11;7;32,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,1;0;1;0;1;1;0;1;0;1;0,0;0;0;0;0;0;0;1;1;0;1,2883854
Trabzonspor vs. Genclerbirligi - Sunday September 10 - 2017,Trabzonspor,easy,4-2-3-1,KIVRAK;MAS;AKBAS;DEMIROK;PEREIRA;YOKUSLU;KUCKA;SAHAN;SOSA;YAZICI;YILMAZ,1;3;25;15;47;5;33;10;8;97;17,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;0;1;1;0;1;1;0;0;0;0,0;0;0;1;0;0;0;1;0;0;1,2883854
Kasimpasa vs. Yeni Malatyaspor - Monday September 11 - 2017,Kasimpasa,hard,4-2-3-1,KOSE;VEIGNEAU;SARI;BEN YOUSSEF;POPOV;SADIKU;PAVELKA;TREZEGUET;NEUMAYR;MURILLO;EDUOK,1;31;88;13;90;6;8;7;77;15;11,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;1;0;1;0;1;0;0,0;0;0;0;0;0;1;0;0;1;1,2883856
Kasimpasa vs. Yeni Malatyaspor - Monday September 11 - 2017,Yeni Malatyaspor,hard,4-2-3-1,OZBIR;CISSOKHO;AYHAN;MINA;CHEBAKE;KARA;AZUBUIKE;TOZLU;BARAZITE;DIA;BOUTAIB,25;22;2;37;27;35;14;11;10;87;9,0;0;0;0;0;1;0;1;0;0;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2883856
Kayserispor vs. Antalyaspor - Friday September 15 - 2017,Antalyaspor,hard,4-2-3-1,KAPLAN;AYTAC;DIEGO ANGELO;DJOUROU;CELUSTKA;CHARLES;KURTULUS;KARABULUT;NASRI;MAICON BOLT;ETO'O,35;23;3;4;28;8;18;17;13;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;1;1;1,0;0;0;0;0;1;1;1;0;0;0,2883863
Kayserispor vs. Antalyaspor - Friday September 15 - 2017,Kayserispor,hard,4-2-3-1,SILVIU LUNG JR;KAS;KANA-BIYIK;KUCHER;LOPES;CINAZ;BADJI;VURAL;TURUC;MENDES;BULUT,33;39;76;50;2;6;25;7;10;20;9,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;1;1;0,0;0;0;1;1;0;0;0;0;0;0,0;0;1;0;0;0;0;1;1;0;0,2883863
Akhisarspor vs. Kardemir Karabukspor - Saturday September 16 - 2017,Akhisarspor,hard,4-2-3-1,LUKAC;BAYRAM;OSMANPASA;YUMLU;LOPES;SERGINHO;SISSOKO;LARSSON;AYDOGDU;ADIN;HENRIQUE,1;19;88;22;13;77;20;31;10;29;12,0;0;0;0;0;0;0;0;1;0;1,0;0;0;1;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;1;0;1,2883866
Akhisarspor vs. Kardemir Karabukspor - Saturday September 16 - 2017,Kardemir Karabukspor,hard,4-2-3-1,RYBKA;PAPP;GAMAN;NOUNKEU;ZENGIN;GULSELAM;POKO;GROZAV;TANASE;TORJE;SELEZNYOV,25;4;5;13;11;6;17;37;10;8;29,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;1;0;1;0;0;1;0;0,0;0;0;0;1;0;0;0;0;1;1,2883866
Galatasaray vs. Kasimpasa - Saturday September 16 - 2017,Galatasaray,easy,4-2-3-1,MUSLERA;LATOVLEVICI;AZIZ;MAICON;MARIANO;FERNANDO;NDIAYE;CIGERCI;BELHANDA;RODRIGUES;GOMIS,1;33;4;3;2;25;20;6;10;24;18,0;0;0;0;0;0;0;0;0;0;2,0;0;1;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;1;0,2883861
Galatasaray vs. Kasimpasa - Saturday September 16 - 2017,Kasimpasa,hard,4-2-3-1,KOSE;VEIGNEAU;SARI;BEN YOUSSEF;POPOV;SADIKU;PAVELKA;MURILLO;NEUMAYR;TREZEGUET;EDUOK,1;31;88;13;90;6;8;15;77;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;1,0;0;0;1;0;0;0;1;0;0;1,2883861
Yeni Malatyaspor vs. Bursaspor - Saturday September 16 - 2017,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;TITI;TROOST-EKONG;YARDIMCI;AGU;BADU;KEMBO EKOKO;BATALLA;DELARGE;STANCU,1;23;6;93;26;46;77;22;10;29;28,0;0;0;1;0;0;0;1;1;0;1,0;1;0;0;0;0;1;0;0;0;0,0;0;1;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2883865
Yeni Malatyaspor vs. Bursaspor - Saturday September 16 - 2017,Yeni Malatyaspor,hard,4-2-3-1,OZBIR;CISSOKHO;AYHAN;MINA;CHEBAKE;KARA;AZUBUIKE;BUYUK;DIALLO;DIA;BOUTAIB,25;22;2;37;27;35;14;21;90;87;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;2;0;0;0,0;0;0;1;1;0;0;0;0;0;1,0;1;0;0;0;0;0;0;1;1;0,2883865
Alanyaspor vs. Fenerbahce - Sunday September 17 - 2017,Alanyaspor,hard,4-2-3-1,YILMAZ;EMIR;TZAVELLAS;PARLAK;GASSAMA;KARACA;YALCINER;FERNANDES;AKBABA;ETAME;VAGNER LOVE,1;3;31;4;89;7;88;78;10;9;99,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;1;0,2883868
Alanyaspor vs. Fenerbahce - Sunday September 17 - 2017,Fenerbahce,easy,4-2-3-1,KAMENI;KALDIRIM;NETO;NEUSTADTER;ISLA;TUFAN;SOUZA;VALBUENA;GIULIANO;DIRAR;JANSSEN,18;3;14;33;4;8;89;28;20;17;23,0;0;0;0;0;0;0;2;1;0;1,0;0;0;0;1;0;1;0;0;0;1,1;0;1;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,2883868
Basaksehir vs. Trabzonspor - Sunday September 17 - 2017,Basaksehir,hard,4-2-3-1,BABACAN;CLICHY;EPUREANU;ATTAMAH;JUNIOR CAICARA;TEKDEMIR;BELOZOGLU;FREI;KAHVECI;VISCA;ADEBAYOR,1;3;6;4;80;21;5;29;17;7;10,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;1;1;1;0;0;0;0;1,0;0;0;0;0;0;0;1;1;0;1,2883869
Basaksehir vs. Trabzonspor - Sunday September 17 - 2017,Trabzonspor,easy,4-2-3-1,ALVARADO;MAS;AKBAS;YOKUSLU;PEREIRA;SOSA;KUCKA;SAHAN;YAZICI;OMUR;YILMAZ,23;3;25;5;47;8;33;10;97;19;17,0;0;0;0;0;0;0;0;0;0;2,0;0;1;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;1;1;0,2883869
Goztepe vs. Genclerbirligi - Sunday September 17 - 2017,Genclerbirligi,hard,4-2-3-1,HOPF;CIFTCI;N'DIAYE;POLITEVICH;OGUZ;ISSAH;SCEKIC;MANU;KHALILI;OZEK;SKULETIC,1;3;18;6;2;20;8;10;55;7;32,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;1;1;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2883864
Goztepe vs. Genclerbirligi - Sunday September 17 - 2017,Goztepe,hard,4-2-3-1,BETO;TRAORE;KADU;PEYBERNES;SARIOGLU;SAHIN;CASTRO;BINGOL;SCARIONE;GOUFFRAN;JAHOVIC,13;3;44;17;55;21;8;75;10;94;18,0;0;0;0;0;0;0;1;1;0;1,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;1;0;1;1,2883864
Osmanlispor Fk vs. Sivasspor - Sunday September 17 - 2017,Osmanlispor Fk,hard,4-2-3-1,ARIKAN;KARAER;MAXSØ;CURUKSU;VRSAJEVIC;KACAR;LAWAL;DOUKARA;JOSUE;GURLER;CIKALLESHI,12;79;14;61;2;40;8;11;20;7;19,0;0;0;2;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;1;0;0;0;0;0;0;1;0;0,0;0;1;0;0;1;0;0;0;1;0,2883862
Osmanlispor Fk vs. Sivasspor - Sunday September 17 - 2017,Sivasspor,hard,4-2-3-1,ROCHET;ERDAL;BJARSMYR;MEDJANI;SIMSEK;N'DINGA;RYBALKA;KILINC;YANDAS;BIFOUMA;KONE,93;58;6;85;25;88;23;54;8;14;2,0;0;0;0;0;0;0;1;0;2;1,0;0;0;0;0;0;1;1;0;1;1,0;1;0;0;1;0;1;1;0;1;0,0;1;0;0;0;0;1;0;1;0;0,2883862
Besiktas vs. Konyaspor - Monday September 18 - 2017,Besiktas,easy,4-2-3-1,FABRI;ERKIN;PEPE;MEDEL;ADRIANO;HUTCHINSON;ARSLAN;BABEL;TALISCA;QUARESMA;TOSUN,1;88;5;12;3;13;18;8;94;7;23,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,2883867
Besiktas vs. Konyaspor - Monday September 18 - 2017,Konyaspor,hard,4-2-3-1,KIRINTILI;OZTORUN;TURAN;MOKE;SKUBIC;FINDIKLI;BOURABIA;FOFANA;MANYAMA;SAHINER;EVOUNA,1;87;4;19;89;2;68;21;10;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;1;0;0;0;1;0;1;0;0;0,2883867
Trabzonspor vs. Alanyaspor - Friday September 22 - 2017,Alanyaspor,hard,4-2-3-1,RIOU;TZAVELLAS;PARLAK;WELINTON;GASSAMA;MANIATIS;YALCINER;N'SAKALA;AKBABA;FERNANDES;VAGNER LOVE,69;31;4;23;89;8;88;21;10;78;99,0;0;0;0;0;0;0;0;0;1;3,0;0;0;0;0;1;1;0;0;1;1,1;1;0;0;0;0;1;0;0;0;1,0;0;1;0;1;0;0;0;0;1;0,2883877
Trabzonspor vs. Alanyaspor - Friday September 22 - 2017,Trabzonspor,easy,4-2-3-1,ALVARADO;MAS;DURICA;YOKUSLU;PEREIRA;SOSA;KUCKA;SAHAN;YAZICI;OMUR;YILMAZ,23;3;4;5;47;8;33;10;97;19;17,0;0;0;0;0;0;1;0;0;0;2,0;0;0;0;0;1;0;0;0;0;2,0;1;0;1;0;0;1;0;0;0;1,1;0;0;0;0;0;0;0;1;1;0,2883877
Fenerbahce vs. Besiktas - Saturday September 23 - 2017,Besiktas,easy,4-2-3-1,FABRI;ERKIN;TOSIC;PEPE;MEDEL;HUTCHINSON;OZYAKUP;BABEL;TALISCA;QUARESMA;TOSUN,1;88;6;5;12;13;10;8;94;7;23,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;1;0;1;2;2;1;0;2;0,0;0;0;0;1;0;0;0;1;0;1,2883872
Fenerbahce vs. Besiktas - Saturday September 23 - 2017,Fenerbahce,easy,4-2-3-1,KAMENI;KALDIRIM;NETO;NEUSTADTER;ISLA;TUFAN;SOUZA;VALBUENA;EKICI;GIULIANO;JANSSEN,18;3;14;33;4;8;89;28;11;20;23,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;1;0;1;0;1,0;1;0;0;0;0;0;1;1;0;0,2883872
Genclerbirligi vs. Basaksehir - Saturday September 23 - 2017,Basaksehir,hard,4-2-3-1,BABACAN;CLICHY;EPUREANU;ATTAMAH;JUNIOR CAICARA;TEKDEMIR;BELOZOGLU;ELIA;KAHVECI;VISCA;ERDINC,1;3;6;4;80;21;5;11;17;7;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2883876
Genclerbirligi vs. Basaksehir - Saturday September 23 - 2017,Genclerbirligi,hard,4-2-3-1,HOPF;CIFTCI;LUCCAS CLARO;POLITEVICH;OGUZ;SCEKIC;YAVRU;OZKAN;KHALILI;OZEK;SKULETIC,1;3;12;6;2;8;61;21;55;7;32,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;1;1;0;0;0;0;0,0;1;0;0;1;0;0;0;0;1;0,2883876
Konyaspor vs. Akhisarspor - Saturday September 23 - 2017,Akhisarspor,hard,4-2-3-1,LUKAC;BAYRAM;OSMANPASA;YUMLU;LOPES;SERGINHO;SISSOKO;LARSSON;AYDOGDU;ADIN;HENRIQUE,1;19;88;22;13;77;20;31;10;29;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2883878
Konyaspor vs. Akhisarspor - Saturday September 23 - 2017,Konyaspor,hard,4-2-3-1,KIRINTILI;ALBAYRAK;TURAN;MOKE;SKUBIC;JONSSON;BOURABIA;FOFANA;ARAZ;SAHINER;MILOSEVIC,1;3;4;19;89;6;68;21;53;7;11,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;1;0;0;0;0;0;0;1;0;1,2883878
Bursaspor vs. Galatasaray - Sunday September 24 - 2017,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;TITI;TROOST-EKONG;YARDIMCI;AGU;BADU;KEMBO EKOKO;BATALLA;DELARGE;STANCU,1;23;6;93;26;46;77;22;10;29;28,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;1;0,2883874
Bursaspor vs. Galatasaray - Sunday September 24 - 2017,Galatasaray,easy,4-2-3-1,MUSLERA;LATOVLEVICI;AZIZ;MAICON;MARIANO;FERNANDO;NDIAYE;CIGERCI;BELHANDA;RODRIGUES;GOMIS,1;33;4;3;2;25;20;6;10;24;18,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;1;0;0;1;0;0;0;0;1;0,2883874
Kardemir Karabukspor vs. Yeni Malatyaspor - Sunday September 24 - 2017,Kardemir Karabukspor,hard,4-2-3-1,RYBKA;IBANEZ;GAMAN;NOUNKEU;PAPP;GULSELAM;TANASE;DEPE;GROZAV;BLIZNICHENKO;YATABARE,25;88;5;13;4;6;10;26;37;97;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;1;1;0;0;0,2883873
Kardemir Karabukspor vs. Yeni Malatyaspor - Sunday September 24 - 2017,Yeni Malatyaspor,hard,4-4-2,OZBIR;CAGIRAN;AYHAN;CIFTPINAR;CHEBAKE;TOZLU;KARA;AZUBUIKE;DENING;BUYUK;BOUTAIB,25;77;2;16;27;11;35;14;88;21;9,0;0;1;0;0;1;0;0;0;1;1,0;0;0;0;0;0;2;0;1;0;1,1;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2883873
Kasimpasa vs. Kayserispor - Sunday September 24 - 2017,Kasimpasa,hard,4-2-3-1,KOSE;VEIGNEAU;OMERUO;SARI;POPOV;SADIKU;PAVELKA;TREZEGUET;NEUMAYR;MENSAH;RANGEL,1;31;4;88;90;6;8;7;77;43;17,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;1;1;0,2883875
Kasimpasa vs. Kayserispor - Sunday September 24 - 2017,Kayserispor,hard,4-2-3-1,SILVIU LUNG JR;KAS;KUCHER;SAPUNARU;LOPES;CINAZ;BADJI;MENDES;FERNANDO BOLDRIN;TURUC;BULUT,33;39;50;22;2;6;25;20;23;10;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;1;1;0;0;0,2883875
Sivasspor vs. Goztepe - Sunday September 24 - 2017,Goztepe,hard,4-2-3-1,BETO;TRAORE;KADU;PEYBERNES;SARIOGLU;SAHIN;ROTMAN;SCARIONE;CASTRO;BINGOL;JAHOVIC,13;3;44;17;55;21;6;10;8;75;18,0;0;0;0;0;0;0;0;0;0;4,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;1;1,2883871
Sivasspor vs. Goztepe - Sunday September 24 - 2017,Sivasspor,hard,4-2-3-1,ROCHET;ELDERSON;BJARSMYR;MEDJANI;SIMSEK;N'DINGA;RYBALKA;KILINC;YANDAS;BIFOUMA;KONE,93;3;6;85;25;88;23;54;8;14;2,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0,2883871
Antalyaspor vs. Osmanlispor Fk - Monday September 25 - 2017,Antalyaspor,hard,4-2-3-1,KAPLAN;AYTAC;DIEGO ANGELO;DJOUROU;CELUSTKA;VAINQUEUR;CHARLES;EL KABIR;NASRI;MAICON BOLT;ETO'O,35;23;3;4;28;19;8;14;13;11;9,0;0;0;0;0;0;0;0;1;1;1,0;1;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2883870
Antalyaspor vs. Osmanlispor Fk - Monday September 25 - 2017,Osmanlispor Fk,hard,4-2-3-1,KARCEMARSKAS;KARAER;MAXSØ;CURUKSU;VRSAJEVIC;LAWAL;CAGIRAN;GURLER;JOSUE;UMAR;DOUKARA,1;79;14;61;2;8;35;7;20;50;11,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,0;0;0;0;0;0;1;0;0;1;1,2883870
Akhisarspor vs. Fenerbahce - Friday September 29 - 2017,Akhisarspor,hard,4-2-3-1,LUKAC;BAYRAM;OSMANPASA;YUMLU;LOPES;SERGINHO;SISSOKO;LARSSON;AYDOGDU;ADIN;HENRIQUE,1;19;88;22;13;77;20;31;10;29;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,2883883
Akhisarspor vs. Fenerbahce - Friday September 29 - 2017,Fenerbahce,easy,4-2-3-1,KAMENI;KALDIRIM;NEUSTADTER;SKRTEL;ISLA;TUFAN;TOPAL;VALBUENA;EKICI;GIULIANO;JANSSEN,18;3;33;37;4;8;5;28;11;20;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;2;0;0;0;0;0;0;1,0;0;0;0;0;1;0;1;0;0;1,2883883
Galatasaray vs. Kardemir Karabukspor - Saturday September 30 - 2017,Galatasaray,easy,4-2-3-1,MUSLERA;LINNES;AZIZ;MAICON;MARIANO;FERNANDO;NDIAYE;RODRIGUES;BELHANDA;FEGHOULI;GOMIS,1;14;4;3;2;25;20;24;10;89;18,0;0;0;2;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;1;0;1;0;0;0;1;0,0;1;0;0;0;0;0;1;0;1;0,2883879
Galatasaray vs. Kardemir Karabukspor - Saturday September 30 - 2017,Kardemir Karabukspor,hard,4-2-3-1,RYBKA;PAPP;BASDAS;GAMAN;ZENGIN;SKULASON;POKO;GROZAV;TANASE;TORJE;YATABARE,25;4;22;5;11;16;17;37;10;8;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;1,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2883879
Kayserispor vs. Bursaspor - Saturday September 30 - 2017,Bursaspor,hard,4-4-2,TEKIN;BEHICH;TITI;TROOST-EKONG;YARDIMCI;KEMBO EKOKO;AGU;BADU;DELARGE;YILMAZ;STANCU,1;23;6;93;26;22;46;77;29;11;28,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;1;0;0,2883886
Kayserispor vs. Bursaspor - Saturday September 30 - 2017,Kayserispor,hard,4-2-3-1,SILVIU LUNG JR;TURAN;KANA-BIYIK;KUCHER;LOPES;CINAZ;BADJI;VURAL;TURUC;MENDES;BULUT,33;89;76;50;2;6;25;7;10;20;9,0;0;1;0;0;0;0;1;0;1;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;1;0;0,2883886
Osmanlispor Fk vs. Kasimpasa - Saturday September 30 - 2017,Kasimpasa,hard,4-2-3-1,KOSE;VEIGNEAU;OMERUO;SARI;POPOV;SADIKU;PAVELKA;TREZEGUET;NEUMAYR;MENSAH;RANGEL,1;31;4;88;90;6;8;7;77;43;17,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;0;0;1;1;0;1,2883885
Osmanlispor Fk vs. Kasimpasa - Saturday September 30 - 2017,Osmanlispor Fk,hard,4-2-3-1,KARCEMARSKAS;PINTO;MAXSØ;CURUKSU;VRSAJEVIC;LAWAL;CAGIRAN;UMAR;JOSUE;GURLER;CIKALLESHI,1;15;14;61;2;8;35;50;20;7;19,0;0;0;0;0;0;1;1;0;0;1,0;0;0;0;0;0;0;0;1;2;0,1;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2883885
